angle,pol_0,pol_45,pol_90,pol_135
99,3.687,2.783,4.832,0.077
100,5.571,7.52,5.533,6.639
101,9.041,4.317,2.973,5.168
102,3.062,9.475,7.359,7.098
103,2.016,1.029,8.609,5.062
104,1.946,7.285,6.578,1.666
105,6.007,1.286,7.601,9.382
106,6.49,8.269,0.771,3.171
107,1.819,5.091,4.525,8.332
108,8.874,6.555,2.091,8.718
109,6.933,2.129,1.655,2.63
110,3.584,7.865,8.875,1.049
111,7.302,3.27,0.949,0.21
112,7.673,0.876,8.276,4.576
113,5.336,6.691,8.018,7.271
114,7.362,1.98,5.702,1.299
115,2.324,4.07,7.78,0.949
116,2.617,8.749,8.22,9.461
117,7.294,6.062,5.158,7.809
118,3.115,4.951,1.251,1.967
119,8.844,3.18,3.135,5.69
120,9.221,5.134,6.854,6.788
121,4.186,1.694,8.432,2.231
122,0.609,3.099,2.222,3.673
123,6.453,2.086,6.387,7.475
124,1.696,4.551,7.943,4.622
125,8.475,2.782,8.647,2.257
126,6.27,2.27,8.852,3.903
127,9.713,6.241,7.904,4.468
128,6.443,3.126,4.915,0.351
129,6.375,5.967,9.603,0.473
130,5.066,0.503,5.646,9.041
131,7.501,2.295,6.042,8.466
132,5.208,4.332,1.822,7.241
133,7.756,3.912,0.318,3.193
134,1.435,7.083,8.245,5.18
135,8.157,7.863,8.604,7.173
136,0.378,1.487,8.963,6.388
137,3.826,6.765,9.844,0.808
138,7.273,4.289,0.431,4.954
139,3.728,0.373,6.684,7.109
140,2.824,3.269,7.273,9.362
141,1.123,0.792,0.821,1.388
142,7.85,6.666,0.275,9.23
143,3.971,7.884,6.2,3.363
144,0.535,7.432,8.371,3.05
145,2.983,4.007,4.15,2.269
146,8.284,4.515,9.116,1.024
147,0.561,9.491,7.062,3.478
148,7.573,7.471,6.084,8.202
149,7.846,1.018,3.228,5.621
150,4.666,1.785,8.477,7.279
151,2.912,8.544,6.48,8.155
152,2.582,0.816,4.844,5.022
153,9.431,6.866,1.315,2.345
154,4.703,4.93,1.419,5.182
155,1.518,3.219,4.963,5.973
156,6.988,8.928,5.796,4.732
157,7.374,5.573,5.988,9.793
158,6.966,0.506,3.319,1.626
159,6.613,6.431,9.119,3.942
160,1.068,3.949,0.903,3.525
161,4.94,3.505,9.406,9.894
162,5.195,7.4,0.757,1.771
163,3.556,2.539,4.001,9.987
164,5.343,0.828,3.594,5.695
165,5.457,2.791,0.614,1.961
166,5.554,7.539,7.472,2.269
167,2.523,1.868,5.001,8.027
168,4.83,9.534,0.519,3.971
169,1.768,6.823,7.693,6.797
170,9.021,1.508,0.472,3.478
171,1.875,8.696,1.12,7.824
172,6.425,8.862,1.225,2.423
173,6.533,9.958,9.115,8.758
174,5.227,0.725,8.072,4.08
175,0.316,7.804,9.7,1.527
176,7.031,0.207,4.363,7.741
177,0.604,6.966,9.407,2.319
178,4.764,8.801,9.285,6.748
179,9.387,5.717,9.516,7.551
180,2.715,1.567,2.858,0.211
181,4.144,6.482,4.427,4.803
182,3.688,0.337,1.192,0.773
183,9.03,8.027,0.468,8.115
184,1.378,5.813,9.892,5.894
185,4.479,3.4,8.261,9.933
186,9.133,3.475,9.408,3.572
187,2.925,9.853,8.378,1.041
188,3.603,8.75,0.566,5.785
189,3.451,6.821,0.35,2.722
190,7.229,2.154,8.33,3.357
191,2.362,4.713,9.072,2.063
192,6.006,3.219,6.821,0.281
193,1.044,7.866,6.426,0.75
194,9.64,7.712,2.09,6.35
195,1.91,4.708,0.783,9.672
196,2.964,5.157,6.009,2.014
197,3.493,3.85,6.143,4.845
198,7.563,5.272,4.501,9.612
199,9.422,2.628,5.284,3.814
200,4.905,3.648,0.047,1.533
201,4.358,1.254,9.147,3.994
202,8.407,4.351,7.441,2.073
203,7.381,0.187,8.804,4.18
204,0.191,1.325,9.146,9.504
205,2.522,4.122,0.008,3.694
206,3.982,5.318,9.946,3.367
207,0.244,2.794,4.557,5.543
208,8.004,0.858,7.422,5.161
209,9.72,4.376,4.447,5.608
210,9.44,9.81,8.922,7.617
211,7.721,0.012,7.616,8.954
212,4.15,8.7,3.833,9.769
213,2.136,3.273,4.745,0.127
214,9.82,4.201,9.837,9.984
215,2.253,6.177,0.304,7.953
216,0.897,1.81,0.809,1.778
217,4.611,1.237,9.627,9.818
218,4.627,9.804,1.665,3.057
219,7.021,7.304,6.443,0.443
220,8.457,7.637,5.559,1.128
221,8.32,8.608,7.805,9.904
222,9.411,7.996,1.173,3.279
223,6.54,3.845,1.87,4.601
224,2.274,8.443,5.887,7.05
225,3.393,4.239,6.806,0.511
226,8.975,6.944,8.921,5.112
227,7.877,8.733,6.843,5.347
228,8.177,4.726,6.758,7.72
229,5.151,4.362,7.7,8.252
230,1.267,5.386,5.878,0.843
231,2.528,2.532,1.421,5.922
232,7.834,3.5,3.015,0.497
233,7.77,3.039,8.269,6.719
234,0.082,1.585,2.158,0.349
235,0.148,3.39,8.644,0.569
236,2.716,1.782,2.683,0.345
237,9.559,7.425,5.894,0.404
238,5.154,8.733,4.565,5.92
239,1.808,6.591,8.865,1.056
240,0.764,6.149,3.279,5.235
241,0.075,5.88,1.615,2.174
242,6.858,7.507,1.802,3.213
243,7.737,3.571,8.661,0.389
244,3.331,4.797,4.853,0.123
245,8.473,8.05,8.948,6.658
246,8.271,3.166,5.215,0.331
247,8.552,5.484,7.11,4.409
248,9.711,8.188,7.422,6.777
249,4.151,0.127,8.746,0.332
250,3.677,8.924,0.776,9.09
251,8.728,3.938,0.407,9.261
252,3.264,7.856,4.385,0.04
253,8.166,4.851,6.313,7.608
254,3.684,5.59,7.518,6.552
255,3.876,7.347,3.538,2.192
256,8.455,1.61,1.968,2.298
257,7.783,8.059,4.55,0.58
258,6.912,2.733,9.889,3.88
259,4.379,5.299,6.232,5.283
260,4.52,9.336,4.518,0.754
261,2.488,9.415,6.036,4.728
262,7.16,7.13,7.886,4.439
263,9.047,1.925,5.268,4.568
264,0.042,4.423,3.103,5.195
265,0.519,0.028,1.449,9.953
266,3.64,6.897,2.519,9.169
267,3.559,0.222,8.193,1.033
268,8.931,3.458,3.89,8.69
269,9.807,1.734,0.345,8.214
270,3.311,2.138,5.422,4.709
271,9.337,6.013,7.13,1.163
272,5.476,4.921,0.235,1.196
273,9.618,9.895,2.756,8.723
274,6.316,7.47,1.766,2.478
275,8.509,2.714,9.199,1.08
276,5.451,3.243,5.406,4.444
277,2.481,8.745,7.49,6.06
278,2.102,1.328,3.947,1.166
279,8.287,8.505,4.071,1.379
280,9.96,0.08,2.446,9.191
281,6.019,3.571,3.319,3.923
282,3.703,4.347,3.925,7.316
283,6.007,8.546,1.924,2.932
284,1.023,2.852,5.87,4.765
285,2.598,3.025,7.949,4.974
286,4.174,7.386,9.7,0.372
287,7.416,7.257,3.367,1.834
288,1.064,7.449,2.612,8.948
289,4.988,8.921,1.572,4.264
290,0.834,2.447,8.756,3.961
291,9.171,9.314,6.766,7.648
292,4.233,1.511,8.687,0.519
293,9.724,9.133,4.314,7.828
294,7.898,6.212,5.731,3.906
295,4.178,4.422,5.691,9.918
296,6.601,8.546,1.567,5.254
297,6.822,2.525,0.515,1.74
298,0.307,8.702,8.123,2.006
299,3.071,9.03,2.021,4.89
300,3.512,8.026,9.134,4.995
301,1.151,6.278,4.659,9.178
302,0.445,6.138,7.484,5.261
303,4.027,0.255,8.999,7.355
304,9.794,8.76,7.597,3.022
305,5.844,1.631,2.609,8.218
306,7.37,0.285,5.041,7.15
307,1.071,4.1,0.078,0.694
308,6.841,6.214,8.243,9.228
309,6.198,8.552,4.422,0.403
310,3.537,4.428,4.382,6.155
311,6.173,1.005,0.509,9.008
312,3.521,1.932,4.086,2.502
313,2.066,6.684,9.668,0.653
314,3.296,7.319,5.194,5.782
315,1.699,2.874,6.544,9.737
316,8.558,6.847,9.297,9.252
317,6.045,3.215,1.901,8.298
318,7.605,7.486,8.491,3.357
319,2.262,8.895,9.901,7.063
320,5.862,8.251,2.189,7.772
321,2.064,2.732,5.455,6.582
322,2.399,1.502,9.304,4.018
323,1.676,1.872,1.208,7.549
324,4.173,9.176,3.261,8.136
325,7.527,6.443,2.805,6.569
326,6.235,2.323,0.182,8.602
327,2.702,8.381,2.124,6.246
328,6.115,7.108,4.213,5.437
329,7.522,0.503,5.356,2.898
330,4.137,7.069,4.864,9.981
331,9.033,5.879,6.425,7.849
332,1.294,9.002,4.581,7.395
333,6.31,3.108,6.406,9.971
334,3.779,7.833,9.357,1.279
335,2.176,9.434,5.959,3.752
336,2.933,5.206,3.62,5.561
337,2.976,3.206,9.801,4.262
338,3.598,5.106,9.989,4.947
339,4.632,4.417,9.158,2.012
340,5.993,0.062,7.105,7.755
341,4.001,8.522,2.835,1.249
342,8.185,3.859,6.976,1.31
343,8.441,2.032,0.256,7.625
344,1.133,6.295,5.353,8.041
345,6.422,5.768,7.068,6.509
346,8.33,5.787,3.988,7.041
347,9.318,0.7,6.994,6.871
348,9.165,7.652,5.911,7.006
349,6.301,7.484,2.755,1.919
350,8.246,9.741,9.52,1.656
351,9.123,1.823,2.212,8.379
352,7.885,5.463,1.778,4.392
353,2.079,9.406,3.797,8.455
354,6.996,5.443,5.734,5.706
355,8.327,1.125,9.853,6.243
356,2.411,6.354,4.075,4.655
357,8.824,6.753,7.753,5.793
358,9.697,3.388,3.604,0.952
359,6.729,7.652,2.12,8.977
