angle,pol_0,pol_45,pol_90,pol_135
208,7.326,0.475,5.552,8.48
209,3.555,1.495,7.035,4.429
210,3.521,0.524,0.276,8.76
211,3.589,2.63,7.574,9.996
212,8.917,8.79,0.317,0.389
213,4.098,9.895,3.389,3.487
214,4.794,1.574,1.245,1.024
215,5.685,7.716,3.378,6.087
216,3.334,3.576,0.3,1.625
217,5.895,8.645,2.581,6.996
218,0.602,3.676,0.91,1.433
219,6.262,0.129,5.064,6.176
220,2.046,0.392,5.615,8.553
221,5.063,9.362,6.271,6.43
222,1.013,4.033,3.837,0.894
223,0.904,7.337,6.112,8.076
224,8.997,2.152,1.734,0.005
225,8.429,9.745,4.584,1.917
226,3.94,5.124,9.785,2.64
227,5.209,3.352,5.463,6.281
228,6.762,0.118,3.056,0.454
229,4.627,1.923,5.437,5.704
230,3.703,2.787,4.482,4.582
231,4.789,4.914,8.842,9.793
232,8.57,1.419,1.888,6.878
233,7.954,3.058,7.011,5.535
234,2.897,0.265,5.076,2.128
235,8.898,8.825,0.736,2.489
236,0.441,8.031,2.245,9.67
237,9.49,1.889,1.437,3.49
238,8.388,1.884,1.239,1.73
239,6.127,9.84,9.947,0.287
240,7.305,1.752,0.812,6.704
241,4.743,2.008,4.415,5.323
242,8.006,0.216,2.672,4.933
243,5.274,0.958,7.93,4.25
244,3.53,9.464,9.419,0.759
245,8.054,4.266,2.638,7.142
246,5.632,1.775,8.829,2.125
247,0.859,5.021,4.903,8.446
248,1.077,4.801,4.126,7.258
249,7.668,1.477,8.622,3.515
250,3.138,4.669,2.746,2.0
251,2.797,7.187,6.578,4.575
252,3.441,7.38,0.909,0.477
253,3.057,9.997,4.329,8.107
254,5.338,0.892,8.57,5.138
255,5.2,8.817,2.963,6.408
256,3.681,3.733,7.251,0.512
257,4.432,1.535,0.343,1.89
258,3.148,9.318,6.636,1.328
259,8.347,3.733,2.164,4.101
260,8.806,0.511,3.106,5.138
261,9.628,5.857,8.664,3.909
262,2.739,7.159,2.197,0.964
263,2.906,6.274,2.151,8.135
264,5.548,2.747,4.314,4.305
265,1.022,7.715,1.321,8.609
266,1.219,0.466,6.939,0.376
267,5.365,4.605,9.822,5.497
268,6.035,7.556,4.765,7.433
269,5.519,3.378,8.016,6.049
270,1.829,7.496,4.71,6.547
271,0.984,6.5,4.272,9.584
272,6.486,3.072,7.301,2.323
273,8.766,6.854,7.306,9.172
274,1.821,3.463,7.744,8.069
275,0.286,0.528,8.062,0.623
276,3.647,0.148,3.446,0.024
277,9.597,6.332,9.67,0.491
278,0.897,1.939,7.65,9.374
279,0.687,3.791,8.737,8.868
280,9.337,4.988,7.753,4.37
281,4.002,4.373,2.108,0.553
282,1.129,8.488,2.756,7.583
283,5.016,5.614,3.691,5.874
284,1.192,3.747,4.45,8.272
285,9.426,8.606,8.208,8.85
286,2.073,2.287,0.572,8.938
287,8.589,0.157,1.565,3.758
288,3.494,1.541,9.934,3.667
289,4.182,5.311,7.386,5.713
290,3.539,5.871,6.994,9.225
291,4.75,0.963,9.542,2.674
292,0.521,4.343,5.592,8.889
293,2.956,1.288,0.433,7.859
294,9.77,3.299,8.203,7.294
295,8.107,0.986,1.617,8.679
296,5.87,1.994,5.869,9.077
297,7.941,1.569,6.088,8.975
298,3.239,0.894,0.939,9.458
299,8.596,3.468,5.039,6.1
300,4.363,3.697,9.169,5.064
301,0.987,8.471,5.083,8.596
302,1.989,3.294,7.359,8.461
303,2.702,8.229,8.431,0.765
304,7.663,0.291,7.49,6.6
305,8.153,7.715,8.213,6.229
306,5.418,7.987,5.639,8.467
307,2.358,7.817,0.671,7.096
308,3.833,7.798,7.861,0.762
309,2.303,7.672,3.801,8.189
310,3.907,7.568,3.435,5.057
311,7.288,3.158,9.112,4.716
312,0.176,8.801,6.468,8.295
313,3.999,5.354,2.652,5.217
314,5.642,8.17,5.353,8.116
315,3.903,9.866,8.977,7.719
316,2.821,5.609,0.859,9.584
317,8.411,5.922,7.601,1.91
318,8.562,0.622,1.434,6.91
319,4.165,9.932,5.712,2.648
320,4.294,4.635,2.02,4.565
321,3.392,3.08,3.882,5.281
322,1.017,2.957,7.985,7.386
323,8.289,0.059,3.662,9.354
324,0.67,5.469,6.437,9.885
325,6.007,5.429,6.599,8.826
326,1.756,9.925,5.075,9.159
327,1.466,7.627,3.654,3.35
328,3.474,2.019,7.048,4.135
329,7.521,5.699,9.923,3.129
330,8.756,6.422,5.82,6.059
331,9.994,1.115,3.628,7.294
332,2.053,7.259,1.755,2.755
333,8.854,5.132,1.886,3.891
334,3.623,0.013,3.738,4.188
335,8.045,3.094,3.789,9.438
336,2.807,9.216,4.604,7.036
337,4.547,1.005,7.09,0.258
338,2.72,2.83,8.364,3.377
339,3.846,3.316,0.536,8.233
340,5.007,2.381,6.256,7.753
341,1.362,2.075,5.923,2.881
342,7.361,3.944,8.981,9.221
343,9.283,1.175,9.711,1.478
344,5.96,3.3,4.452,6.16
345,9.272,8.905,8.916,3.181
346,4.489,7.857,2.02,0.621
347,7.477,5.779,7.226,0.125
348,3.449,3.34,9.633,2.27
349,2.034,8.816,5.331,1.421
350,2.053,0.948,3.408,5.677
351,8.3,6.006,4.332,0.854
352,9.043,8.715,5.632,9.541
353,3.699,3.419,1.825,4.534
354,4.02,0.32,9.668,7.161
355,1.972,2.44,5.257,9.681
356,3.664,6.375,2.975,2.993
357,4.577,9.023,7.529,4.525
358,2.391,0.577,1.434,9.665
359,9.587,4.531,8.933,7.163
