angle,pol_0,pol_45,pol_90,pol_135
81,5.575,4.98,6.265,7.772
82,6.234,5.923,4.64,6.887
83,5.598,3.071,4.16,1.211
84,3.82,1.197,0.002,0.411
85,9.712,2.094,6.92,6.952
86,4.885,3.535,9.992,8.673
87,5.155,7.238,7.74,6.866
88,9.366,6.574,0.944,4.981
89,4.762,6.773,1.336,1.499
90,6.247,2.826,7.842,8.457
91,8.007,8.868,5.435,5.856
92,2.492,3.578,0.013,8.264
93,6.233,3.223,5.992,8.664
94,4.213,9.989,2.417,9.103
95,9.652,9.46,3.093,4.08
96,5.916,0.55,9.531,0.741
97,4.399,6.951,9.393,2.97
98,2.302,6.985,3.295,4.897
99,6.778,6.537,5.853,1.723
100,0.344,0.295,2.736,8.454
101,0.968,2.486,8.836,4.201
102,7.08,2.904,5.406,5.335
103,4.279,7.279,7.899,5.602
104,2.796,1.814,2.328,6.318
105,7.964,8.661,0.515,4.698
106,4.957,5.353,7.587,3.436
107,9.464,7.023,3.304,1.869
108,6.789,3.699,8.676,0.155
109,0.119,7.294,5.801,5.203
110,0.686,6.692,9.005,7.315
111,3.856,5.716,4.273,0.456
112,0.853,9.795,4.192,0.11
113,9.389,0.542,4.822,3.634
114,0.245,9.407,1.691,6.056
115,9.44,2.856,3.859,0.502
116,2.172,5.69,4.36,0.185
117,4.873,0.503,6.036,9.836
118,9.424,3.419,4.9,9.35
119,3.548,0.553,1.558,2.196
120,9.624,2.549,6.373,4.108
121,8.457,0.32,4.306,1.664
122,9.025,8.498,6.684,6.513
123,0.475,7.712,3.181,4.724
124,7.376,9.324,7.021,2.495
125,7.035,4.521,1.024,5.743
126,0.96,7.903,2.685,1.961
127,5.009,9.82,9.535,6.149
128,8.069,5.115,6.085,7.425
129,7.343,5.023,1.445,7.13
130,3.184,6.762,7.065,1.361
131,2.012,9.923,0.445,1.137
132,6.577,1.425,7.066,2.324
133,7.618,5.439,8.832,3.807
134,4.264,3.322,0.833,5.577
135,0.942,4.267,0.654,1.674
136,8.278,3.273,4.052,8.048
137,4.264,8.953,1.774,2.495
138,6.125,6.711,3.392,4.946
139,2.108,1.963,7.596,6.469
140,2.232,6.591,7.681,9.786
141,6.511,2.384,7.837,4.159
142,1.667,8.81,7.424,9.927
143,3.826,2.958,5.515,4.964
144,2.634,4.105,1.382,3.528
145,9.036,5.115,5.972,4.263
146,0.262,5.211,1.175,8.261
147,4.486,2.905,1.21,3.08
148,6.879,1.97,4.02,4.181
149,1.444,1.626,8.627,3.472
150,6.553,7.433,7.919,4.339
151,0.001,8.305,6.934,0.666
152,3.896,0.184,9.21,5.681
153,3.926,1.693,5.295,9.508
154,6.626,0.999,4.323,5.168
155,3.492,6.168,9.685,0.062
156,1.018,1.312,3.806,0.116
157,1.432,8.436,6.873,3.529
158,7.375,8.104,5.537,2.434
159,4.243,1.552,3.034,0.765
160,5.458,4.104,4.051,4.974
161,8.831,8.034,6.581,1.965
162,2.822,4.052,7.623,6.501
163,2.719,7.741,9.51,3.541
164,8.709,3.201,5.391,0.494
165,5.31,2.551,6.292,1.01
166,1.328,3.132,6.168,4.736
167,5.642,5.396,6.306,0.413
168,4.764,6.348,4.97,4.234
169,1.96,6.307,3.74,9.541
170,9.252,9.863,4.816,7.893
171,7.433,0.569,9.755,6.757
172,7.025,3.131,5.301,3.459
173,0.464,5.602,9.892,1.49
174,0.023,1.628,6.706,9.395
175,0.66,4.901,4.514,3.526
176,4.928,1.608,6.876,1.042
177,2.174,9.228,7.048,5.629
178,0.009,8.342,8.314,3.898
179,0.567,9.289,2.582,5.204
180,6.056,1.092,2.101,4.054
181,1.6,5.751,9.351,2.461
182,8.022,3.414,6.723,7.369
183,1.776,0.879,8.538,2.744
184,7.57,7.861,1.273,4.387
185,0.33,0.073,1.882,7.89
186,8.094,8.241,8.732,5.022
187,0.208,9.117,5.8,7.342
188,8.174,6.199,8.647,8.698
189,8.038,9.046,0.219,8.209
190,6.788,7.089,4.593,6.606
191,3.411,2.317,2.157,7.048
192,7.358,2.021,6.778,1.56
193,2.745,6.053,2.652,2.312
194,1.555,9.472,2.877,1.734
195,9.606,4.973,3.561,9.007
196,8.524,4.86,2.325,3.826
197,9.043,5.856,2.931,6.087
198,9.786,3.983,2.633,0.638
199,7.339,4.687,9.74,6.314
200,1.963,0.456,4.836,9.464
201,7.767,2.672,9.133,3.989
202,1.712,6.179,7.317,9.132
203,4.337,2.846,2.033,8.929
204,6.426,8.986,0.09,8.499
205,9.151,9.151,5.1,0.634
206,7.999,6.389,3.957,0.755
207,9.975,3.733,8.538,7.478
208,9.703,8.51,9.6,4.51
209,3.712,1.46,6.163,5.513
210,5.65,7.907,8.495,4.072
211,0.125,9.729,6.562,5.788
212,0.987,3.039,9.191,1.984
213,5.416,6.552,5.733,1.763
214,2.093,3.13,9.263,2.461
215,0.409,4.233,1.737,0.917
216,8.279,8.752,7.23,8.535
217,4.184,3.158,5.927,1.592
218,5.644,9.105,3.067,3.593
219,4.021,1.27,1.38,6.559
220,5.992,1.225,5.892,6.074
221,9.473,8.345,2.496,4.335
222,5.461,3.817,9.213,7.713
223,3.609,5.344,6.389,4.284
224,4.547,8.437,3.406,5.016
225,8.111,9.087,2.171,8.302
226,6.595,9.291,8.577,3.273
227,0.233,6.636,8.484,3.462
228,3.448,8.34,4.718,5.915
229,4.041,7.656,5.348,4.07
230,4.222,9.066,1.505,0.82
231,5.116,9.69,7.993,8.111
232,7.236,9.743,9.094,9.168
233,8.609,2.995,7.447,7.951
234,3.126,6.736,2.018,7.236
235,9.797,6.412,6.995,9.052
236,7.013,8.862,0.302,8.058
237,7.082,6.466,8.143,0.121
238,0.083,8.517,9.413,9.458
239,4.352,1.998,9.244,1.412
240,4.728,1.004,0.987,2.027
241,5.326,1.221,3.951,6.494
242,8.048,8.187,8.42,5.747
243,5.021,2.281,5.918,2.729
244,6.393,5.176,5.567,5.891
245,0.941,4.675,8.694,3.553
246,7.926,9.299,9.032,0.089
247,4.155,6.159,1.669,4.606
248,6.062,5.346,2.155,7.093
249,4.425,0.117,9.155,7.435
250,3.322,4.678,6.444,4.146
251,8.328,4.917,7.263,0.139
252,1.744,3.189,6.327,7.61
253,4.82,3.581,5.432,9.138
254,4.609,6.359,9.255,2.276
255,3.882,6.04,9.139,5.522
256,1.059,5.236,0.934,5.849
257,2.485,8.342,4.617,3.356
258,8.79,4.979,9.884,5.865
259,9.446,5.352,1.695,8.364
260,2.753,0.425,0.693,9.633
261,9.165,9.068,2.818,3.362
262,9.041,1.825,8.92,8.901
263,0.468,1.884,3.366,0.801
264,9.766,4.849,6.155,3.359
265,5.806,9.476,6.427,8.855
266,7.874,3.434,3.11,0.104
267,9.08,9.041,9.851,0.111
268,9.408,4.988,1.706,5.355
269,5.57,8.359,3.117,2.65
270,5.699,3.27,7.437,4.735
271,8.396,2.822,1.521,9.897
272,8.291,7.751,0.798,0.744
273,2.814,3.629,3.877,6.23
274,5.316,2.48,3.433,0.677
275,5.333,7.121,5.296,2.368
276,1.94,3.93,3.05,0.401
277,4.471,3.972,9.309,5.583
278,1.786,1.297,3.267,0.178
279,1.326,0.375,5.172,6.851
280,3.888,1.208,4.692,0.341
281,0.061,1.534,4.744,2.737
282,9.626,5.259,6.408,9.217
283,8.076,0.954,5.478,9.718
284,7.695,0.973,0.095,2.869
285,3.703,4.101,4.676,1.353
286,2.391,9.842,0.997,8.97
287,6.635,0.272,7.96,3.701
288,4.218,2.701,6.499,9.956
289,9.331,6.456,3.721,1.969
290,8.076,6.128,3.919,6.714
291,2.283,6.071,5.669,6.283
292,2.79,4.699,4.49,5.197
293,6.974,3.176,6.156,2.616
294,9.467,6.632,8.32,7.377
295,1.145,1.458,9.994,6.913
296,2.349,2.542,2.287,8.208
297,4.714,1.897,0.846,6.423
298,7.561,6.291,7.791,2.438
299,2.588,8.163,9.894,8.122
300,8.01,4.516,4.546,4.569
301,6.443,2.179,2.749,6.784
302,1.038,0.541,9.61,8.092
303,9.516,9.562,8.185,3.213
304,7.098,4.195,6.817,1.259
305,5.505,1.43,5.411,1.585
306,9.16,1.999,2.725,6.017
307,2.818,7.989,3.791,7.361
308,0.784,5.074,1.744,3.151
309,2.047,8.894,9.651,7.084
310,1.519,6.438,5.561,4.716
311,3.178,2.767,3.097,9.5
312,0.031,5.792,1.141,1.059
313,0.501,5.392,1.617,0.988
314,1.718,4.285,3.447,5.816
315,0.177,5.784,1.075,2.795
316,2.032,9.826,4.905,9.063
317,4.869,4.642,4.227,7.36
318,6.084,1.157,9.621,8.889
319,0.352,8.439,3.986,8.353
320,4.473,8.575,6.16,5.214
321,7.263,7.502,0.995,7.767
322,6.962,6.005,0.77,9.153
323,9.019,7.535,4.71,8.531
324,1.302,9.531,2.779,2.736
325,8.172,0.681,9.268,9.953
326,2.961,3.883,7.598,8.931
327,3.484,7.511,8.895,4.685
328,2.892,7.286,9.415,2.304
329,3.988,9.261,6.474,5.72
330,5.114,4.956,4.432,4.528
331,8.716,8.757,1.891,2.712
332,5.861,2.064,4.459,2.919
333,5.554,6.084,4.962,3.274
334,0.659,2.847,8.475,1.816
335,3.296,9.393,1.995,9.434
336,2.816,7.923,6.137,6.759
337,7.054,9.875,8.432,6.395
338,9.401,4.304,3.831,7.503
339,1.014,6.312,4.385,2.367
340,6.174,8.964,2.63,7.487
341,0.25,9.42,4.736,9.624
342,5.88,4.119,8.519,3.649
343,7.269,1.349,5.691,5.347
344,4.631,2.946,3.767,4.576
345,6.335,6.206,7.433,3.875
346,6.964,2.112,4.936,5.268
347,2.315,5.829,7.426,0.948
348,3.664,1.944,8.241,9.545
349,2.724,7.648,1.924,5.408
350,3.707,3.33,4.013,6.089
351,0.475,4.81,7.506,3.063
352,1.07,4.01,0.818,3.334
353,9.098,2.071,9.939,9.316
354,9.326,6.198,2.692,1.652
355,0.09,4.744,8.797,1.963
356,7.265,9.161,1.542,6.234
357,7.347,2.097,4.528,1.91
358,2.242,6.575,1.959,7.711
359,4.338,5.857,6.702,7.811
