angle,pol_0,pol_45,pol_90,pol_135
118,7.482,0.525,2.012,1.835
119,4.716,0.601,2.524,6.15
120,9.043,0.317,3.213,6.448
121,0.802,6.302,6.014,4.319
122,9.245,9.427,5.77,9.946
123,3.368,6.326,2.052,3.746
124,9.392,5.01,2.019,4.473
125,9.39,9.057,6.731,1.711
126,4.389,0.148,5.609,5.299
127,6.244,7.528,1.35,1.683
128,8.773,5.756,0.792,6.936
129,7.213,3.794,2.096,7.346
130,4.119,3.847,6.074,4.965
131,6.531,1.228,8.658,0.659
132,9.986,2.925,6.145,5.857
133,0.897,5.323,2.93,1.46
134,8.754,6.096,6.569,5.446
135,1.294,7.666,4.722,3.149
136,9.257,9.923,9.058,5.573
137,4.226,1.147,2.014,6.056
138,7.771,0.928,2.285,4.668
139,5.51,9.856,9.531,0.325
140,8.766,9.238,5.923,3.663
141,8.592,1.209,0.091,7.317
142,4.922,0.252,3.257,9.224
143,3.332,0.336,4.41,7.047
144,1.136,1.746,7.575,0.305
145,8.1,8.719,2.21,9.668
146,2.305,5.802,4.059,8.276
147,7.369,4.984,0.616,3.893
148,6.419,2.329,2.801,0.878
149,5.589,3.358,1.278,1.872
150,0.301,9.823,7.555,9.228
151,5.755,9.955,8.808,1.118
152,6.773,6.796,0.598,3.107
153,9.512,1.112,3.176,2.336
154,9.218,3.63,1.491,5.753
155,3.757,3.122,9.264,8.15
156,6.174,0.147,2.912,9.659
157,8.143,2.018,6.533,4.509
158,4.406,7.399,9.03,4.405
159,9.151,2.094,1.795,1.586
160,7.72,0.338,2.942,9.027
161,6.058,7.779,8.324,5.841
162,3.814,9.044,7.637,7.54
163,6.435,8.901,8.002,9.46
164,8.552,5.81,8.61,8.711
165,3.457,0.7,9.761,4.032
166,2.503,6.699,9.905,2.068
167,9.18,1.904,1.554,3.657
168,0.951,1.843,0.725,9.603
169,0.944,8.497,9.83,3.136
170,5.718,6.085,5.02,3.206
171,3.818,5.856,9.851,5.919
172,7.194,3.727,4.79,3.598
173,1.137,7.604,2.502,7.924
174,0.757,4.366,5.25,6.83
175,2.602,8.45,3.018,9.569
176,1.119,3.524,1.45,6.879
177,4.924,7.624,2.305,5.723
178,0.034,7.072,3.401,2.149
179,0.248,6.141,0.77,3.772
180,6.501,7.318,0.115,5.128
181,6.939,3.068,3.787,1.455
182,2.596,7.783,2.597,8.304
183,4.175,8.532,6.978,2.674
184,6.7,8.245,3.632,2.092
185,0.849,7.417,8.665,8.328
186,3.826,0.211,4.685,8.273
187,7.103,4.13,1.175,8.459
188,0.521,9.52,4.055,0.579
189,3.246,9.29,0.976,7.982
190,5.147,3.094,8.756,6.903
191,1.985,5.565,6.012,2.269
192,0.45,4.465,8.352,8.492
193,7.542,5.105,9.009,8.045
194,2.292,0.551,4.553,1.251
195,7.938,3.68,9.995,4.873
196,6.75,8.337,6.016,3.414
197,7.753,1.775,1.622,1.836
198,6.476,9.585,0.717,1.19
199,2.318,1.75,6.776,4.064
200,3.956,9.106,6.801,6.178
201,7.054,6.11,6.833,4.912
202,2.781,7.057,7.352,4.881
203,6.248,8.91,1.826,3.009
204,1.71,9.429,6.203,9.856
205,7.364,2.037,9.12,8.755
206,2.931,2.73,8.817,3.904
207,8.868,2.423,9.22,2.427
208,5.481,2.187,7.983,4.984
209,4.276,0.908,5.293,6.487
210,4.181,0.693,8.091,9.81
211,7.04,6.378,6.263,8.157
212,9.085,6.85,2.803,9.628
213,8.018,2.817,7.297,8.812
214,6.411,8.955,8.463,8.371
215,7.292,7.485,2.966,0.312
216,1.47,2.437,8.616,0.466
217,4.405,8.379,9.003,2.732
218,7.278,8.432,1.655,4.935
219,3.833,4.722,2.661,8.557
220,1.818,1.239,6.255,8.074
221,9.135,7.411,3.049,6.475
222,5.626,9.781,3.301,5.557
223,6.671,3.896,2.444,5.715
224,9.698,9.935,7.574,0.373
225,6.509,1.867,2.29,6.915
226,6.258,3.255,1.2,7.862
227,1.06,9.122,5.564,4.545
228,1.54,3.369,1.591,0.447
229,5.615,7.719,2.331,2.648
230,4.203,4.235,8.148,6.438
231,9.019,1.636,5.439,7.867
232,5.903,3.122,8.959,2.385
233,1.81,8.339,5.982,3.664
234,9.431,0.697,5.165,9.129
235,1.744,0.179,3.777,6.019
236,0.563,5.313,2.499,1.498
237,3.183,7.561,7.813,4.074
238,1.816,4.567,7.744,1.677
239,0.145,9.642,5.254,5.02
240,3.375,6.71,3.473,9.654
241,5.549,5.244,5.863,0.465
242,2.316,5.31,4.712,8.806
243,0.857,7.335,0.371,0.393
244,3.354,1.223,6.921,2.282
245,1.378,0.043,3.555,6.733
246,5.724,9.04,4.024,3.568
247,7.242,2.835,6.637,1.018
248,6.539,2.777,7.274,5.691
249,0.794,6.423,4.454,1.702
250,5.058,7.622,3.062,6.822
251,1.452,7.994,1.982,1.576
252,1.221,7.974,0.917,1.209
253,3.003,8.133,7.065,9.077
254,8.151,6.415,8.449,4.801
255,0.301,7.981,2.148,8.559
256,5.202,5.907,8.348,5.693
257,9.789,5.849,1.759,7.332
258,4.116,9.771,2.588,6.812
259,6.319,5.292,1.682,1.907
260,1.356,3.063,7.069,3.807
261,1.748,3.157,9.546,3.686
262,9.337,0.921,7.81,0.69
263,9.225,7.466,0.169,5.155
264,0.448,2.7,1.739,3.358
265,8.851,8.969,4.528,0.303
266,2.095,7.651,8.841,0.728
267,3.273,5.088,4.649,3.316
268,9.542,3.189,2.373,0.238
269,3.054,4.383,1.04,7.753
270,2.856,9.418,2.916,6.127
271,0.312,1.17,9.481,4.358
272,7.635,8.561,4.906,2.358
273,7.305,7.159,4.951,2.705
274,1.819,3.676,7.945,5.252
275,0.827,6.813,4.139,4.642
276,2.019,5.065,7.683,8.106
277,3.903,2.473,1.157,5.525
278,0.046,8.333,9.123,7.945
279,0.723,3.213,7.717,6.092
280,5.379,2.828,2.883,2.966
281,1.617,8.966,2.152,0.75
282,1.898,7.467,0.501,4.455
283,6.591,9.919,7.47,8.745
284,2.451,2.86,8.047,4.915
285,8.437,7.073,5.08,9.634
286,7.516,9.149,4.156,6.422
287,3.344,6.521,7.588,2.543
288,7.712,2.119,8.17,9.472
289,3.347,1.773,0.86,3.355
290,1.564,3.57,5.548,3.699
291,4.277,5.541,0.56,9.042
292,8.459,1.762,5.837,0.123
293,2.507,0.959,1.936,8.756
294,7.745,3.14,7.621,1.6
295,0.901,0.23,1.766,4.181
296,7.389,5.328,6.874,5.661
297,7.099,6.732,7.932,4.805
298,7.79,5.695,9.409,0.48
299,9.069,4.704,4.692,3.619
300,8.444,8.104,1.64,7.765
301,6.507,0.882,4.847,3.646
302,2.726,9.736,3.321,7.225
303,7.948,5.317,2.518,5.486
304,5.495,5.108,7.028,1.018
305,2.121,3.034,3.517,9.539
306,3.098,2.244,1.691,0.825
307,0.281,7.501,8.652,9.715
308,4.557,8.308,9.362,4.914
309,0.66,6.97,0.865,6.693
310,3.102,6.782,5.947,2.133
311,3.968,0.474,6.557,5.946
312,6.769,3.249,1.709,4.232
313,9.469,2.421,9.539,0.124
314,4.947,6.304,5.148,3.918
315,2.834,5.615,8.024,1.538
316,7.95,2.319,9.535,2.13
317,2.041,4.922,6.587,2.973
318,2.637,4.928,6.068,3.525
319,5.902,1.407,5.592,7.437
320,7.729,2.089,6.473,8.388
321,6.374,4.313,1.448,6.756
322,3.61,2.623,2.0,0.008
323,5.936,1.147,2.649,2.575
324,8.618,9.652,5.558,8.671
325,0.641,5.153,0.29,3.686
326,4.292,4.82,5.294,9.457
327,8.087,2.133,0.376,2.313
328,6.617,7.728,7.613,7.663
329,2.951,9.976,9.396,2.964
330,9.053,7.656,1.654,6.192
331,6.152,9.996,8.752,3.409
332,3.35,8.217,4.973,9.536
333,5.143,2.297,5.71,2.733
334,6.687,1.741,9.164,2.924
335,6.954,6.311,3.294,6.894
336,7.889,2.174,2.791,2.622
337,9.061,8.921,0.644,3.988
338,5.516,3.714,5.484,8.142
339,3.365,9.618,8.808,0.796
340,6.583,8.808,0.623,1.395
341,1.921,8.049,1.944,3.864
342,2.722,2.343,9.261,5.568
343,7.793,0.533,9.302,6.441
344,3.032,7.117,6.655,8.649
345,6.418,5.499,6.087,2.527
346,8.385,2.584,8.108,7.745
347,7.58,3.652,6.335,8.173
348,9.093,5.161,5.579,2.692
349,8.796,9.215,4.526,2.168
350,0.641,3.809,6.828,4.977
351,2.194,7.112,9.527,9.58
352,5.173,3.389,6.777,7.348
353,7.886,3.592,6.822,6.341
354,7.962,3.498,6.677,2.609
355,3.012,0.23,0.874,0.566
356,0.501,0.855,9.142,2.618
357,2.753,3.226,8.115,6.047
358,6.6,5.125,4.566,6.418
359,1.443,0.442,3.171,3.714
