angle,pol_0,pol_45,pol_90,pol_135
93,3.222,9.453,4.772,8.345
94,8.993,1.062,3.599,5.696
95,5.329,5.589,3.201,8.35
96,4.559,4.99,9.782,3.087
97,5.336,5.503,9.728,4.872
98,3.114,3.441,3.059,4.44
99,8.813,8.857,0.805,7.64
100,0.82,4.864,0.158,7.225
101,7.491,6.519,4.573,5.772
102,6.703,1.449,0.431,7.811
103,5.28,1.015,4.24,2.7
104,7.145,1.972,0.655,8.409
105,2.434,5.442,5.089,1.648
106,7.12,7.253,9.646,5.547
107,7.891,5.809,8.357,8.734
108,9.92,3.688,2.865,6.06
109,3.685,0.375,0.001,6.795
110,5.252,9.316,4.546,8.36
111,9.977,5.305,5.483,8.89
112,2.191,7.49,2.724,9.348
113,0.128,3.944,5.596,5.414
114,4.908,4.156,5.059,4.023
115,6.912,1.744,2.672,9.354
116,5.013,1.044,5.284,1.79
117,1.433,1.816,0.422,7.699
118,9.539,5.324,3.842,7.37
119,0.617,1.509,7.057,3.564
120,4.812,9.002,1.764,6.852
121,4.213,0.486,4.502,6.811
122,3.567,6.777,9.401,8.212
123,5.467,8.232,3.926,7.689
124,3.926,4.257,9.478,8.819
125,3.25,2.71,0.511,6.394
126,0.836,7.801,8.237,3.1
127,1.396,2.482,9.336,3.257
128,0.093,3.888,6.911,8.941
129,1.301,1.262,2.112,6.427
130,5.176,6.996,5.879,1.481
131,0.252,6.533,0.188,5.73
132,2.198,7.202,4.264,1.563
133,7.36,4.306,3.238,1.866
134,1.103,6.456,3.892,1.62
135,4.79,3.751,4.519,7.63
136,0.475,5.422,8.233,1.308
137,2.456,2.742,1.597,3.607
138,0.408,4.047,2.702,1.705
139,2.413,5.926,1.472,3.305
140,1.873,2.257,1.651,0.358
141,9.877,4.407,7.576,0.104
142,8.703,5.448,9.472,0.315
143,2.684,7.516,7.445,3.936
144,3.412,0.392,2.897,4.345
145,9.271,2.022,1.373,1.139
146,9.313,2.384,3.399,7.156
147,3.304,8.405,3.063,1.631
148,4.892,0.805,9.848,2.705
149,4.328,3.644,5.718,3.433
150,8.669,7.137,8.598,8.03
151,6.312,0.3,1.623,5.594
152,3.574,6.053,4.38,1.734
153,8.092,1.653,1.206,2.545
154,3.954,5.553,0.421,5.906
155,7.156,7.816,1.165,7.815
156,5.351,3.663,8.938,6.091
157,4.694,3.0,7.5,2.879
158,9.205,0.118,7.074,2.884
159,3.288,5.479,6.421,0.98
160,8.686,1.243,2.908,2.252
161,4.993,3.401,2.222,0.725
162,5.229,1.049,5.192,6.688
163,0.788,9.022,4.764,4.261
164,0.39,2.91,4.562,2.105
165,2.867,8.571,3.367,7.427
166,8.276,5.702,3.16,7.139
167,1.516,7.072,2.518,5.095
168,2.46,3.063,2.504,4.327
169,5.519,2.793,6.043,6.664
170,8.574,1.997,5.935,1.87
171,9.443,8.907,7.704,3.247
172,0.226,9.772,1.535,2.555
173,7.648,1.636,5.903,0.332
174,6.978,2.933,2.232,4.503
175,5.042,1.583,3.332,2.343
176,9.086,8.932,7.111,1.82
177,0.339,0.634,4.31,5.33
178,7.453,4.316,4.68,5.502
179,2.663,4.257,1.45,3.527
180,3.929,3.178,7.234,1.409
181,1.769,8.475,7.036,0.33
182,8.53,4.021,0.954,8.127
183,0.626,1.978,9.554,5.075
184,3.591,7.094,2.23,6.328
185,4.144,0.869,5.834,9.648
186,3.68,1.552,6.983,1.246
187,3.541,5.311,3.076,6.955
188,4.128,6.481,7.182,4.916
189,9.596,9.669,2.513,0.172
190,6.69,5.888,8.933,5.485
191,1.384,8.084,6.957,3.691
192,8.639,3.004,2.267,8.394
193,5.402,4.327,9.019,8.068
194,5.192,5.359,9.618,6.577
195,2.586,9.488,6.099,2.544
196,9.016,3.764,7.568,8.981
197,6.942,4.424,6.856,2.808
198,3.005,5.252,7.665,1.2
199,9.095,7.172,1.232,6.174
200,7.191,2.031,8.075,4.993
201,8.635,5.798,5.285,7.676
202,2.421,0.171,0.518,3.928
203,5.715,0.208,8.599,3.531
204,7.355,8.986,5.613,9.535
205,8.836,8.602,1.856,5.566
206,0.353,4.483,2.232,0.68
207,7.702,5.601,9.679,4.042
208,1.917,0.182,0.709,3.719
209,6.284,7.071,6.588,7.982
210,7.293,2.301,7.535,4.761
211,9.445,6.039,3.066,0.025
212,6.704,1.866,0.112,7.013
213,6.133,5.152,4.319,0.394
214,6.752,5.89,6.117,0.691
215,2.399,9.542,9.611,1.905
216,3.089,7.49,3.059,1.3
217,3.76,9.445,2.423,9.477
218,7.81,3.728,7.613,4.888
219,8.587,0.274,3.525,1.654
220,5.247,7.605,2.962,7.003
221,7.255,8.484,7.395,7.075
222,5.377,0.564,6.938,1.508
223,3.191,5.218,0.348,6.323
224,5.265,3.32,4.825,1.864
225,7.012,5.727,4.655,2.523
226,1.814,5.735,8.751,6.605
227,1.94,8.141,7.782,8.21
228,0.199,4.144,5.173,9.612
229,1.101,7.162,8.514,6.884
230,7.913,1.395,1.714,5.331
231,4.925,4.6,0.377,7.097
232,9.893,7.072,7.16,3.11
233,7.381,3.226,3.325,2.696
234,0.908,4.017,9.867,0.256
235,3.068,8.336,2.057,4.279
236,3.753,1.418,3.137,0.987
237,3.741,8.533,4.492,6.514
238,0.26,0.023,2.899,0.491
239,0.663,1.649,7.151,1.275
240,9.536,5.796,0.717,1.826
241,3.333,8.798,5.329,5.414
242,4.074,6.571,6.888,1.667
243,0.502,1.274,2.667,1.753
244,5.954,9.317,6.313,9.848
245,8.506,9.783,1.392,6.627
246,5.957,1.284,0.283,0.117
247,5.51,3.687,1.377,7.188
248,9.09,9.839,3.885,4.406
249,1.737,6.043,2.904,9.419
250,2.723,1.084,3.266,4.498
251,1.196,6.816,4.096,0.148
252,2.565,4.561,9.497,2.22
253,1.001,3.751,1.601,6.264
254,3.915,3.059,1.559,5.954
255,2.569,8.257,1.87,6.791
256,8.444,1.576,0.5,9.31
257,3.525,8.339,2.79,2.706
258,0.131,1.559,0.467,0.861
259,7.798,7.595,5.631,1.344
260,1.046,7.252,8.587,9.082
261,8.115,6.943,1.162,3.548
262,3.812,0.235,0.361,2.108
263,9.574,5.405,6.587,1.477
264,3.718,5.326,7.563,5.532
265,2.048,5.49,9.304,5.732
266,4.167,7.456,2.643,5.006
267,5.771,6.264,1.333,0.182
268,5.598,2.744,9.076,4.986
269,0.867,9.384,3.788,3.558
270,1.201,9.507,4.991,7.551
271,5.335,5.404,3.502,3.013
272,8.695,7.356,8.757,9.893
273,5.778,8.663,7.646,7.806
274,3.683,0.347,3.272,2.768
275,0.216,7.374,3.524,9.721
276,6.994,3.684,9.0,9.66
277,0.241,8.295,6.317,5.904
278,7.289,1.863,5.443,0.26
279,1.9,3.913,0.119,9.525
280,2.305,6.139,6.133,8.733
281,5.9,4.27,1.499,5.263
282,8.955,9.778,3.915,2.729
283,2.582,9.41,8.405,7.63
284,8.88,8.777,2.001,0.268
285,5.336,0.531,2.867,7.954
286,5.353,3.756,2.16,3.158
287,6.801,2.419,7.435,9.984
288,0.612,3.533,6.431,7.346
289,6.802,4.964,7.915,0.584
290,7.419,9.106,3.554,5.561
291,2.823,6.07,7.27,5.287
292,4.667,7.496,6.862,4.389
293,4.066,3.215,4.367,3.733
294,7.195,6.946,4.786,7.506
295,4.771,2.479,9.304,9.556
296,1.69,8.136,4.419,7.466
297,7.516,9.4,6.656,9.488
298,1.245,7.183,2.265,7.969
299,3.067,7.742,0.303,4.719
300,9.12,8.354,4.608,3.991
301,8.77,1.683,2.916,0.757
302,9.644,5.144,2.005,4.958
303,6.27,2.394,7.52,8.141
304,4.67,4.348,7.763,3.399
305,2.769,5.777,4.021,4.724
306,3.325,6.903,8.36,0.471
307,1.916,0.648,9.272,8.294
308,0.195,4.348,4.186,2.615
309,7.321,9.925,0.142,8.191
310,7.642,2.785,3.123,0.109
311,9.863,7.348,2.253,4.811
312,2.026,3.776,2.876,5.699
313,3.752,9.657,5.534,4.682
314,3.999,9.563,0.568,4.123
315,4.851,6.291,7.679,2.677
316,8.593,3.366,9.314,6.511
317,7.475,4.636,3.723,3.248
318,3.441,4.897,2.71,9.925
319,5.276,2.643,6.885,5.324
320,5.276,6.301,6.464,9.35
321,1.812,9.182,1.412,4.696
322,2.144,6.264,6.574,6.583
323,4.83,1.105,2.58,2.927
324,2.186,5.931,8.533,1.781
325,5.557,4.465,2.389,1.512
326,2.027,1.057,2.649,8.807
327,9.323,9.869,5.216,8.315
328,5.227,6.304,4.41,0.249
329,7.803,4.37,0.045,4.149
330,0.171,1.761,3.384,7.979
331,7.823,8.435,3.599,8.703
332,0.296,8.219,7.368,9.057
333,8.863,4.641,2.942,8.495
334,2.978,7.986,6.581,8.259
335,5.854,0.741,5.634,2.483
336,6.74,6.205,0.441,5.592
337,7.746,4.795,8.076,5.788
338,5.157,4.024,1.641,4.712
339,1.812,8.461,3.484,9.61
340,4.995,7.656,6.979,0.608
341,6.395,6.896,7.658,0.189
342,5.18,3.817,7.577,4.242
343,1.563,1.221,0.825,9.769
344,8.339,0.647,3.216,1.92
345,8.764,4.474,2.669,4.632
346,0.954,2.125,4.773,7.778
347,6.705,9.328,4.304,6.182
348,3.588,0.323,7.287,8.101
349,2.33,2.973,9.604,5.603
350,6.593,7.7,9.173,3.337
351,2.238,0.218,0.241,4.829
352,1.575,4.306,2.91,9.551
353,6.805,0.616,3.183,9.995
354,5.687,9.058,1.176,0.155
355,6.147,1.259,6.24,2.59
356,5.281,3.391,7.654,5.382
357,6.471,9.951,7.866,1.24
358,0.579,5.698,1.249,6.677
359,8.301,9.599,2.939,2.702
