angle,pol_0,pol_45,pol_90,pol_135
165,5.311,8.59,1.2,9.615
166,4.968,4.149,4.233,0.657
167,2.62,5.283,6.015,6.466
168,2.737,1.61,6.511,6.34
169,3.84,4.443,7.856,9.702
170,0.921,1.251,8.76,7.004
171,2.533,7.162,9.559,2.247
172,5.353,7.0,8.728,4.908
173,9.857,0.392,5.317,3.512
174,6.136,5.078,5.153,8.317
175,7.456,5.816,9.04,8.752
176,5.854,6.612,9.143,9.042
177,9.05,4.439,6.158,5.33
178,2.632,1.221,1.278,7.856
179,9.308,1.263,1.328,3.602
180,4.477,6.204,1.331,7.522
181,9.243,8.812,7.928,7.301
182,3.076,9.245,7.614,0.248
183,3.802,8.177,7.452,7.505
184,4.438,6.68,6.658,2.849
185,2.345,1.085,8.401,5.912
186,7.26,1.629,4.327,1.788
187,3.988,7.744,6.516,4.527
188,1.779,6.964,1.971,1.737
189,3.866,2.288,8.315,0.931
190,6.452,4.128,1.325,6.103
191,0.387,8.28,1.519,8.608
192,3.068,8.605,2.244,1.107
193,6.491,4.539,5.298,4.171
194,2.917,2.99,4.032,1.517
195,4.056,8.67,1.358,3.647
196,6.267,6.83,2.779,9.968
197,8.189,5.28,2.837,9.644
198,7.947,5.923,7.145,0.338
199,2.319,2.37,1.891,6.937
200,5.379,4.748,9.222,2.191
201,1.876,7.077,2.064,5.363
202,6.215,3.015,4.493,3.66
203,2.569,5.18,9.544,3.219
204,2.059,1.495,6.465,5.515
205,2.702,9.112,2.836,0.868
206,0.109,1.632,0.357,2.448
207,5.03,8.998,4.841,6.497
208,2.158,0.183,1.475,3.436
209,9.268,0.428,5.631,3.027
210,1.381,0.425,6.754,2.098
211,4.613,6.075,3.532,9.683
212,7.63,9.482,9.062,4.106
213,5.445,8.54,8.84,3.503
214,6.236,3.818,5.047,0.707
215,0.389,3.443,5.901,9.742
216,0.91,4.15,3.097,5.176
217,1.634,3.305,9.056,2.16
218,6.66,8.897,5.988,5.233
219,4.192,2.23,6.448,7.521
220,8.021,5.595,3.251,3.709
221,4.255,5.509,9.022,0.879
222,9.079,6.986,9.465,1.384
223,1.347,2.806,2.416,8.88
224,2.21,3.339,8.184,3.308
225,5.798,6.228,1.122,4.254
226,7.695,9.06,4.855,8.18
227,9.591,2.082,8.109,7.242
228,8.971,1.591,3.707,7.322
229,4.711,3.952,4.217,9.826
230,4.662,8.758,3.173,7.644
231,9.369,2.54,5.343,0.938
232,8.231,8.881,3.274,7.708
233,9.948,7.932,1.363,6.893
234,3.966,7.858,1.74,3.852
235,8.804,1.776,3.634,4.17
236,6.162,3.526,8.958,1.445
237,3.968,4.804,8.426,3.088
238,1.178,9.937,5.581,4.623
239,1.616,3.874,0.71,5.073
240,8.797,1.574,6.268,6.791
241,8.335,3.361,5.432,1.861
242,2.513,7.382,5.575,0.533
243,8.714,7.051,3.937,4.021
244,5.31,9.603,5.374,9.892
245,8.49,6.979,3.273,6.017
246,6.182,2.943,8.871,0.798
247,6.629,8.915,8.822,3.847
248,3.798,0.136,1.449,2.976
249,6.543,6.979,4.168,0.129
250,2.448,7.391,7.194,9.561
251,3.216,6.285,6.767,3.389
252,0.192,9.217,4.16,0.557
253,3.752,2.32,2.896,5.433
254,7.582,7.42,4.988,3.586
255,4.344,5.983,8.887,5.806
256,3.965,5.684,7.577,5.081
257,1.926,2.0,5.304,6.329
258,4.488,6.801,5.236,6.627
259,5.588,3.018,1.293,9.604
260,5.968,5.866,3.199,9.399
261,3.412,4.749,3.074,4.92
262,6.379,7.638,1.306,7.289
263,6.597,5.83,0.635,3.447
264,8.163,2.351,0.412,0.266
265,1.33,2.797,6.361,6.802
266,6.872,3.685,2.568,1.036
267,0.268,7.44,1.323,7.911
268,1.099,7.003,1.999,0.165
269,4.119,1.935,0.169,2.312
270,8.144,4.271,8.37,6.694
271,3.99,4.466,3.97,2.444
272,7.156,0.261,5.663,3.467
273,5.017,6.166,0.493,5.762
274,9.573,3.079,4.761,6.968
275,9.383,5.153,9.422,2.033
276,8.051,1.8,8.044,5.365
277,1.258,5.794,0.133,2.466
278,7.282,8.609,4.991,2.854
279,4.967,0.969,7.241,2.879
280,6.761,0.185,1.805,8.429
281,2.874,4.015,8.955,0.124
282,3.68,8.503,6.017,4.745
283,0.275,4.123,4.935,9.343
284,2.713,8.291,0.137,0.627
285,6.039,3.063,4.431,0.861
286,5.654,2.771,7.965,1.271
287,8.532,0.704,4.963,6.152
288,5.304,6.107,2.342,9.582
289,6.924,8.782,4.375,5.167
290,6.293,9.155,8.365,5.536
291,2.564,9.476,4.894,0.215
292,2.63,8.008,6.619,5.948
293,0.134,8.917,6.506,4.078
294,3.966,3.041,8.508,3.698
295,5.718,6.881,5.004,6.925
296,5.44,3.112,0.707,0.212
297,8.403,5.354,2.372,1.887
298,8.07,9.131,3.282,8.447
299,5.086,2.296,9.676,1.193
300,0.899,6.363,7.481,1.281
301,2.37,6.981,8.949,3.835
302,4.082,0.43,1.183,1.495
303,6.05,5.006,4.555,3.739
304,3.602,9.967,4.277,5.694
305,5.795,5.551,7.019,6.668
306,3.168,2.638,3.022,6.91
307,2.301,4.229,0.974,8.703
308,9.964,9.768,0.279,8.218
309,0.063,4.561,7.122,0.235
310,3.523,6.993,7.661,8.099
311,8.735,4.504,0.705,2.865
312,8.907,5.789,8.753,1.199
313,6.098,4.97,2.437,3.976
314,2.723,5.092,4.534,1.316
315,7.411,4.127,5.479,2.64
316,2.921,6.916,2.741,6.912
317,3.908,0.482,1.494,7.12
318,3.602,5.879,9.352,4.615
319,9.872,8.463,2.808,7.59
320,9.002,6.325,6.998,2.559
321,1.783,5.058,3.525,5.546
322,2.526,4.009,2.098,0.844
323,4.487,6.004,8.761,2.878
324,5.398,0.026,3.827,8.797
325,5.5,1.793,3.821,1.631
326,9.843,5.677,8.056,5.198
327,6.148,2.868,8.508,0.438
328,6.192,5.467,0.6,8.548
329,6.736,3.384,9.192,6.548
330,4.79,7.663,2.73,5.439
331,4.198,1.495,6.073,3.153
332,7.577,2.47,3.919,6.094
333,5.135,4.306,2.795,4.554
334,3.792,5.194,9.213,5.657
335,1.627,3.819,5.47,7.159
336,6.457,3.741,5.243,5.295
337,2.331,1.234,5.716,5.191
338,1.562,5.461,9.671,3.685
339,1.97,4.569,0.564,3.362
340,3.286,9.365,8.858,1.61
341,3.695,5.716,0.78,7.141
342,3.945,8.476,4.448,1.589
343,5.709,1.329,6.083,7.848
344,2.525,2.029,3.492,1.085
345,9.057,8.643,0.872,3.365
346,5.239,6.762,1.969,9.113
347,9.361,9.907,9.832,1.074
348,6.608,1.543,7.946,7.747
349,2.357,3.768,6.629,4.481
350,5.272,4.358,2.622,6.431
351,4.905,9.546,2.377,7.542
352,4.893,6.487,6.77,4.969
353,3.775,6.506,0.453,4.033
354,0.961,3.137,9.863,0.96
355,6.609,5.722,8.655,7.363
356,8.083,0.809,1.191,5.374
357,1.522,7.419,5.289,9.943
358,3.457,8.229,1.731,4.956
359,4.746,4.531,2.249,8.641
