angle,pol_0,pol_45,pol_90,pol_135
137,2.665,6.993,8.442,6.57
138,4.14,9.48,0.342,9.57
139,9.677,2.139,8.012,4.211
140,3.011,6.535,2.376,1.151
141,6.038,1.716,1.143,8.532
142,3.275,3.496,2.509,0.945
143,2.922,9.627,5.019,6.984
144,3.602,7.82,9.38,2.735
145,0.313,7.781,6.566,6.853
146,2.841,4.646,4.739,7.361
147,3.319,7.498,8.524,4.516
148,9.782,9.223,1.477,5.4
149,6.299,0.918,6.632,4.35
150,5.703,7.181,8.037,3.949
151,5.754,6.865,0.445,8.892
152,7.905,3.679,9.306,2.078
153,9.254,5.857,3.107,2.689
154,0.379,3.467,1.871,6.731
155,9.396,5.241,0.119,7.734
156,5.633,3.079,5.546,8.57
157,7.79,1.991,9.575,2.459
158,0.874,9.721,4.307,9.282
159,2.847,5.903,7.491,7.775
160,4.393,8.696,0.893,1.548
161,2.915,2.299,9.946,5.916
162,0.421,2.232,9.053,9.233
163,0.034,8.828,3.41,6.848
164,4.307,5.997,6.676,0.948
165,0.772,2.217,0.883,1.553
166,4.917,9.027,5.511,8.132
167,7.253,8.264,0.458,6.804
168,7.86,4.038,0.088,0.856
169,2.893,7.123,2.493,9.754
170,6.047,0.079,8.918,4.199
171,0.311,1.332,5.058,5.545
172,4.61,4.764,1.682,2.758
173,3.38,7.672,6.903,8.335
174,3.368,9.153,6.273,5.896
175,5.721,9.072,1.145,1.823
176,9.855,5.38,2.243,5.151
177,5.228,5.696,5.152,8.918
178,8.265,2.933,9.426,4.521
179,8.365,8.751,6.106,2.173
180,3.845,0.084,1.624,3.877
181,6.72,4.271,3.879,8.947
182,8.818,5.493,3.456,3.389
183,2.279,7.621,6.178,1.112
184,2.874,3.681,4.643,6.486
185,0.402,5.951,1.121,0.16
186,8.899,1.111,2.176,1.639
187,7.481,6.597,6.263,2.157
188,7.296,7.505,2.285,0.864
189,5.381,9.777,1.128,3.137
190,3.988,5.839,9.272,5.338
191,6.156,9.872,6.637,4.533
192,5.819,9.983,3.799,9.599
193,0.056,2.948,4.16,8.919
194,7.042,8.057,3.223,4.576
195,5.648,6.752,2.122,9.885
196,7.416,6.113,7.759,5.556
197,6.696,2.219,0.73,4.643
198,2.991,3.843,7.103,2.279
199,7.054,9.801,4.356,6.457
200,7.816,1.534,9.006,8.697
201,3.712,1.405,0.574,7.018
202,9.869,7.694,1.118,7.197
203,9.994,2.834,8.577,3.658
204,3.835,8.197,8.881,9.171
205,3.789,6.794,6.269,9.657
206,2.118,7.149,3.657,2.104
207,2.359,3.841,0.45,7.842
208,3.087,9.19,0.572,4.805
209,1.44,7.883,6.917,8.962
210,0.943,4.799,0.038,4.319
211,7.117,8.357,7.7,7.36
212,9.604,5.472,1.909,7.274
213,4.647,2.709,1.798,6.627
214,4.838,2.541,8.564,2.255
215,1.179,5.932,5.207,9.515
216,5.763,2.652,4.48,6.84
217,7.527,8.944,6.254,1.838
218,1.752,1.249,0.932,9.882
219,6.276,1.603,8.01,1.562
220,5.261,3.664,9.312,6.879
221,1.942,1.647,5.753,0.199
222,9.26,4.731,9.218,7.492
223,1.723,7.151,1.042,1.827
224,4.877,0.615,7.683,7.805
225,5.2,8.574,9.99,4.522
226,0.053,5.426,7.755,0.085
227,5.871,6.361,9.33,7.27
228,0.187,2.888,7.335,1.192
229,7.214,0.483,0.307,1.112
230,0.858,8.668,9.494,8.922
231,8.384,5.61,9.322,5.684
232,6.675,5.836,6.952,0.281
233,4.402,7.974,6.633,0.59
234,6.633,1.849,7.362,9.776
235,0.769,8.179,5.848,6.554
236,7.21,6.366,4.989,8.201
237,5.968,6.678,6.727,8.573
238,5.655,7.726,3.164,7.938
239,2.757,8.188,2.248,6.486
240,4.31,9.574,1.422,8.561
241,9.671,7.392,6.64,2.425
242,4.345,0.917,9.256,2.403
243,2.413,0.338,3.326,3.821
244,7.865,1.666,6.225,8.414
245,6.273,6.07,3.051,9.441
246,9.728,5.937,9.335,9.024
247,3.467,7.184,1.922,7.767
248,1.706,2.842,7.121,5.005
249,2.166,6.345,6.056,3.859
250,1.908,7.026,2.438,5.702
251,9.68,2.401,5.475,1.535
252,4.607,3.816,2.98,3.429
253,8.128,9.536,7.595,2.424
254,4.576,8.525,4.712,0.355
255,5.225,9.959,6.998,3.891
256,4.334,6.251,7.419,0.892
257,0.849,9.737,9.661,3.546
258,1.277,1.212,6.825,8.577
259,6.02,4.257,6.003,8.957
260,6.332,3.979,4.326,1.922
261,4.554,8.912,6.526,3.036
262,6.727,8.674,2.975,7.229
263,7.055,0.671,1.774,1.986
264,6.777,3.994,7.851,4.512
265,2.013,1.095,4.326,4.688
266,3.889,2.419,1.107,6.467
267,1.515,7.919,5.349,9.693
268,9.893,0.936,6.478,6.553
269,6.523,5.541,1.006,2.635
270,5.618,2.632,5.571,7.603
271,4.274,8.15,7.813,8.419
272,0.821,4.2,6.846,5.257
273,2.219,7.24,9.06,1.219
274,5.245,3.746,6.583,3.48
275,3.576,8.172,0.443,3.816
276,1.222,4.577,2.838,9.395
277,4.284,8.797,6.169,8.151
278,2.645,3.458,3.441,1.085
279,8.435,5.596,9.077,6.301
280,7.027,7.197,4.548,3.055
281,6.984,4.441,4.09,5.829
282,7.518,9.116,1.058,1.67
283,9.429,4.068,3.845,3.265
284,0.586,3.499,2.613,2.913
285,8.88,9.583,5.419,2.469
286,8.989,5.409,0.71,7.783
287,9.444,4.344,5.551,0.062
288,6.736,0.254,7.09,7.841
289,8.137,2.425,2.445,8.603
290,6.454,8.706,2.488,4.837
291,7.261,3.435,5.677,0.19
292,3.898,6.17,8.997,6.267
293,0.233,9.563,7.143,6.581
294,5.173,7.36,4.284,2.566
295,0.524,9.494,0.394,5.112
296,7.496,5.937,2.592,0.828
297,3.172,0.4,7.421,3.718
298,4.518,1.2,7.492,1.372
299,6.996,0.586,7.754,7.929
300,0.062,7.276,7.043,2.422
301,0.29,2.695,6.456,2.412
302,7.299,0.701,6.67,0.374
303,9.191,4.551,0.449,7.351
304,0.674,3.191,2.913,7.609
305,9.234,3.673,4.293,6.14
306,5.849,1.593,2.096,3.733
307,0.082,7.051,9.621,4.301
308,1.679,8.948,7.653,9.661
309,3.01,5.532,3.593,1.035
310,6.684,0.226,1.235,0.501
311,6.596,0.743,9.575,0.933
312,3.876,1.595,6.566,8.639
313,8.3,0.503,2.858,5.437
314,8.893,9.911,8.441,7.53
315,8.32,7.614,3.386,2.539
316,6.589,5.945,6.212,1.496
317,3.465,8.898,4.063,0.919
318,6.536,3.384,7.516,4.368
319,4.419,8.307,3.803,8.674
320,2.605,3.624,7.684,3.557
321,7.862,1.006,1.486,5.329
322,8.099,2.209,7.623,5.461
323,0.136,9.567,5.482,6.805
324,1.577,4.365,7.037,9.803
325,0.828,4.735,6.423,6.811
326,7.57,3.828,2.99,2.812
327,0.399,5.805,3.238,6.419
328,8.106,0.922,7.408,6.033
329,8.289,3.716,4.743,1.2
330,7.599,8.802,5.075,4.136
331,2.277,5.872,9.077,5.736
332,4.5,6.413,1.063,4.72
333,1.014,9.289,6.375,2.109
334,7.813,7.527,8.908,6.39
335,6.476,9.658,0.652,8.159
336,2.604,1.086,5.336,4.352
337,4.059,5.581,6.056,1.775
338,6.162,7.949,2.903,8.502
339,2.037,0.923,6.722,5.625
340,9.596,8.111,3.066,8.995
341,6.404,1.805,3.866,1.782
342,4.718,9.713,5.613,6.505
343,9.471,1.977,0.089,4.92
344,6.288,5.235,0.636,5.916
345,7.323,8.098,6.733,1.542
346,8.724,4.596,7.083,3.891
347,4.677,0.319,6.955,0.743
348,8.997,1.658,6.955,4.127
349,7.35,8.579,9.561,7.298
350,3.9,2.444,4.944,5.555
351,8.228,3.526,2.671,1.577
352,7.387,4.486,2.68,4.946
353,2.862,0.057,3.705,4.442
354,3.899,4.462,5.214,2.463
355,6.402,1.602,6.794,8.119
356,1.271,4.581,7.242,5.939
357,8.293,0.151,5.951,8.452
358,8.019,3.04,4.21,3.811
359,5.791,9.478,2.92,0.426
