angle,pol_0,pol_45,pol_90,pol_135
99,8.341,0.207,7.645,1.055
100,2.098,2.98,9.284,0.414
101,6.803,6.676,5.019,0.298
102,9.875,0.885,8.741,3.736
103,6.283,5.997,4.495,6.97
104,6.822,1.449,9.948,9.208
105,0.768,1.429,9.636,8.321
106,0.541,5.979,0.764,8.191
107,9.506,8.46,3.981,1.708
108,4.217,9.596,3.137,4.541
109,3.575,4.912,2.511,7.838
110,7.537,3.801,1.743,6.542
111,6.931,0.752,1.857,1.315
112,5.505,0.934,6.385,3.959
113,9.157,6.734,9.228,3.322
114,3.453,0.41,9.902,0.509
115,1.748,8.991,5.681,2.694
116,2.888,1.575,0.806,8.971
117,1.06,5.571,8.043,5.631
118,3.594,4.218,3.161,4.433
119,8.822,2.995,8.649,8.471
120,9.446,7.74,4.014,0.521
121,0.99,1.948,1.667,1.972
122,6.808,5.462,2.863,1.272
123,6.892,5.433,3.574,0.563
124,0.525,9.108,3.459,0.524
125,6.59,9.273,8.953,6.499
126,8.246,1.472,5.824,5.116
127,0.669,7.484,8.782,7.409
128,3.005,6.625,5.609,1.05
129,4.702,7.159,1.663,0.085
130,4.759,0.587,7.553,0.606
131,2.778,2.044,0.955,4.381
132,1.638,8.855,4.708,9.82
133,5.074,8.91,2.623,3.113
134,1.507,0.958,5.463,0.056
135,9.983,4.13,4.68,2.765
136,0.974,2.298,6.369,3.989
137,5.102,2.219,4.101,5.133
138,7.766,7.809,8.965,0.761
139,7.536,9.993,8.164,1.405
140,3.235,5.917,5.986,5.375
141,7.307,9.096,2.772,2.81
142,5.248,8.575,1.79,2.258
143,2.252,2.121,8.524,9.659
144,6.958,2.95,3.591,5.907
145,6.545,7.604,6.468,8.85
146,9.3,5.906,5.708,3.627
147,7.731,3.612,9.369,1.925
148,0.092,0.905,7.741,2.223
149,5.023,6.604,8.28,0.964
150,6.791,6.094,3.552,8.486
151,3.884,4.955,0.086,9.095
152,4.12,4.26,5.226,9.66
153,9.388,6.814,8.194,9.406
154,5.795,6.631,1.165,8.985
155,3.424,1.763,5.139,6.937
156,0.146,5.027,8.775,2.094
157,9.925,4.221,7.309,6.256
158,5.597,7.327,5.494,6.978
159,1.838,2.464,8.949,6.693
160,2.969,9.696,4.99,8.096
161,0.87,7.22,5.875,9.709
162,9.385,1.275,1.859,0.35
163,4.238,3.741,6.158,8.532
164,5.497,3.666,7.05,2.332
165,0.448,7.033,1.26,5.708
166,9.918,2.553,7.919,3.357
167,3.321,4.89,3.724,5.274
168,6.591,4.368,9.418,1.517
169,8.316,2.879,0.805,8.611
170,9.825,9.075,9.711,2.051
171,6.265,1.593,6.327,3.526
172,6.588,4.217,5.317,1.332
173,9.208,9.445,6.365,9.103
174,1.232,6.891,8.268,2.911
175,0.108,2.648,2.647,3.378
176,2.703,3.24,3.039,9.685
177,6.347,1.185,9.935,4.759
178,3.796,0.778,9.182,5.002
179,4.135,5.574,8.579,7.264
180,2.978,2.219,0.873,9.877
181,9.289,3.784,8.645,2.977
182,4.904,9.408,5.549,9.74
183,5.72,5.021,6.905,0.56
184,7.957,7.459,0.255,5.408
185,6.934,0.929,5.503,3.789
186,4.018,1.832,0.948,5.803
187,8.462,8.352,8.649,7.482
188,4.453,1.885,1.392,9.154
189,2.831,3.215,1.572,7.07
190,4.074,1.702,5.146,2.815
191,7.494,1.519,7.914,5.024
192,0.785,3.999,5.272,5.584
193,1.213,4.408,1.088,3.578
194,4.008,6.476,7.877,1.7
195,0.991,7.999,2.588,0.237
196,8.995,5.967,3.044,8.506
197,2.093,0.854,0.522,3.127
198,1.494,7.308,8.963,2.051
199,3.511,5.729,7.757,2.744
200,0.524,2.608,5.405,1.246
201,0.043,2.937,3.872,7.415
202,3.781,2.558,4.497,5.945
203,4.346,6.947,3.086,1.056
204,1.361,1.209,5.845,0.871
205,9.29,6.859,4.14,4.087
206,0.45,9.781,2.612,2.761
207,2.763,9.38,4.437,9.128
208,9.638,0.343,5.72,1.992
209,6.49,0.845,4.492,8.702
210,7.325,0.395,9.124,0.275
211,2.641,2.021,8.861,4.829
212,3.867,5.559,8.26,6.208
213,2.488,6.967,8.25,4.569
214,3.983,6.338,5.773,8.877
215,5.28,0.356,3.063,0.91
216,6.288,5.873,1.924,1.121
217,3.043,9.505,4.839,2.25
218,4.761,4.439,9.562,6.17
219,0.286,4.59,9.85,4.939
220,9.789,9.568,1.109,2.934
221,3.768,5.055,6.218,4.672
222,2.513,3.177,4.3,0.058
223,2.609,6.251,5.399,4.563
224,1.832,7.164,9.355,1.168
225,3.093,0.276,7.492,8.047
226,2.688,6.687,5.012,1.909
227,2.679,1.793,6.473,6.28
228,3.051,6.962,8.046,9.228
229,5.867,6.844,9.386,1.499
230,7.303,0.316,7.404,0.863
231,4.696,5.76,3.943,7.3
232,4.729,2.81,8.265,3.308
233,0.197,9.236,3.419,6.263
234,7.701,9.429,2.89,8.193
235,2.964,6.372,8.921,7.559
236,3.389,9.78,0.778,2.688
237,8.593,2.242,5.295,1.812
238,0.277,2.932,7.697,3.552
239,7.243,5.413,9.639,3.533
240,4.198,5.633,0.076,0.97
241,5.72,3.627,0.882,5.199
242,0.628,6.33,5.758,0.242
243,7.669,6.771,0.99,5.167
244,2.581,7.231,7.405,3.94
245,1.677,7.972,9.433,9.313
246,8.646,5.633,7.26,8.153
247,9.3,8.214,5.216,2.282
248,0.528,3.347,6.458,6.452
249,4.956,4.333,2.147,9.421
250,9.079,4.551,4.146,2.098
251,0.171,2.57,2.054,6.39
252,8.234,5.715,9.696,4.631
253,9.129,0.385,5.224,3.312
254,3.309,2.799,0.259,4.904
255,8.831,2.187,5.872,9.161
256,5.425,1.097,6.156,8.54
257,1.442,7.347,5.602,2.512
258,4.336,6.404,4.115,7.683
259,1.318,5.607,7.805,1.201
260,1.706,2.397,5.609,7.253
261,5.127,6.543,7.991,1.752
262,0.33,2.211,8.207,9.295
263,6.673,7.113,6.515,6.926
264,4.582,9.64,6.823,4.431
265,9.899,8.96,5.171,9.451
266,7.051,5.953,1.487,0.489
267,2.867,1.473,1.902,2.511
268,0.59,5.183,2.342,7.953
269,2.261,7.065,3.715,9.83
270,6.117,4.828,2.69,8.72
271,7.769,5.698,6.408,6.334
272,3.408,9.861,7.745,1.183
273,8.166,0.21,9.942,0.167
274,9.402,5.029,2.554,0.514
275,5.596,4.027,8.955,5.31
276,7.523,5.577,5.86,8.751
277,7.259,7.074,0.805,0.615
278,9.094,8.463,9.614,9.441
279,8.523,0.181,3.014,5.279
280,6.287,8.506,8.886,6.625
281,5.582,5.19,2.892,8.001
282,5.026,9.326,1.021,3.614
283,6.432,2.918,5.143,3.463
284,9.028,4.924,0.079,1.004
285,7.754,4.509,8.527,8.725
286,3.599,7.995,0.342,2.791
287,2.71,5.226,9.391,7.155
288,0.496,5.262,6.337,0.521
289,9.756,0.287,6.953,2.155
290,5.841,6.926,8.114,1.713
291,1.294,9.14,0.596,8.045
292,6.943,8.271,0.511,8.55
293,4.219,3.478,9.226,3.967
294,2.969,5.5,7.028,0.939
295,2.431,4.622,1.165,5.849
296,3.194,5.803,1.035,2.268
297,2.032,4.278,5.369,2.344
298,2.183,2.721,6.59,8.176
299,2.101,9.637,0.597,7.293
300,8.509,1.089,2.438,5.395
301,8.938,0.39,6.615,1.896
302,0.116,6.157,6.798,8.998
303,2.086,1.756,1.055,9.411
304,4.886,1.134,7.016,0.018
305,8.108,0.135,6.713,8.598
306,2.841,1.1,6.265,2.347
307,9.192,1.83,7.181,1.147
308,6.946,2.804,5.041,1.79
309,5.413,4.982,1.66,6.29
310,4.939,9.157,6.585,1.251
311,6.329,5.47,6.216,2.131
312,5.924,1.503,4.43,5.865
313,9.277,4.562,4.633,4.266
314,5.05,8.887,7.484,4.826
315,4.251,4.506,2.59,6.547
316,2.962,6.597,0.636,2.577
317,1.542,3.471,4.109,5.264
318,4.911,3.821,3.353,8.47
319,8.356,5.951,3.47,4.851
320,3.805,9.202,3.859,6.616
321,3.877,3.118,3.052,8.302
322,8.521,5.735,7.366,2.225
323,6.092,4.341,9.375,8.714
324,6.58,4.498,4.486,6.006
325,9.44,5.241,7.067,9.678
326,7.677,2.027,6.479,0.186
327,5.52,4.596,2.179,9.507
328,8.524,5.804,2.537,6.41
329,3.092,1.742,0.684,1.422
330,8.928,3.088,5.099,0.976
331,6.246,6.088,4.55,2.34
332,9.938,7.767,1.606,6.09
333,9.174,9.079,1.785,3.668
334,2.31,6.984,7.415,4.465
335,6.124,8.917,9.989,7.805
336,0.637,0.543,2.443,6.642
337,4.75,3.94,0.197,6.683
338,8.654,9.974,4.154,5.648
339,7.756,0.786,1.714,4.731
340,4.961,2.741,7.208,1.77
341,6.559,8.268,3.001,9.858
342,5.588,8.812,6.972,8.389
343,2.103,5.845,5.15,0.81
344,4.955,8.946,3.026,5.985
345,5.207,9.027,8.337,0.362
346,6.046,4.024,9.725,9.563
347,2.095,3.958,6.204,1.722
348,3.147,3.291,5.629,4.97
349,9.532,9.772,2.776,1.88
350,8.612,1.354,4.859,9.185
351,2.874,5.194,4.102,9.905
352,5.328,2.67,6.562,3.497
353,3.022,5.507,2.017,6.874
354,8.545,3.274,7.954,2.374
355,6.194,7.774,0.252,4.53
356,9.435,3.924,3.103,8.122
357,8.743,8.449,6.221,7.094
358,8.08,3.769,3.047,1.013
359,5.995,3.429,7.736,1.703
