angle,pol_0,pol_45,pol_90,pol_135
134,6.39,7.154,3.668,1.187
135,4.136,7.764,2.458,4.174
136,5.099,7.295,4.583,4.517
137,0.943,7.269,9.199,3.41
138,8.666,1.323,5.097,2.593
139,0.951,9.021,1.454,3.294
140,2.426,2.46,2.036,0.518
141,5.301,7.571,7.245,3.295
142,8.704,4.299,0.613,1.822
143,7.32,7.723,9.787,2.916
144,9.895,5.191,2.681,3.342
145,5.359,7.708,9.896,2.677
146,6.537,9.92,4.852,1.135
147,3.613,6.449,2.676,4.799
148,1.019,6.209,4.196,4.877
149,1.253,7.316,6.013,5.355
150,8.394,1.333,8.84,1.394
151,7.428,2.862,4.836,6.656
152,3.93,9.315,3.887,9.842
153,7.348,9.241,8.483,4.614
154,4.221,4.819,7.502,5.063
155,0.08,2.551,9.125,7.831
156,5.314,2.727,0.583,6.226
157,2.323,8.261,2.05,7.086
158,5.922,6.583,5.622,3.909
159,4.231,5.498,7.753,6.548
160,4.874,2.491,9.504,1.353
161,5.074,7.375,6.838,6.852
162,9.438,1.806,9.172,5.288
163,6.937,5.538,7.388,4.974
164,0.996,0.925,1.057,2.401
165,4.861,7.195,9.745,6.316
166,7.353,3.457,4.697,0.897
167,3.648,9.546,6.471,1.446
168,0.815,2.903,8.743,7.105
169,4.196,7.589,6.143,3.456
170,2.435,3.941,2.222,7.436
171,8.097,5.931,5.32,3.928
172,4.88,2.812,8.758,4.379
173,2.888,6.755,5.608,7.331
174,3.697,4.379,6.274,9.029
175,4.709,0.613,7.016,7.501
176,7.28,0.857,8.775,6.827
177,3.032,2.107,6.03,6.057
178,7.23,5.496,3.922,7.445
179,3.181,1.004,1.915,4.014
180,5.214,7.252,6.174,1.468
181,1.191,0.639,1.461,6.642
182,2.352,5.573,1.42,4.818
183,1.935,4.672,0.416,3.384
184,9.634,3.102,5.698,2.723
185,2.237,3.096,7.673,7.278
186,1.181,3.536,6.293,4.652
187,8.671,7.295,8.687,9.226
188,1.155,4.226,1.847,9.93
189,2.538,7.145,0.446,5.114
190,8.478,7.959,9.771,5.818
191,4.009,5.921,7.255,5.791
192,3.99,6.54,6.945,0.938
193,0.689,1.906,5.879,5.917
194,1.533,1.048,1.173,6.254
195,6.471,9.684,6.444,8.308
196,2.954,3.479,0.904,7.332
197,1.351,2.149,7.936,5.242
198,9.119,8.151,1.283,3.063
199,0.624,4.298,1.648,1.645
200,8.279,2.691,8.346,4.813
201,7.602,4.917,5.839,1.438
202,8.0,2.204,1.592,9.908
203,9.426,9.626,0.16,3.781
204,1.705,6.673,5.713,7.012
205,3.993,1.911,9.147,1.628
206,0.527,4.092,7.362,5.006
207,6.082,0.97,1.795,3.863
208,0.999,7.467,6.556,8.726
209,5.765,7.042,0.221,0.072
210,1.709,0.144,4.44,1.053
211,8.236,8.474,0.688,7.89
212,7.818,4.475,1.431,8.95
213,8.429,2.377,3.796,2.861
214,9.386,4.764,6.162,2.08
215,2.552,8.255,0.595,3.705
216,9.541,7.867,9.186,4.832
217,0.106,6.247,5.54,5.701
218,0.786,5.917,1.635,0.694
219,5.695,3.111,9.944,9.895
220,7.389,1.567,7.301,6.792
221,6.931,5.177,9.868,7.901
222,9.423,4.321,6.716,9.854
223,4.941,2.565,4.401,5.31
224,0.304,9.714,7.213,6.625
225,4.933,8.796,1.965,8.983
226,9.636,5.709,8.681,0.324
227,3.655,6.953,2.652,5.654
228,3.314,6.898,6.453,3.447
229,8.682,0.728,7.582,2.2
230,6.818,1.333,9.216,2.951
231,4.941,5.121,8.043,1.307
232,5.366,6.051,8.96,8.409
233,2.771,3.615,1.056,6.693
234,9.61,7.387,0.621,3.128
235,0.22,6.801,6.473,2.213
236,2.005,4.529,4.967,8.477
237,6.13,5.099,7.373,6.355
238,4.158,5.16,5.771,3.895
239,3.967,7.753,3.839,0.663
240,1.377,5.466,8.414,8.077
241,6.389,7.292,3.027,9.467
242,9.498,7.138,0.637,1.151
243,5.617,5.561,8.848,4.193
244,1.97,5.697,6.045,7.807
245,4.237,2.545,8.772,5.148
246,1.691,4.617,9.115,3.864
247,0.544,8.4,9.796,4.494
248,6.408,7.994,3.433,9.875
249,3.35,2.93,3.368,9.457
250,5.733,1.227,8.125,0.361
251,1.944,3.514,0.421,9.891
252,9.257,1.179,2.992,7.61
253,1.392,3.679,1.591,3.22
254,8.034,5.561,9.867,8.525
255,1.22,8.955,5.178,7.458
256,4.51,1.419,2.585,9.61
257,2.813,7.342,9.401,4.387
258,5.571,5.995,5.397,8.468
259,3.375,4.247,9.002,3.235
260,8.88,7.738,5.229,9.048
261,3.129,5.709,3.494,8.714
262,8.845,9.543,3.568,1.875
263,5.582,2.859,3.688,3.265
264,0.578,0.403,2.931,6.528
265,8.548,6.963,1.242,6.933
266,3.063,1.698,6.608,9.043
267,1.666,1.0,2.246,2.212
268,7.388,6.516,2.764,7.295
269,8.236,4.709,3.987,1.879
270,7.602,2.523,5.391,2.0
271,9.824,5.972,3.537,6.827
272,5.107,2.234,1.751,5.511
273,2.395,7.047,1.721,9.821
274,8.809,6.468,9.216,4.592
275,4.022,1.031,1.557,2.899
276,9.668,2.785,0.592,2.18
277,4.662,0.027,3.491,2.48
278,3.832,9.388,4.723,3.511
279,9.269,6.276,6.716,1.279
280,4.485,1.323,7.898,3.701
281,2.563,9.716,0.361,8.53
282,2.703,7.478,4.122,6.721
283,7.964,3.616,4.882,3.539
284,9.988,2.422,8.472,1.373
285,9.676,6.027,2.231,4.1
286,5.321,5.387,1.158,6.958
287,1.612,0.12,9.133,8.656
288,4.534,8.575,7.515,6.073
289,7.701,1.442,2.89,0.251
290,2.724,8.068,7.511,2.543
291,2.538,2.045,3.186,2.141
292,6.193,6.019,5.038,1.336
293,7.157,5.141,7.858,6.431
294,2.615,4.122,5.514,2.338
295,7.314,2.829,3.166,7.076
296,5.804,0.798,3.171,8.023
297,2.647,9.344,3.868,3.545
298,8.916,9.987,6.14,5.636
299,8.79,3.552,6.909,8.902
300,0.897,1.795,4.567,0.407
301,6.16,5.714,7.108,9.696
302,5.879,0.484,4.544,2.362
303,5.724,8.567,6.51,1.199
304,3.93,2.198,2.718,4.607
305,7.377,2.581,2.395,7.966
306,0.492,9.955,6.972,7.785
307,3.094,1.495,1.81,9.475
308,5.387,2.433,0.525,2.686
309,0.068,5.913,0.895,6.088
310,8.983,5.431,1.887,1.674
311,5.958,4.161,2.44,8.975
312,9.305,5.979,8.243,5.934
313,2.141,3.805,2.161,1.752
314,2.44,8.591,2.821,8.215
315,9.902,9.092,3.703,7.622
316,6.789,0.758,1.174,1.94
317,0.136,9.734,0.442,7.741
318,9.373,8.868,6.673,5.532
319,3.832,4.643,0.184,5.518
320,8.828,7.6,6.39,5.342
321,9.446,2.81,2.628,2.407
322,3.801,2.896,0.212,9.077
323,7.386,2.755,0.836,8.767
324,2.741,6.715,6.101,8.495
325,6.341,6.431,6.949,3.013
326,0.151,6.548,2.222,3.37
327,9.703,2.797,7.087,0.133
328,3.77,6.143,2.354,4.52
329,0.089,5.09,7.56,4.439
330,0.065,5.509,5.716,9.623
331,8.105,8.169,1.312,3.04
332,4.83,6.772,2.23,3.993
333,4.699,2.371,4.637,9.461
334,7.161,0.161,6.761,1.355
335,8.05,2.47,4.156,6.471
336,1.085,3.187,4.565,6.685
337,4.734,1.714,6.238,9.736
338,4.476,0.063,3.823,2.569
339,7.545,2.9,0.614,8.238
340,8.186,1.522,0.244,2.718
341,9.235,3.239,7.097,1.816
342,0.785,4.04,1.073,3.242
343,3.702,2.962,2.509,1.2
344,7.638,8.93,4.292,4.354
345,9.726,4.934,6.095,5.828
346,4.19,2.778,4.27,5.437
347,1.087,7.451,6.114,1.813
348,2.673,8.178,1.067,9.869
349,9.046,9.9,6.253,4.094
350,3.821,4.636,2.078,4.655
351,7.506,5.432,6.365,5.07
352,0.094,2.443,3.838,6.829
353,9.58,9.109,8.062,0.154
354,0.063,4.049,2.928,5.143
355,9.096,2.731,3.937,0.922
356,4.961,3.732,8.281,0.257
357,9.973,6.494,1.595,9.009
358,7.126,3.825,9.79,2.399
359,5.34,0.217,7.795,5.863
