angle,pol_0,pol_45,pol_90,pol_135
313,1.252,5.796,2.204,7.462
314,7.771,6.758,7.602,3.617
315,5.461,8.386,4.15,6.18
316,0.169,9.215,5.551,6.881
317,4.812,9.388,0.665,3.641
318,5.437,3.885,8.731,2.952
319,7.167,9.464,1.851,4.146
320,0.888,3.569,0.438,9.267
321,7.392,3.729,8.867,9.295
322,2.302,0.995,4.551,3.025
323,3.383,5.46,2.906,1.851
324,0.586,9.447,5.262,3.505
325,0.801,6.388,2.517,2.646
326,5.899,6.067,2.961,9.547
327,2.419,2.764,5.581,3.632
328,7.226,9.436,6.697,2.092
329,1.772,5.251,7.174,9.292
330,1.197,4.928,2.734,3.563
331,4.215,2.908,3.571,1.741
332,9.335,3.991,3.672,9.109
333,7.987,3.556,6.572,8.954
334,6.646,5.556,9.256,7.624
335,6.756,2.541,3.339,2.079
336,0.184,9.177,7.649,9.935
337,3.784,5.339,9.966,2.692
338,9.915,9.809,4.158,7.555
339,7.642,8.565,8.385,4.445
340,3.987,2.144,2.999,8.022
341,4.397,0.209,8.075,3.746
342,9.259,2.183,6.521,6.447
343,8.354,6.677,6.958,2.639
344,6.868,8.242,8.96,0.775
345,3.394,1.329,7.003,4.117
346,9.179,6.477,1.946,2.603
347,6.24,6.026,8.778,0.942
348,2.596,7.313,5.037,5.112
349,3.11,3.878,8.433,9.839
350,0.101,2.198,0.794,1.453
351,2.444,0.22,2.013,1.921
352,7.83,4.776,2.148,2.232
353,9.94,2.476,7.501,4.01
354,2.257,2.854,8.75,9.492
355,1.954,7.831,5.471,1.664
356,0.77,6.251,0.647,7.823
357,7.704,9.703,1.789,3.084
358,9.017,4.991,4.462,0.072
359,9.916,2.958,5.378,1.626
