angle,pol_0,pol_45,pol_90,pol_135
72,2.275,9.947,0.189,8.82
73,5.652,9.461,7.817,1.366
74,2.937,9.832,7.851,2.491
75,7.251,7.237,0.367,7.121
76,6.157,8.103,6.194,5.424
77,3.447,3.151,3.284,7.479
78,5.4,4.717,3.573,8.801
79,2.639,2.825,0.486,1.827
80,5.524,7.001,3.148,8.053
81,8.422,4.346,4.929,5.275
82,8.611,6.044,8.628,5.395
83,1.143,3.482,3.097,7.146
84,4.027,5.041,1.916,6.925
85,9.005,4.012,5.431,1.608
86,2.799,4.8,6.947,5.269
87,7.516,7.199,9.586,7.301
88,2.798,2.524,1.61,1.155
89,7.618,7.983,0.805,1.935
90,2.56,7.482,0.845,8.618
91,3.076,2.968,8.049,5.541
92,9.669,3.367,8.845,1.959
93,0.338,5.361,9.064,0.982
94,3.645,2.616,6.394,6.765
95,6.386,6.247,0.092,4.616
96,0.618,7.493,0.643,8.958
97,6.762,5.148,7.844,9.771
98,9.908,0.511,0.54,5.396
99,2.759,2.002,7.071,1.96
100,1.804,1.459,9.8,9.281
101,4.814,1.131,7.283,0.308
102,4.311,8.486,2.991,5.823
103,8.132,0.533,4.014,9.456
104,7.182,9.551,3.441,5.857
105,2.478,1.882,3.777,6.567
106,0.972,7.661,8.005,7.598
107,8.014,5.151,2.605,9.013
108,2.535,7.358,3.368,4.341
109,4.895,1.378,1.448,9.085
110,1.212,5.06,8.809,6.769
111,0.745,9.376,8.587,9.993
112,0.548,0.552,2.137,2.884
113,6.153,1.369,7.492,6.278
114,2.9,1.432,6.335,9.564
115,6.996,8.768,2.262,1.796
116,6.809,8.141,3.161,8.947
117,4.495,0.631,4.049,5.255
118,0.157,2.407,5.202,0.415
119,8.415,2.916,8.632,2.924
120,9.987,7.079,3.221,4.461
121,8.061,5.776,8.709,3.187
122,9.993,7.842,4.211,6.69
123,3.685,7.971,3.987,6.369
124,9.669,6.035,4.166,7.934
125,7.281,7.444,8.215,1.771
126,5.699,1.108,5.873,8.367
127,8.534,5.253,8.065,5.179
128,7.159,0.587,5.931,9.422
129,5.863,3.032,7.96,5.932
130,8.657,9.919,5.66,9.936
131,0.885,4.404,9.949,2.143
132,5.601,5.389,2.29,5.822
133,9.517,8.546,9.315,7.143
134,4.758,8.741,1.928,0.687
135,6.709,9.262,6.04,0.841
136,4.808,9.033,5.332,2.96
137,9.587,3.27,8.784,7.871
138,3.551,4.242,1.846,8.963
139,5.758,4.879,3.443,8.152
140,9.704,6.748,2.232,0.593
141,8.493,8.335,0.264,7.939
142,6.761,5.237,1.858,1.972
143,3.709,3.521,8.276,4.924
144,6.25,4.824,1.341,0.181
145,7.34,6.37,3.238,3.468
146,1.509,7.845,6.569,6.319
147,8.728,0.652,1.777,0.724
148,8.871,6.099,6.234,1.337
149,4.012,8.585,1.465,7.548
150,3.137,1.452,2.638,0.732
151,4.656,3.232,0.755,7.45
152,9.32,7.126,2.507,5.026
153,1.922,7.822,1.275,2.856
154,0.315,3.457,5.581,2.245
155,2.624,3.646,9.076,2.196
156,1.209,2.277,8.222,2.324
157,4.243,2.873,7.198,4.723
158,2.588,3.028,6.507,6.601
159,4.373,3.597,9.639,0.084
160,4.493,5.585,9.011,2.687
161,8.181,9.604,6.66,3.133
162,3.742,8.861,4.278,7.082
163,6.103,3.907,9.972,0.282
164,3.452,7.516,3.509,5.445
165,2.966,9.536,6.036,8.563
166,1.419,8.364,0.681,6.295
167,5.747,3.523,4.361,5.383
168,6.06,0.529,3.319,1.598
169,8.105,9.919,3.205,0.538
170,0.349,3.0,8.416,6.99
171,7.703,6.939,0.103,3.663
172,0.877,9.229,7.413,7.161
173,1.441,8.236,8.573,0.727
174,1.904,4.12,9.625,2.197
175,7.746,3.552,7.65,8.943
176,3.438,8.456,5.908,3.089
177,6.521,8.022,6.348,9.238
178,3.099,8.025,2.252,0.183
179,4.873,2.708,6.638,6.151
180,5.684,0.61,3.69,5.073
181,2.542,5.547,8.997,5.925
182,3.882,7.465,1.87,5.862
183,0.519,6.759,7.997,6.368
184,9.779,1.781,2.031,3.204
185,4.914,3.222,4.228,9.059
186,6.963,1.427,5.176,1.661
187,1.522,1.381,5.339,0.106
188,5.793,2.631,5.14,3.78
189,6.703,3.872,8.253,6.354
190,3.571,3.371,1.323,2.872
191,2.846,5.323,6.438,1.879
192,7.144,0.159,7.967,2.593
193,4.398,4.579,2.347,9.868
194,7.517,1.309,0.683,4.089
195,1.823,4.058,4.241,2.772
196,3.235,5.321,8.674,9.695
197,3.103,7.585,8.763,2.934
198,1.139,3.792,7.457,0.242
199,8.285,4.566,6.283,5.746
200,5.542,6.065,5.177,8.319
201,9.283,1.398,9.046,9.827
202,1.705,9.412,0.925,2.046
203,7.556,5.176,7.268,2.558
204,6.086,0.85,5.848,0.675
205,1.005,6.089,7.473,0.785
206,8.487,6.16,5.668,3.727
207,7.76,5.453,3.461,2.995
208,4.592,6.73,2.842,8.114
209,1.859,4.635,6.442,4.193
210,7.796,1.364,6.414,5.69
211,4.774,6.137,5.942,7.074
212,3.998,9.219,0.441,3.071
213,6.732,1.142,7.493,6.395
214,8.506,7.592,7.077,8.66
215,1.195,1.898,7.663,3.056
216,4.688,6.819,9.775,5.387
217,4.007,8.602,2.17,9.091
218,7.336,9.89,1.904,1.396
219,1.416,9.143,6.187,7.283
220,0.228,2.04,8.327,2.468
221,5.678,7.517,2.458,9.381
222,9.54,3.49,8.557,0.725
223,1.465,9.004,6.807,2.564
224,0.671,8.039,6.392,1.685
225,4.532,3.565,8.437,0.742
226,8.23,3.697,6.312,5.068
227,4.396,5.642,7.736,2.416
228,8.812,1.629,5.934,3.779
229,7.633,1.063,3.021,0.399
230,6.546,7.941,3.696,4.933
231,5.78,7.794,1.436,2.263
232,7.172,4.975,2.436,5.27
233,0.635,9.462,4.838,9.81
234,6.734,2.256,2.733,8.061
235,8.915,6.443,8.464,6.431
236,7.914,6.962,1.774,0.894
237,7.679,6.846,6.189,2.162
238,5.149,8.517,3.389,2.597
239,0.174,9.846,2.637,7.633
240,7.583,7.113,5.943,6.088
241,0.637,2.965,7.367,7.69
242,1.186,3.822,6.142,2.693
243,2.739,3.766,3.521,4.932
244,9.324,7.551,5.135,4.092
245,7.248,5.085,6.371,3.285
246,1.643,0.223,6.703,1.626
247,7.98,0.45,1.775,2.468
248,7.623,5.526,6.823,3.284
249,8.415,0.643,4.473,2.086
250,5.938,9.606,5.409,5.829
251,4.024,4.636,0.861,3.546
252,5.439,5.19,6.212,9.352
253,7.225,7.13,9.52,6.14
254,6.902,2.806,9.344,0.904
255,0.217,3.47,8.564,7.4
256,2.826,5.217,2.728,6.193
257,7.61,3.669,7.1,8.619
258,3.171,4.898,3.415,6.949
259,1.242,4.316,9.641,1.557
260,5.88,8.04,8.759,1.508
261,7.592,6.896,2.538,5.958
262,4.765,1.478,6.331,9.48
263,3.811,3.909,9.222,5.078
264,6.607,0.283,4.857,9.473
265,9.596,0.939,0.994,3.557
266,6.884,0.918,1.033,0.505
267,2.223,5.833,3.945,5.524
268,1.935,3.503,8.596,4.859
269,7.298,8.695,2.894,9.136
270,8.808,8.869,4.781,5.464
271,8.909,5.283,8.322,6.568
272,7.514,2.373,1.567,9.065
273,7.803,6.872,6.116,7.562
274,9.511,2.977,2.754,3.325
275,8.232,4.38,4.436,1.13
276,4.594,8.758,9.01,5.323
277,6.352,2.186,2.024,0.353
278,1.262,6.916,4.158,7.135
279,1.306,3.33,6.046,3.587
280,8.382,8.3,0.685,1.747
281,4.045,9.224,9.219,3.072
282,9.693,3.487,6.497,5.93
283,6.719,3.313,4.958,3.594
284,4.934,8.964,6.491,0.057
285,7.159,8.757,7.783,3.095
286,6.163,9.518,1.046,6.151
287,8.168,9.423,4.728,7.985
288,9.931,9.995,3.414,9.175
289,9.728,9.674,3.345,9.252
290,7.536,7.008,1.419,8.492
291,6.698,2.548,3.568,2.017
292,0.166,5.129,8.424,7.307
293,0.428,9.066,0.92,0.862
294,5.762,6.786,8.984,1.738
295,1.455,8.562,4.618,4.841
296,1.19,4.978,3.918,4.072
297,4.836,1.088,8.947,0.737
298,4.359,0.822,8.432,5.124
299,2.295,1.264,5.519,5.792
300,6.761,3.79,2.664,6.666
301,9.547,3.936,1.158,9.411
302,3.342,8.063,9.992,7.121
303,0.864,6.03,8.906,1.614
304,5.293,2.908,4.987,5.245
305,9.086,7.013,7.251,2.938
306,7.062,1.617,6.054,3.316
307,2.139,1.612,3.881,9.142
308,5.115,7.568,1.285,8.094
309,6.767,8.304,1.231,7.712
310,2.767,8.963,7.397,6.444
311,3.659,2.399,2.737,9.664
312,5.463,7.411,1.637,5.788
313,8.946,1.582,2.165,1.778
314,5.318,9.014,2.074,0.023
315,8.678,5.086,8.35,9.004
316,9.266,7.827,1.422,2.484
317,7.911,6.65,7.842,6.958
318,0.642,8.087,6.969,7.274
319,4.47,2.395,6.912,0.052
320,4.266,1.554,1.078,4.864
321,8.877,6.382,4.658,6.425
322,6.826,3.985,3.86,4.172
323,6.523,5.091,4.508,5.647
324,5.708,5.787,7.47,4.234
325,5.934,3.407,1.652,1.294
326,3.017,1.436,1.643,0.313
327,8.035,6.147,8.307,0.822
328,2.597,5.187,8.925,3.974
329,7.003,9.548,8.198,0.091
330,9.418,3.463,1.912,0.034
331,0.496,7.939,5.489,7.739
332,0.909,7.263,5.989,5.113
333,8.636,5.776,0.348,7.095
334,9.319,5.955,7.348,9.896
335,9.309,4.403,0.026,0.07
336,2.163,8.903,8.539,5.899
337,6.894,4.717,3.522,7.847
338,6.676,1.493,0.205,5.818
339,2.203,5.073,2.208,8.52
340,5.078,5.778,3.421,7.901
341,9.077,7.225,6.355,7.398
342,6.913,4.123,0.755,3.567
343,4.911,5.395,3.367,1.157
344,0.809,3.276,8.454,7.301
345,3.939,8.56,3.603,7.547
346,7.79,1.182,8.631,7.027
347,0.309,1.854,2.402,3.962
348,9.695,0.855,5.056,6.686
349,4.367,5.656,7.793,9.114
350,9.208,0.841,2.979,9.24
351,9.767,0.444,4.062,2.234
352,3.189,7.716,8.859,5.34
353,2.995,5.05,7.852,5.485
354,8.704,0.155,1.04,8.077
355,7.113,5.269,6.946,3.18
356,9.555,5.618,2.487,2.771
357,2.905,6.174,0.836,9.432
358,4.98,6.786,4.766,5.568
359,0.992,7.091,7.821,1.285
