angle,pol_0,pol_45,pol_90,pol_135
107,4.129,0.379,7.039,1.248
108,0.139,4.719,6.154,6.412
109,1.895,8.133,1.793,5.631
110,5.903,7.658,5.791,6.342
111,8.964,1.314,2.796,0.462
112,5.053,4.768,7.971,8.175
113,6.842,8.937,7.106,7.938
114,3.858,3.013,0.651,3.786
115,3.789,4.799,0.089,1.279
116,5.393,7.325,1.282,9.909
117,6.799,3.299,3.354,9.387
118,5.905,8.578,4.362,4.627
119,1.28,1.433,9.943,8.775
120,1.666,6.992,9.509,2.242
121,9.567,8.584,9.06,9.172
122,4.195,1.29,3.15,3.707
123,0.06,1.001,6.658,0.981
124,9.191,8.208,3.007,9.648
125,4.46,6.907,4.078,6.499
126,0.684,6.327,6.623,7.394
127,5.274,0.85,7.358,6.065
128,1.781,0.82,8.898,8.069
129,7.037,2.37,3.687,5.091
130,5.276,2.286,8.259,6.159
131,9.795,4.74,3.304,7.011
132,4.544,5.528,5.509,8.921
133,0.234,5.578,7.363,6.83
134,8.682,3.017,4.322,5.742
135,8.469,5.241,4.764,4.303
136,2.337,7.303,0.208,5.909
137,0.759,7.634,5.699,9.696
138,0.349,5.915,8.005,7.462
139,5.945,7.433,8.612,4.163
140,4.074,7.185,3.601,4.137
141,5.673,7.765,2.39,6.221
142,8.124,7.385,0.295,2.778
143,0.94,0.399,0.936,7.758
144,9.869,3.573,8.51,0.795
145,1.032,7.237,3.294,3.577
146,4.188,4.386,9.389,5.722
147,7.255,9.128,7.924,6.813
148,4.049,8.661,7.304,5.516
149,4.191,7.053,2.183,8.792
150,4.668,4.596,2.249,7.73
151,0.775,8.981,6.009,3.238
152,1.495,2.838,9.687,9.957
153,0.464,5.535,7.811,5.643
154,1.632,3.617,9.07,4.421
155,3.485,2.436,0.639,0.128
156,3.095,9.482,1.225,1.706
157,3.096,7.599,1.462,2.496
158,4.271,3.669,5.779,6.578
159,2.639,3.389,7.459,9.65
160,0.871,5.145,9.994,0.031
161,5.932,2.335,8.165,7.475
162,0.525,4.881,4.267,1.441
163,0.001,7.235,8.743,4.314
164,4.963,5.907,5.007,5.839
165,4.488,9.153,2.807,7.331
166,9.702,7.942,7.299,9.307
167,2.695,7.124,0.914,2.147
168,1.943,3.883,5.858,2.188
169,3.96,7.635,3.794,8.381
170,0.309,7.786,1.762,1.388
171,1.799,4.034,3.316,0.101
172,6.455,4.985,8.34,3.03
173,8.988,5.815,3.042,7.82
174,7.411,8.223,2.143,0.52
175,7.436,3.452,7.593,1.1
176,8.486,3.55,9.117,1.346
177,0.201,2.801,4.998,8.783
178,1.2,1.198,9.359,3.806
179,3.599,5.593,4.986,8.636
180,1.195,7.208,1.622,2.948
181,2.288,9.048,0.614,1.061
182,6.308,4.017,5.8,9.425
183,2.722,0.297,8.188,4.179
184,9.902,3.686,8.763,0.075
185,9.247,8.168,0.285,5.206
186,8.174,1.856,5.059,2.327
187,8.324,2.958,2.135,4.912
188,7.286,4.882,5.081,6.041
189,6.16,7.577,5.892,8.741
190,4.091,8.901,3.83,7.681
191,7.175,1.956,3.621,0.615
192,5.372,5.21,7.445,2.251
193,8.648,2.554,8.199,5.112
194,5.948,7.683,1.663,9.644
195,7.923,7.49,0.319,6.998
196,7.133,1.424,4.265,1.564
197,6.714,7.133,9.643,6.872
198,9.934,3.224,4.948,2.448
199,6.998,0.938,3.559,8.932
200,9.513,5.339,1.32,6.281
201,3.963,1.038,7.495,9.709
202,3.027,2.108,0.836,2.406
203,9.108,9.795,8.052,0.417
204,1.842,2.179,5.249,0.154
205,4.268,1.435,0.65,8.152
206,3.294,8.608,5.569,8.637
207,8.811,0.682,1.942,0.935
208,0.864,0.991,9.898,6.199
209,3.058,8.466,7.454,9.979
210,9.143,1.206,7.326,7.745
211,5.647,6.055,7.93,3.829
212,4.525,6.682,8.06,0.095
213,0.164,7.848,4.507,9.409
214,5.205,0.599,7.076,2.834
215,5.879,4.539,4.755,2.546
216,8.422,9.641,1.856,8.464
217,6.34,2.578,7.314,0.371
218,2.401,3.072,1.96,8.705
219,6.665,2.451,4.045,3.17
220,1.51,7.442,3.453,4.915
221,5.035,3.026,9.779,3.74
222,0.135,7.011,3.657,6.456
223,0.342,2.508,7.321,7.458
224,9.033,7.127,9.849,8.692
225,4.075,8.65,8.719,0.87
226,3.691,9.009,3.432,9.437
227,2.947,7.302,2.532,7.925
228,7.841,5.74,8.787,4.312
229,3.773,0.438,0.296,5.314
230,6.599,5.504,6.532,3.617
231,9.143,4.333,5.571,2.634
232,7.462,7.131,2.039,5.524
233,9.351,8.942,6.282,2.0
234,7.624,7.749,4.257,9.833
235,2.984,9.143,1.106,5.811
236,8.661,1.363,5.683,9.49
237,0.164,6.904,4.409,9.529
238,3.521,2.483,5.724,6.358
239,7.549,7.865,7.307,8.793
240,8.961,4.241,7.703,1.92
241,9.26,3.084,5.766,8.744
242,0.805,0.683,7.4,9.122
243,0.744,9.055,8.521,2.328
244,3.049,8.383,6.929,3.826
245,1.331,6.787,6.28,0.69
246,2.525,3.463,7.337,2.87
247,4.901,2.779,0.561,0.821
248,6.375,2.553,9.096,3.204
249,2.731,2.62,9.254,6.38
250,3.368,6.75,8.248,6.443
251,3.83,8.062,4.797,9.885
252,5.157,4.584,4.5,2.414
253,4.618,4.783,5.633,1.54
254,9.532,8.257,8.413,8.864
255,1.464,6.424,8.539,1.409
256,4.259,5.948,9.007,5.323
257,5.93,9.669,6.909,7.298
258,1.603,9.839,6.293,1.772
259,6.386,6.395,6.472,0.732
260,1.429,8.857,3.956,7.265
261,1.644,8.876,8.797,7.642
262,2.617,3.768,6.747,2.783
263,2.538,7.463,7.56,9.727
264,8.026,5.165,5.272,8.096
265,8.418,7.304,5.77,6.916
266,7.613,5.475,7.134,3.82
267,8.765,8.8,6.58,2.064
268,2.522,9.821,5.207,3.327
269,9.729,4.769,1.912,1.911
270,0.661,3.189,7.307,2.657
271,2.255,3.649,1.195,3.183
272,9.816,3.795,1.734,7.782
273,4.175,9.952,9.939,1.897
274,6.613,4.21,6.567,6.273
275,0.276,3.318,2.034,0.828
276,2.906,1.53,0.574,3.1
277,5.378,2.669,3.261,1.673
278,8.723,6.43,7.319,6.002
279,3.875,0.974,5.956,7.13
280,2.796,9.33,3.894,2.998
281,0.161,1.016,4.109,7.977
282,1.447,6.707,7.629,7.301
283,1.532,7.348,1.215,4.872
284,7.502,0.789,2.033,6.389
285,0.144,0.639,2.233,4.281
286,8.803,1.779,4.912,8.315
287,5.17,9.566,1.94,0.408
288,4.034,6.588,2.093,5.06
289,0.811,8.526,0.739,2.552
290,2.946,8.663,2.104,2.92
291,7.686,5.049,8.302,7.997
292,1.075,1.237,1.544,7.392
293,0.48,0.763,8.096,2.617
294,9.762,8.639,7.941,0.101
295,8.999,3.266,4.042,4.682
296,2.285,4.544,2.951,2.865
297,6.669,6.558,7.507,1.776
298,3.999,5.247,8.878,8.529
299,0.581,2.731,5.139,6.775
300,5.04,1.267,9.36,9.42
301,9.259,8.231,5.695,7.68
302,3.667,9.228,1.524,4.316
303,6.587,9.961,5.829,7.414
304,0.808,7.997,7.323,2.088
305,9.817,8.489,0.051,1.776
306,5.018,3.068,8.51,9.44
307,6.491,9.499,3.997,0.421
308,9.741,1.366,1.645,7.916
309,8.769,3.578,9.715,3.31
310,9.344,7.278,4.891,7.135
311,9.109,5.433,9.252,0.983
312,7.306,1.522,5.391,4.315
313,6.945,6.061,9.381,4.771
314,2.312,6.645,6.959,0.156
315,4.82,0.685,1.756,3.233
316,8.311,1.118,7.732,1.76
317,2.255,7.508,1.285,5.262
318,5.172,2.961,8.614,6.734
319,8.478,8.26,6.168,9.537
320,4.992,3.834,2.963,7.305
321,0.558,0.632,5.214,4.257
322,1.205,5.036,1.093,4.124
323,0.122,0.615,8.357,7.086
324,0.958,7.448,6.568,1.5
325,4.486,0.393,2.378,4.592
326,0.028,6.496,0.775,7.923
327,5.95,0.59,4.435,9.253
328,3.515,4.171,0.462,1.115
329,6.821,6.299,8.101,2.321
330,3.655,0.478,3.412,8.315
331,4.309,3.1,9.108,1.371
332,3.089,3.154,4.321,8.543
333,8.559,5.117,0.978,7.565
334,5.006,7.611,6.972,5.898
335,0.0,9.702,4.247,4.272
336,4.1,1.166,0.251,7.56
337,3.768,7.023,9.089,8.574
338,6.274,1.559,1.857,6.059
339,0.862,5.268,1.662,9.585
340,1.041,9.367,2.384,3.268
341,1.934,4.614,6.097,3.399
342,9.1,9.028,1.509,7.119
343,8.827,5.418,7.791,7.404
344,9.61,9.152,3.512,7.335
345,5.55,8.789,6.544,8.992
346,5.901,9.857,3.166,2.697
347,5.066,2.819,6.557,3.957
348,4.421,3.536,1.522,9.197
349,4.737,1.397,4.559,9.341
350,7.394,0.921,1.02,8.932
351,1.686,8.733,9.838,1.53
352,3.687,1.089,0.791,8.381
353,6.447,7.53,0.284,4.19
354,9.549,2.88,1.625,4.079
355,4.317,5.1,6.083,1.865
356,7.779,6.655,5.104,3.892
357,0.249,2.153,7.563,3.659
358,0.746,2.294,0.394,8.94
359,6.942,3.635,1.623,3.868
