angle,pol_0,pol_45,pol_90,pol_135
242,0.053,0.861,7.246,2.822
243,8.617,5.046,3.165,4.472
244,7.13,6.037,4.146,3.23
245,6.922,2.038,8.458,2.429
246,6.659,6.84,3.446,0.56
247,9.513,2.712,8.612,6.218
248,8.653,5.665,4.761,2.481
249,8.37,6.026,3.881,1.381
250,2.795,7.982,4.61,8.672
251,5.644,5.473,5.186,7.26
252,3.265,2.742,6.764,6.523
253,1.05,1.359,0.479,2.686
254,3.512,3.961,9.659,3.143
255,5.759,4.079,9.394,8.171
256,6.652,5.952,9.192,4.881
257,9.384,6.014,8.491,0.375
258,1.588,3.552,9.743,3.142
259,5.221,0.678,5.832,3.618
260,7.239,7.765,6.508,5.548
261,1.579,7.804,6.598,2.971
262,5.038,6.849,4.206,1.066
263,8.48,9.29,1.754,3.152
264,1.571,5.429,6.303,9.21
265,7.479,2.257,3.79,2.526
266,2.476,7.242,9.828,6.034
267,0.961,7.262,5.494,5.168
268,3.241,2.367,5.804,7.762
269,4.649,9.38,8.717,9.655
270,4.078,3.051,7.399,3.913
271,9.216,4.68,7.938,8.927
272,4.696,7.487,1.858,6.895
273,6.45,6.918,2.902,2.46
274,7.048,3.647,1.792,4.473
275,1.28,4.696,2.526,2.48
276,7.401,8.028,3.717,0.447
277,8.086,8.569,9.162,5.372
278,2.792,2.008,9.598,6.515
279,0.76,9.808,3.42,9.529
280,2.73,3.619,0.628,5.403
281,3.652,1.09,4.12,0.861
282,5.823,4.218,2.553,4.055
283,5.52,8.578,2.828,5.172
284,1.051,9.248,4.703,0.929
285,6.371,1.972,0.818,2.589
286,6.804,9.164,9.899,8.008
287,6.589,8.313,2.678,4.851
288,9.048,5.988,6.516,9.394
289,1.378,6.274,8.578,6.953
290,0.265,2.62,4.282,1.671
291,3.997,2.12,9.698,6.505
292,6.166,5.586,6.914,8.212
293,8.975,4.765,2.921,2.068
294,6.986,4.206,6.474,5.278
295,5.35,5.172,4.901,3.497
296,1.015,9.903,8.929,5.361
297,9.967,2.412,0.819,4.545
298,5.816,4.469,5.166,6.248
299,0.037,8.966,4.59,4.983
300,5.507,9.298,2.256,6.27
301,1.325,6.14,0.658,1.885
302,0.302,4.576,8.475,4.576
303,4.264,2.161,7.01,7.215
304,8.335,9.028,9.996,9.357
305,6.185,6.313,9.828,5.573
306,9.384,9.563,2.306,6.564
307,3.99,6.989,9.314,3.053
308,8.642,3.187,7.394,7.637
309,3.619,9.242,1.584,0.502
310,9.394,4.751,4.212,6.592
311,2.681,3.638,8.409,5.09
312,8.895,7.551,2.958,4.377
313,1.927,5.421,3.904,7.895
314,2.555,3.543,3.659,3.157
315,3.88,9.855,2.454,4.659
316,7.441,8.806,0.944,2.183
317,5.417,1.741,3.147,9.648
318,8.206,7.671,7.899,4.061
319,6.605,4.375,5.912,8.45
320,2.27,5.413,3.697,5.559
321,7.702,8.603,0.096,1.041
322,4.785,9.495,0.007,0.739
323,7.984,9.397,3.379,7.504
324,8.889,2.912,5.498,4.261
325,9.823,3.829,1.391,3.326
326,1.4,2.325,9.606,2.985
327,8.517,9.502,2.633,5.674
328,9.415,8.788,3.47,1.37
329,7.744,2.394,2.797,1.329
330,0.141,9.643,4.133,6.717
331,3.878,7.997,6.23,7.68
332,8.603,1.471,9.6,4.732
333,3.357,1.432,1.424,5.249
334,9.76,3.329,6.231,4.491
335,3.881,3.11,0.053,0.571
336,3.821,2.039,6.169,4.308
337,7.818,2.359,6.974,5.621
338,0.748,4.293,8.815,3.732
339,1.334,4.33,2.865,4.214
340,7.311,4.522,8.368,8.097
341,8.746,5.779,2.945,2.252
342,1.538,3.395,0.674,0.304
343,2.2,0.778,4.771,9.808
344,7.404,9.71,7.05,6.509
345,7.08,5.26,0.364,5.056
346,6.716,6.007,3.696,5.402
347,3.159,4.319,0.924,0.016
348,4.428,6.591,7.773,7.364
349,3.205,9.665,9.345,1.105
350,3.882,8.245,3.129,1.917
351,1.943,7.16,9.395,7.142
352,4.655,0.911,2.916,9.924
353,5.453,1.252,1.885,3.098
354,2.715,9.336,0.121,4.123
355,4.183,8.024,7.961,0.717
356,2.813,7.549,0.117,0.684
357,8.805,3.673,8.821,3.093
358,7.386,7.404,9.182,9.477
359,2.094,8.877,5.681,1.998
