angle,pol_0,pol_45,pol_90,pol_135
196,4.821,7.056,2.859,0.897
197,6.208,5.459,8.32,9.473
198,4.888,0.244,7.066,5.452
199,5.32,4.884,9.223,6.996
200,1.968,2.607,3.24,5.382
201,4.684,0.522,2.7,1.843
202,5.928,1.499,2.67,7.744
203,1.016,3.111,2.64,5.265
204,0.162,7.455,2.582,2.052
205,8.05,2.959,9.178,9.629
206,8.401,9.816,0.016,1.631
207,6.693,8.925,7.795,1.348
208,1.864,3.265,2.494,5.269
209,3.136,5.048,6.001,2.311
210,0.766,2.496,2.338,0.978
211,4.629,9.911,9.354,8.603
212,1.087,5.343,1.497,0.975
213,8.991,8.475,8.235,6.769
214,8.861,5.694,6.883,4.41
215,5.752,3.644,3.178,4.68
216,4.44,4.908,8.861,9.065
217,7.907,3.677,0.51,7.959
218,0.216,6.632,6.868,4.163
219,1.43,2.625,7.223,4.958
220,3.106,1.911,1.011,5.674
221,5.354,4.745,5.229,4.567
222,1.734,2.877,3.234,8.552
223,9.656,9.161,8.258,3.493
224,5.613,6.132,1.242,6.676
225,6.676,9.844,6.703,8.576
226,9.482,2.096,7.594,5.502
227,3.903,3.17,7.574,5.725
228,4.547,5.885,6.003,5.891
229,6.494,8.302,2.916,9.189
230,3.031,0.854,6.019,0.888
231,6.328,7.004,0.065,1.626
232,5.148,1.307,9.663,6.143
233,1.11,6.943,9.678,5.57
234,7.526,9.921,0.664,3.111
235,6.382,3.312,9.193,8.055
236,1.247,9.1,8.406,4.511
237,0.51,4.301,4.028,8.624
238,6.876,1.979,3.943,6.258
239,2.329,6.74,2.024,9.62
240,2.065,5.919,1.483,1.259
241,1.907,6.304,4.261,9.295
242,1.725,5.27,9.054,5.189
243,5.651,1.309,4.852,3.795
244,4.626,3.235,1.62,3.112
245,3.95,0.254,6.16,9.175
246,7.211,4.336,9.623,0.615
247,3.555,4.472,7.995,0.764
248,2.684,3.963,6.377,1.831
249,2.93,4.838,3.178,1.575
250,1.095,1.392,8.604,0.181
251,2.641,3.176,8.016,7.29
252,6.222,3.353,4.459,7.547
253,5.17,4.106,1.108,4.883
254,4.189,6.187,1.993,4.024
255,7.675,1.995,1.013,5.16
256,7.448,8.887,2.273,1.818
257,3.26,5.187,0.135,2.144
258,4.319,6.186,8.178,4.376
259,5.423,5.636,7.368,9.613
260,6.187,1.717,6.609,6.564
261,0.058,1.032,6.756,7.536
262,9.957,3.708,6.599,5.753
263,6.478,0.467,9.29,1.029
264,5.468,7.397,9.965,0.633
265,8.132,4.996,4.794,4.205
266,3.705,1.284,1.874,0.32
267,1.571,2.905,0.826,5.641
268,0.711,3.071,6.458,9.626
269,2.516,8.077,5.387,1.027
270,3.517,3.521,0.778,1.839
271,5.113,8.559,5.997,2.197
272,6.16,8.826,4.145,4.609
273,5.155,5.951,8.803,3.771
274,7.919,0.455,8.656,9.211
275,0.409,0.929,3.861,8.599
276,8.6,7.652,1.179,1.134
277,1.651,6.83,4.243,9.258
278,8.579,9.483,1.95,7.661
279,8.218,3.046,7.61,6.195
280,6.514,2.243,2.108,0.873
281,5.995,1.906,6.512,4.091
282,5.208,4.63,7.595,3.955
283,5.445,3.316,4.969,3.848
284,2.348,7.702,0.278,2.254
285,7.766,1.036,3.001,6.691
286,1.954,9.715,4.046,9.029
287,1.811,6.109,3.638,7.651
288,9.588,2.371,9.372,6.302
289,5.389,3.544,2.688,3.677
290,1.793,2.5,4.99,7.11
291,7.972,5.806,1.444,5.512
292,6.202,0.384,9.675,9.96
293,8.944,5.958,4.56,6.312
294,2.829,6.155,5.005,6.674
295,8.7,9.943,7.562,2.861
296,1.73,4.764,3.386,3.557
297,0.042,4.703,2.123,1.324
298,6.347,9.787,2.265,8.333
299,2.119,3.458,2.932,5.893
300,0.896,9.925,8.364,6.687
301,4.821,1.917,6.483,8.363
302,5.647,9.374,3.617,0.6
303,6.099,7.001,1.752,3.351
304,2.885,5.201,7.259,4.777
305,2.687,6.829,2.094,9.701
306,9.474,4.236,8.587,1.15
307,3.082,2.239,7.856,3.072
308,3.176,6.212,4.726,9.521
309,0.166,0.656,0.368,6.445
310,5.767,3.075,2.123,0.189
311,7.36,7.863,0.496,8.684
312,5.311,2.917,2.914,3.226
313,7.844,0.847,7.496,4.376
314,4.735,2.096,2.301,4.0
315,9.92,6.194,7.08,3.042
316,1.255,5.431,4.341,5.885
317,5.388,6.834,8.998,5.668
318,3.256,8.082,4.708,8.398
319,5.976,5.933,3.044,3.096
320,6.281,1.766,6.303,4.17
321,7.617,7.887,0.899,7.766
322,3.816,8.225,2.014,6.148
323,0.501,8.01,4.757,6.583
324,3.303,2.395,5.807,7.582
325,4.237,9.244,9.1,9.417
326,5.785,4.584,6.724,6.356
327,0.418,3.489,1.0,1.062
328,5.87,9.107,4.131,4.674
329,3.882,9.768,7.478,7.304
330,1.677,1.578,5.482,0.329
331,2.01,3.322,9.26,8.358
332,5.095,5.638,0.02,4.899
333,2.879,8.397,3.569,4.767
334,2.463,3.53,4.432,3.781
335,7.282,6.838,7.411,3.865
336,7.705,8.304,5.632,3.584
337,4.514,9.35,1.917,8.422
338,6.989,0.728,0.878,9.482
339,1.701,5.015,8.97,3.307
340,7.348,8.589,9.57,9.761
341,8.325,9.98,2.737,5.319
342,9.768,4.448,9.76,8.206
343,9.278,5.299,4.085,2.502
344,5.428,9.959,7.071,7.623
345,4.049,9.084,8.766,5.915
346,9.154,9.666,3.658,2.424
347,1.542,4.092,6.028,9.288
348,3.169,2.084,2.245,2.089
349,3.439,9.294,3.599,0.927
350,7.647,3.473,6.376,0.359
351,2.582,6.993,2.952,8.178
352,1.749,1.892,4.372,5.252
353,3.406,5.532,8.871,6.494
354,0.744,0.412,0.93,1.954
355,5.074,4.532,1.756,0.41
356,8.907,4.57,3.445,5.805
357,0.617,6.04,9.443,3.701
358,9.184,3.953,4.206,9.434
359,6.9,8.262,5.627,0.752
