angle,pol_0,pol_45,pol_90,pol_135
126,7.545,8.839,4.592,3.072
127,3.63,6.921,0.714,2.026
128,4.729,3.773,0.524,0.377
129,9.453,7.639,1.328,2.702
130,7.564,4.08,5.17,6.476
131,2.916,1.647,5.8,4.937
132,0.309,6.696,8.617,3.103
133,0.519,1.027,3.737,8.417
134,2.703,2.516,8.544,4.248
135,6.769,3.844,0.192,1.509
136,2.057,7.91,9.22,3.248
137,6.563,5.647,9.278,8.01
138,4.998,4.675,2.198,9.136
139,5.303,3.609,0.617,9.807
140,1.155,8.626,6.249,8.834
141,9.182,5.296,8.287,3.634
142,4.843,2.22,3.754,2.275
143,5.086,9.827,5.585,7.592
144,0.971,6.804,6.901,8.746
145,3.589,2.008,2.215,3.759
146,4.113,9.543,3.065,7.447
147,2.569,1.282,6.636,0.569
148,5.767,5.598,3.465,5.812
149,6.748,6.445,5.168,6.9
150,2.046,6.345,6.232,6.759
151,8.477,4.965,3.635,5.345
152,7.852,5.229,9.4,8.187
153,6.37,2.927,6.12,7.239
154,4.647,3.972,7.366,6.153
155,6.778,4.343,6.078,9.714
156,4.833,4.861,4.165,2.762
157,6.898,8.902,4.71,0.553
158,1.011,8.091,6.713,3.287
159,1.528,1.842,9.863,4.04
160,0.558,0.617,8.667,5.559
161,7.359,9.173,2.859,6.093
162,7.703,2.549,5.965,7.279
163,1.945,0.018,7.752,9.184
164,1.619,0.051,4.019,9.405
165,5.606,7.133,6.449,7.787
166,8.25,9.198,6.315,0.192
167,5.289,4.275,0.427,4.128
168,1.898,3.213,4.559,7.361
169,6.111,4.416,2.303,7.242
170,7.718,6.975,3.808,2.256
171,0.116,3.311,5.679,6.356
172,8.611,4.246,9.814,6.202
173,8.751,8.782,0.078,4.288
174,5.124,3.78,2.252,6.396
175,7.628,6.267,8.138,4.779
176,8.786,9.41,2.315,3.751
177,3.507,6.11,6.017,1.159
178,1.754,3.83,4.6,7.66
179,7.042,7.563,7.953,6.147
180,9.695,1.921,3.293,4.678
181,8.204,1.1,3.724,3.939
182,8.74,1.578,8.197,5.519
183,9.305,9.686,5.3,2.737
184,7.802,1.674,7.409,5.457
185,6.882,3.622,3.063,9.403
186,1.996,7.399,4.075,1.165
187,7.414,2.953,1.775,6.953
188,3.22,7.13,0.209,7.235
189,1.783,3.451,5.114,1.269
190,2.479,7.714,8.962,6.325
191,0.796,6.748,9.944,9.756
192,5.874,3.833,8.328,1.435
193,9.903,0.756,2.539,1.744
194,3.833,4.259,2.724,6.606
195,9.806,3.527,5.981,0.173
196,2.709,6.96,4.574,7.625
197,4.714,7.62,3.109,6.716
198,6.557,5.554,2.379,4.496
199,1.747,2.739,1.977,0.768
200,1.397,8.757,9.637,0.384
201,8.877,8.246,1.041,8.896
202,4.835,6.835,1.001,8.891
203,4.798,3.886,0.668,1.859
204,4.278,0.243,1.449,8.65
205,5.427,5.678,7.365,4.083
206,1.36,4.709,2.898,4.924
207,1.681,6.426,4.737,0.291
208,0.415,6.819,1.01,0.278
209,0.986,7.342,9.029,6.885
210,9.094,9.267,6.991,7.181
211,0.247,4.817,9.286,1.075
212,8.693,7.122,4.018,1.452
213,7.715,2.621,4.292,9.403
214,6.991,9.97,6.393,8.047
215,4.126,4.891,1.069,3.329
216,7.037,9.899,9.977,1.278
217,2.832,4.007,9.776,0.544
218,7.552,5.1,2.541,0.332
219,7.85,9.568,5.4,3.48
220,6.905,7.561,8.235,4.902
221,0.228,5.648,7.315,4.812
222,7.131,9.365,2.392,4.843
223,9.012,8.516,0.852,7.185
224,7.384,4.544,6.404,7.178
225,3.175,3.3,1.18,8.62
226,6.124,7.53,0.207,7.308
227,0.229,1.726,0.615,1.584
228,0.443,4.314,0.424,3.794
229,3.101,0.394,0.142,7.924
230,0.587,9.262,4.193,2.097
231,6.17,1.424,0.736,2.68
232,6.17,2.723,8.118,1.148
233,8.313,5.64,6.423,0.719
234,1.533,2.088,8.851,0.964
235,1.04,5.799,9.241,0.415
236,3.238,3.457,3.075,5.1
237,7.569,9.698,8.182,2.43
238,2.165,0.048,6.216,6.349
239,8.193,0.808,9.888,1.174
240,8.822,3.177,2.338,4.689
241,5.576,2.0,6.25,3.88
242,2.621,9.859,3.466,8.383
243,1.152,2.256,4.051,8.457
244,1.942,6.778,7.587,1.715
245,8.525,3.263,3.356,2.048
246,4.99,7.96,7.045,0.475
247,7.8,8.13,7.874,8.794
248,4.922,9.142,6.024,9.184
249,4.905,3.042,3.718,4.244
250,6.567,8.024,3.706,4.02
251,5.08,5.819,1.361,1.371
252,4.294,0.503,4.453,8.543
253,1.057,5.914,9.52,0.026
254,5.304,0.194,9.131,8.947
255,9.697,2.063,3.433,3.318
256,6.576,8.483,4.863,6.565
257,1.594,1.422,3.05,8.68
258,8.536,0.94,8.477,7.532
259,0.367,7.738,7.514,3.165
260,2.798,4.865,5.932,6.916
261,3.67,7.645,2.233,8.204
262,0.827,7.77,1.476,6.584
263,0.455,7.597,7.974,6.427
264,8.43,0.504,4.949,0.473
265,2.129,6.117,0.708,5.729
266,5.431,8.392,1.844,9.047
267,8.598,7.673,8.516,1.538
268,1.506,2.595,3.523,1.696
269,2.369,9.641,5.686,3.193
270,6.701,4.242,0.895,8.453
271,9.682,9.52,8.774,8.795
272,5.059,2.669,1.018,4.338
273,7.59,7.353,4.69,5.96
274,4.3,9.239,1.018,4.469
275,0.924,3.057,9.006,0.732
276,7.393,4.485,6.714,3.42
277,1.898,5.744,9.001,2.441
278,7.668,5.733,1.486,9.485
279,9.092,6.854,1.339,2.246
280,5.356,6.276,5.065,5.213
281,7.804,4.626,4.721,1.239
282,7.713,9.176,8.291,6.12
283,5.023,0.127,6.075,6.467
284,8.099,6.516,4.28,2.671
285,0.74,0.563,9.874,3.575
286,7.347,1.885,2.207,8.706
287,0.237,0.414,4.672,0.234
288,7.424,5.563,4.064,5.625
289,6.591,4.15,1.813,5.242
290,7.854,2.691,6.827,1.342
291,2.168,6.169,7.666,9.958
292,8.027,1.161,4.291,0.124
293,2.775,4.474,5.276,6.64
294,9.442,0.591,6.766,6.706
295,1.804,1.151,0.623,8.635
296,8.006,4.88,6.153,7.302
297,8.226,8.775,7.991,1.203
298,8.415,6.735,5.563,9.22
299,1.406,0.448,9.095,6.666
300,1.805,5.019,8.344,9.593
301,4.575,3.69,6.158,2.233
302,2.526,8.694,2.822,8.26
303,2.141,1.188,7.946,9.187
304,6.806,7.168,2.161,1.714
305,6.357,1.665,5.655,1.091
306,2.733,3.316,6.891,1.713
307,4.575,9.629,7.307,2.796
308,1.944,5.013,8.425,7.383
309,4.839,5.078,5.444,5.613
310,1.485,4.247,3.819,0.84
311,3.496,5.168,1.579,4.383
312,3.537,0.347,6.73,1.769
313,2.065,5.667,7.53,7.47
314,7.868,5.061,5.607,1.387
315,5.141,9.373,7.436,7.054
316,8.62,8.835,2.834,2.471
317,4.053,4.361,9.234,9.307
318,6.254,4.06,4.547,3.147
319,7.279,6.844,9.436,6.62
320,9.77,9.577,0.907,1.386
321,5.079,9.284,5.316,7.096
322,3.368,2.514,5.119,2.25
323,3.914,2.593,3.235,9.147
324,9.009,2.735,6.966,7.646
325,2.458,8.772,8.1,6.852
326,0.446,0.034,9.003,1.745
327,2.641,4.11,9.484,9.984
328,7.767,0.089,4.0,2.788
329,9.073,7.947,5.256,0.148
330,6.594,0.901,1.137,6.208
331,8.321,1.256,4.677,4.132
332,8.861,6.051,5.755,7.179
333,6.089,1.123,3.575,8.084
334,0.329,7.112,9.217,9.722
335,2.479,4.497,6.173,1.872
336,1.692,2.521,4.615,0.366
337,0.744,1.083,8.995,4.41
338,8.588,0.47,0.225,2.85
339,0.14,4.403,2.027,6.516
340,2.206,7.109,0.609,0.976
341,5.266,4.865,8.346,7.25
342,9.844,3.533,9.839,7.603
343,5.369,6.864,0.104,8.603
344,6.04,8.26,6.807,9.37
345,2.665,1.009,1.829,7.572
346,2.832,4.22,4.887,3.928
347,5.66,5.694,6.199,9.238
348,5.006,6.777,3.02,3.043
349,6.369,2.22,6.051,5.471
350,0.026,3.822,3.359,8.46
351,6.758,3.98,6.245,6.158
352,6.645,6.14,2.906,4.56
353,3.511,1.673,7.532,2.72
354,4.679,0.85,3.248,8.265
355,7.78,2.994,3.856,0.397
356,6.597,7.146,5.606,5.396
357,6.599,1.599,6.808,0.557
358,6.551,2.559,6.557,4.681
359,4.862,7.344,3.131,0.697
