angle,pol_0,pol_45,pol_90,pol_135
60,9.969,3.964,7.535,1.781
61,6.577,1.493,5.987,5.878
62,1.976,6.218,2.524,2.212
63,0.029,2.272,0.805,3.721
64,1.699,1.271,2.399,5.257
65,5.064,1.264,4.814,3.985
66,1.981,8.78,0.277,5.115
67,8.856,3.157,9.824,3.587
68,3.247,5.941,8.32,1.673
69,9.964,9.951,1.77,8.655
70,5.684,9.082,0.364,0.172
71,0.813,8.682,9.419,9.388
72,6.521,0.513,8.856,3.531
73,5.95,6.857,3.448,6.671
74,0.836,1.896,5.357,8.659
75,7.673,4.223,0.666,4.945
76,3.066,1.897,7.728,9.379
77,7.92,6.03,3.07,2.196
78,1.276,5.419,9.043,0.866
79,8.258,7.366,8.494,2.252
80,4.887,5.91,7.143,5.589
81,6.145,0.534,6.489,6.183
82,7.747,7.186,2.315,5.84
83,3.962,1.581,3.735,3.556
84,2.204,4.949,3.768,8.535
85,4.966,4.561,0.862,3.617
86,4.226,4.546,2.345,2.149
87,1.563,3.927,4.921,1.204
88,0.279,6.071,4.341,6.205
89,8.007,0.517,7.724,5.952
90,8.588,5.433,3.782,7.882
91,4.013,1.865,2.665,8.966
92,2.124,0.105,7.663,8.19
93,5.494,8.182,2.672,8.668
94,0.708,4.171,4.954,3.684
95,8.009,6.492,1.494,3.631
96,3.48,8.102,8.945,5.093
97,9.587,6.319,4.164,2.933
98,0.779,6.966,8.348,8.916
99,2.049,2.537,2.829,5.594
100,4.827,3.066,2.761,9.876
101,0.543,9.69,8.266,3.183
102,7.517,3.158,2.118,0.18
103,0.092,6.883,6.295,6.677
104,6.718,9.752,1.439,4.5
105,5.053,4.639,4.158,7.459
106,9.42,5.564,9.68,2.206
107,9.19,1.04,9.544,0.985
108,8.463,5.631,7.734,8.457
109,6.866,1.466,9.491,5.195
110,9.987,4.801,7.936,5.002
111,4.817,3.957,4.733,2.962
112,9.574,0.689,3.317,8.378
113,2.274,0.599,4.937,7.491
114,7.167,8.165,5.217,2.462
115,6.681,9.078,5.797,8.977
116,5.734,7.717,5.669,5.565
117,1.912,7.747,5.167,5.766
118,3.829,7.688,9.353,9.354
119,5.801,5.65,0.896,7.999
120,3.356,5.805,2.013,7.792
121,6.019,8.818,4.757,7.139
122,4.989,9.489,9.37,7.952
123,5.938,1.354,9.952,4.449
124,2.264,1.763,8.313,0.35
125,0.973,9.845,5.435,4.767
126,7.216,0.377,5.443,9.665
127,9.313,1.204,1.952,6.135
128,0.594,3.886,7.728,8.416
129,4.295,8.264,9.527,7.822
130,4.33,3.368,5.516,2.855
131,1.233,6.918,0.619,3.519
132,2.322,3.743,3.225,8.708
133,9.511,8.647,5.264,9.249
134,1.191,4.652,9.619,8.41
135,4.932,0.559,3.99,6.005
136,3.629,1.443,0.013,7.314
137,0.102,5.443,7.915,3.4
138,4.779,1.34,9.811,9.273
139,0.691,7.649,0.774,8.641
140,1.041,3.741,4.469,8.987
141,2.947,1.835,1.448,0.03
142,2.573,2.618,3.334,5.344
143,3.285,6.21,3.079,5.64
144,1.457,3.546,8.2,5.1
145,0.807,7.834,3.289,9.398
146,1.885,1.593,8.596,5.868
147,9.966,0.715,6.334,5.473
148,6.217,8.028,6.424,7.79
149,3.86,3.072,8.187,8.856
150,7.623,6.586,0.132,8.565
151,8.914,7.722,6.628,2.762
152,6.922,4.215,9.001,0.132
153,3.904,1.585,0.13,8.509
154,7.765,2.858,0.826,4.023
155,7.16,7.529,7.022,1.324
156,0.948,5.39,1.574,1.289
157,6.844,7.82,6.966,0.058
158,9.719,7.619,5.26,6.48
159,0.65,7.377,7.907,0.811
160,1.571,3.416,3.908,6.251
161,5.732,9.288,3.634,6.215
162,6.952,4.785,0.587,1.711
163,6.22,0.099,6.604,3.093
164,4.537,4.815,6.959,1.288
165,3.458,2.146,3.076,5.847
166,4.767,3.591,6.018,2.1
167,9.309,2.979,8.527,8.278
168,5.594,3.282,9.696,9.603
169,6.048,2.599,9.52,9.519
170,4.212,8.785,8.859,1.135
171,0.245,2.279,9.366,8.473
172,1.303,9.939,0.23,1.64
173,5.751,6.694,8.091,8.163
174,3.692,2.51,1.836,4.64
175,8.224,7.821,7.417,7.729
176,7.58,5.081,9.029,2.485
177,2.828,7.784,3.61,6.85
178,3.956,9.936,3.266,4.161
179,0.714,7.016,4.866,0.929
180,5.96,8.65,3.283,0.494
181,8.159,4.375,4.035,5.355
182,2.622,5.35,5.056,4.616
183,0.732,0.553,6.631,2.697
184,0.874,4.897,2.149,2.741
185,9.987,3.247,6.155,6.951
186,6.211,2.607,5.247,9.838
187,1.666,0.751,6.912,4.218
188,5.755,1.531,3.927,5.057
189,0.854,8.863,8.677,3.996
190,1.643,5.721,5.965,3.055
191,6.817,0.27,3.207,6.465
192,7.909,5.038,0.783,8.671
193,8.855,4.927,4.35,1.334
194,3.529,2.904,0.698,5.162
195,6.604,7.206,6.127,5.241
196,0.771,5.772,0.997,7.488
197,5.409,3.177,6.123,8.001
198,0.897,4.846,9.787,8.969
199,1.205,5.528,9.607,1.131
200,5.388,3.589,1.745,6.204
201,4.655,6.084,9.796,7.741
202,2.945,6.258,5.338,2.466
203,6.069,3.048,6.326,6.745
204,1.838,8.318,4.476,3.001
205,8.195,2.053,2.767,2.677
206,7.255,6.756,9.306,4.384
207,7.832,9.845,1.015,8.672
208,4.996,6.188,3.89,6.535
209,7.604,0.358,5.035,1.736
210,2.373,9.91,5.502,2.191
211,6.479,3.782,2.92,3.422
212,8.94,9.025,1.995,9.321
213,5.656,9.573,1.438,3.407
214,4.529,5.608,0.321,8.904
215,5.524,9.166,9.694,4.802
216,3.696,9.602,7.842,9.903
217,6.781,6.933,1.017,7.959
218,5.585,6.749,7.318,7.187
219,5.157,1.072,4.858,8.681
220,9.832,9.421,3.953,9.429
221,4.475,6.073,8.889,6.121
222,1.033,3.59,9.366,7.836
223,9.89,2.102,6.789,3.156
224,0.055,0.387,9.928,1.807
225,5.54,1.63,4.771,7.597
226,0.015,6.415,8.488,6.547
227,3.241,0.943,0.786,8.714
228,5.672,6.813,2.111,4.024
229,7.211,5.113,4.729,3.43
230,2.26,9.034,7.809,5.186
231,1.533,1.349,2.895,9.044
232,1.111,2.084,9.375,9.315
233,4.652,8.07,7.451,0.951
234,9.27,8.517,5.985,5.164
235,2.023,8.418,1.203,2.286
236,3.286,9.364,1.038,9.235
237,4.748,6.722,1.031,9.852
238,3.623,4.305,3.615,5.536
239,0.366,5.982,4.139,1.618
240,9.805,7.554,6.107,4.945
241,3.884,2.549,5.616,4.852
242,8.585,4.74,1.225,5.437
243,2.373,8.943,2.777,2.255
244,1.081,9.502,2.313,8.807
245,3.322,1.402,4.707,0.486
246,0.097,8.489,1.289,8.862
247,9.07,4.988,8.529,9.243
248,5.329,7.752,6.553,7.889
249,2.939,3.192,9.89,1.267
250,8.668,8.547,6.416,0.905
251,8.639,0.281,7.553,9.741
252,4.996,0.449,7.284,2.517
253,1.049,9.016,4.261,2.548
254,5.433,6.641,7.084,9.262
255,2.156,6.669,0.667,1.507
256,5.763,7.555,8.478,6.396
257,8.372,2.657,9.591,6.358
258,1.013,3.163,3.63,7.527
259,5.724,6.268,8.162,6.63
260,1.009,0.298,5.517,0.774
261,7.071,7.281,5.91,1.23
262,7.852,0.403,1.965,1.494
263,3.481,2.052,0.294,8.113
264,7.958,8.888,9.687,9.795
265,4.441,4.278,2.591,9.068
266,2.244,2.512,4.296,0.914
267,1.415,6.237,9.199,4.501
268,8.824,9.085,3.28,8.773
269,8.064,0.709,7.546,4.694
270,0.885,7.19,5.448,0.575
271,5.779,9.17,7.508,6.026
272,1.891,1.367,8.904,7.47
273,9.37,3.879,8.893,4.868
274,4.939,2.099,9.736,8.925
275,6.069,4.342,0.563,9.124
276,4.533,6.809,3.736,0.708
277,7.59,4.806,5.699,9.833
278,8.063,1.342,4.178,6.301
279,8.843,4.124,5.793,3.87
280,6.069,7.804,2.122,3.496
281,0.441,5.658,7.862,7.755
282,3.407,6.66,4.051,7.501
283,1.282,8.567,2.294,0.989
284,3.848,2.107,1.909,6.984
285,5.938,4.944,8.529,9.926
286,1.449,6.632,6.471,9.633
287,8.027,0.168,9.298,2.118
288,7.518,2.132,4.979,0.642
289,5.528,9.753,8.619,4.916
290,1.281,7.752,2.551,5.65
291,2.975,6.818,0.938,0.748
292,7.525,3.698,3.13,4.279
293,9.046,5.694,8.816,2.365
294,5.78,5.314,9.182,9.208
295,0.967,1.207,7.109,6.851
296,6.3,9.411,2.69,2.298
297,0.945,5.974,0.231,1.745
298,7.222,8.83,7.304,8.515
299,2.674,5.076,5.658,4.693
300,0.962,8.915,3.271,6.74
301,1.215,1.071,5.559,1.241
302,9.212,0.308,2.444,0.854
303,7.786,0.082,9.802,6.947
304,0.41,5.274,9.33,9.438
305,8.335,7.952,1.737,5.449
306,1.943,7.698,7.352,1.105
307,1.684,9.777,2.812,7.665
308,7.412,9.6,7.154,4.899
309,8.864,4.875,9.116,0.237
310,7.053,7.603,5.164,3.67
311,8.283,1.169,2.874,1.133
312,3.939,3.914,5.146,1.425
313,0.624,8.721,1.722,3.04
314,0.446,0.571,4.902,8.802
315,2.619,3.062,5.198,7.172
316,3.838,2.106,9.775,0.273
317,8.675,8.051,9.194,7.696
318,9.776,3.46,2.102,6.959
319,8.985,6.887,7.905,5.778
320,8.818,8.229,7.587,4.74
321,8.073,2.929,3.597,2.069
322,7.602,5.813,7.383,2.931
323,0.676,2.454,8.898,6.182
324,3.026,5.548,1.828,1.097
325,1.625,9.563,1.164,8.255
326,8.117,2.444,4.309,9.955
327,6.615,4.018,1.463,7.81
328,6.249,2.057,0.826,9.837
329,0.934,4.429,9.941,5.233
330,2.535,1.21,2.795,8.678
331,5.242,0.44,7.311,0.318
332,9.552,2.122,6.38,0.276
333,4.271,8.634,4.391,5.821
334,5.6,0.206,1.904,8.188
335,8.295,0.456,1.345,1.956
336,0.458,9.163,5.235,8.158
337,1.204,3.167,3.628,6.407
338,6.121,6.526,3.395,2.677
339,8.685,7.585,8.147,9.427
340,1.591,7.381,3.403,3.862
341,6.51,4.865,9.844,1.52
342,5.807,8.586,2.208,3.01
343,2.411,2.08,0.5,5.257
344,4.334,2.926,1.437,7.972
345,1.733,8.342,3.504,4.347
346,2.652,8.218,7.873,1.548
347,6.72,7.126,5.333,9.497
348,8.296,6.969,9.182,1.291
349,6.993,6.588,6.557,4.573
350,3.052,9.844,3.306,8.813
351,2.127,1.413,3.845,4.427
352,3.039,9.937,2.203,8.112
353,4.342,5.166,0.793,4.954
354,9.683,0.664,6.281,5.571
355,5.789,1.687,0.544,1.076
356,3.362,3.131,6.746,1.25
357,1.644,4.263,8.108,7.233
358,1.308,0.435,4.361,1.179
359,2.657,2.049,5.852,8.893
