angle,pol_0,pol_45,pol_90,pol_135
173,5.306,8.329,9.631,0.308
174,1.076,7.382,7.79,9.286
175,1.873,5.914,9.169,8.273
176,3.68,6.612,9.73,1.052
177,4.614,3.12,2.648,8.774
178,7.342,9.069,9.623,2.343
179,8.652,8.573,3.359,5.903
180,6.463,3.633,8.747,2.206
181,7.901,2.713,6.642,2.104
182,0.641,8.018,3.242,7.9
183,4.96,5.813,1.416,4.531
184,7.974,2.643,2.438,2.737
185,2.33,1.518,8.734,4.123
186,7.502,5.211,8.366,5.28
187,5.474,7.946,5.962,4.323
188,1.956,8.367,0.922,1.959
189,0.726,9.979,9.291,1.87
190,5.292,4.86,0.53,7.242
191,5.557,5.027,1.804,1.603
192,7.184,1.223,6.576,3.078
193,1.503,9.244,9.119,1.481
194,0.282,7.796,5.256,6.76
195,2.493,7.489,2.177,4.797
196,6.11,3.519,6.258,2.571
197,3.964,2.764,6.872,8.354
198,9.557,6.28,5.777,3.949
199,4.7,9.759,4.627,4.954
200,9.774,4.392,9.941,3.366
201,4.291,7.493,5.822,6.427
202,7.915,9.243,3.901,3.949
203,4.524,2.045,8.324,8.34
204,4.291,4.538,8.566,1.055
205,4.022,2.835,1.495,3.741
206,2.181,8.277,2.371,3.22
207,6.872,0.748,5.896,1.248
208,2.861,4.807,2.964,5.018
209,9.741,1.299,6.327,8.77
210,5.874,2.75,6.01,2.013
211,1.02,2.791,8.078,9.442
212,2.086,3.446,9.859,0.744
213,2.38,8.088,5.561,3.316
214,4.968,7.344,0.217,2.476
215,3.53,5.045,5.588,0.508
216,3.124,7.95,0.088,9.157
217,0.64,5.573,3.221,1.13
218,4.49,2.385,9.563,0.748
219,1.059,9.079,1.492,5.906
220,6.152,3.068,6.809,3.356
221,9.728,2.228,9.736,0.65
222,5.26,9.892,3.495,0.532
223,2.54,1.616,7.001,6.28
224,6.007,8.051,6.56,3.007
225,7.007,1.775,7.58,3.927
226,4.315,1.534,3.33,8.248
227,7.073,7.534,2.739,3.065
228,7.899,3.671,3.944,8.049
229,4.061,6.583,1.365,3.14
230,9.853,4.015,6.529,2.635
231,5.332,1.411,5.104,5.826
232,0.77,8.189,3.418,0.663
233,8.864,5.887,3.829,6.201
234,3.622,7.321,4.553,7.985
235,6.837,7.895,8.556,6.183
236,0.245,8.78,9.975,7.269
237,2.925,1.619,9.182,0.785
238,7.569,5.7,5.099,1.729
239,9.742,6.235,6.533,9.676
240,0.182,7.361,0.884,2.942
241,5.885,3.168,1.067,5.516
242,4.695,9.739,3.84,4.303
243,7.467,8.761,0.109,4.815
244,7.512,4.997,7.832,5.281
245,3.683,6.966,1.299,2.132
246,7.927,3.149,1.816,3.788
247,5.175,3.502,4.34,5.039
248,9.276,2.269,3.986,4.258
249,1.46,3.8,9.883,5.497
250,7.04,4.588,3.775,0.968
251,0.063,9.292,2.433,8.935
252,5.827,3.116,8.484,7.0
253,6.521,7.889,0.386,1.288
254,5.154,3.537,4.771,7.953
255,0.814,1.149,9.595,3.883
256,6.293,7.25,4.681,3.713
257,6.294,9.08,3.625,6.92
258,1.892,7.216,4.381,8.789
259,3.562,9.503,4.389,6.231
260,1.407,9.598,6.475,1.395
261,6.143,9.92,2.293,5.562
262,7.095,4.743,6.17,2.464
263,3.316,0.34,8.968,9.043
264,9.957,4.871,1.856,9.336
265,6.456,8.757,4.278,5.336
266,9.19,6.255,6.745,1.831
267,2.07,0.895,3.21,5.706
268,7.209,4.444,2.678,8.014
269,0.187,3.825,7.222,9.922
270,8.359,8.239,5.799,3.553
271,2.195,8.184,9.704,8.641
272,2.262,9.95,4.011,7.892
273,0.428,8.041,2.979,8.48
274,0.763,1.673,6.608,8.512
275,4.008,3.378,8.387,3.368
276,3.35,1.656,6.305,6.663
277,2.379,1.83,3.765,6.749
278,1.633,1.044,1.508,4.53
279,1.061,2.98,3.405,3.95
280,1.663,7.897,5.05,6.809
281,9.14,6.595,5.726,5.28
282,7.113,2.15,7.899,0.315
283,0.832,9.391,4.306,1.873
284,9.185,1.924,7.796,4.567
285,5.346,4.202,7.466,6.479
286,4.407,8.854,4.264,5.963
287,1.492,5.931,1.579,9.111
288,5.621,4.181,6.099,9.083
289,6.75,5.669,3.708,9.583
290,9.085,9.86,2.038,0.443
291,9.769,8.13,7.627,6.997
292,1.236,4.742,4.79,5.556
293,4.12,7.934,2.397,3.151
294,4.918,2.825,3.506,6.479
295,2.7,5.903,3.135,7.363
296,7.867,8.147,5.833,5.311
297,1.983,9.043,0.748,9.578
298,3.222,9.661,7.082,7.044
299,4.89,1.786,1.951,4.164
300,6.676,5.963,0.072,7.213
301,0.797,3.56,9.108,0.724
302,8.279,5.473,2.512,1.479
303,8.818,9.345,1.412,3.622
304,1.846,8.192,9.041,5.954
305,9.743,0.975,1.522,2.343
306,7.031,0.905,7.092,0.711
307,8.951,9.638,3.572,0.755
308,7.933,7.801,5.547,7.006
309,0.453,7.565,4.203,5.302
310,3.984,0.995,8.544,5.796
311,1.779,2.239,4.183,2.075
312,7.273,1.547,3.36,7.933
313,8.073,4.615,9.524,1.256
314,9.786,9.048,0.358,8.401
315,6.801,2.407,6.064,5.639
316,4.406,1.142,5.568,8.469
317,8.719,9.177,1.678,9.256
318,5.007,2.02,8.293,0.67
319,7.718,3.151,4.037,8.227
320,6.767,9.292,9.218,8.17
321,1.218,7.146,9.226,6.049
322,7.11,4.008,5.911,8.393
323,8.372,2.859,2.354,0.508
324,0.359,5.543,1.844,3.834
325,1.737,4.351,4.52,8.799
326,7.984,2.732,9.628,2.882
327,9.826,5.801,4.761,5.005
328,8.403,5.277,5.831,3.601
329,4.474,7.697,6.947,8.009
330,5.84,4.572,7.497,0.281
331,5.319,0.366,4.981,1.32
332,3.428,8.294,0.776,7.63
333,9.156,4.712,0.474,1.107
334,1.758,1.858,2.276,9.357
335,6.382,1.496,6.586,3.996
336,3.132,2.265,1.272,1.167
337,4.014,8.507,5.338,2.784
338,4.694,0.536,6.381,2.266
339,2.031,5.643,5.468,9.486
340,0.977,9.445,2.338,4.444
341,1.965,0.315,4.78,2.605
342,9.214,0.393,0.555,2.713
343,6.506,8.547,7.862,7.061
344,6.609,0.579,9.54,8.174
345,8.424,1.716,3.713,1.01
346,0.231,4.348,2.888,0.898
347,2.778,7.558,5.914,7.074
348,0.962,2.745,6.505,4.147
349,2.308,6.971,2.755,6.185
350,5.691,8.568,2.855,5.988
351,5.567,2.945,4.918,7.229
352,8.962,8.705,4.504,9.2
353,7.443,5.718,9.097,0.272
354,1.924,5.083,3.613,0.088
355,6.041,3.8,0.238,7.98
356,5.194,2.905,9.801,7.287
357,3.987,3.647,1.066,4.797
358,6.494,2.659,7.0,9.065
359,6.852,9.272,4.847,6.922
