angle,pol_0,pol_45,pol_90,pol_135
98,2.089,5.248,4.947,5.307
99,0.665,1.492,5.734,3.41
100,8.568,1.167,4.899,2.63
101,1.095,5.835,0.251,4.032
102,4.091,1.692,8.423,5.22
103,5.143,3.333,2.387,7.993
104,5.617,7.328,5.873,3.683
105,6.697,7.118,9.485,4.863
106,0.585,3.656,3.153,9.458
107,9.595,2.982,1.946,6.736
108,8.573,6.909,7.778,1.749
109,6.058,7.188,4.271,4.681
110,5.119,1.285,3.718,5.965
111,5.116,1.223,7.112,5.787
112,3.742,7.713,0.671,8.526
113,1.919,5.412,8.279,5.511
114,1.339,7.173,4.949,2.082
115,8.51,0.357,2.044,2.211
116,9.412,9.005,0.131,3.796
117,0.494,8.129,7.506,4.482
118,1.548,0.398,2.489,4.866
119,6.378,4.154,5.732,5.86
120,3.602,7.747,0.915,8.886
121,3.481,2.424,1.729,8.0
122,2.432,1.06,2.064,2.526
123,3.568,1.405,6.959,7.752
124,7.405,4.781,9.664,7.105
125,6.012,0.885,8.392,0.138
126,5.143,2.928,1.763,8.166
127,0.409,8.253,4.816,1.966
128,5.08,4.243,4.949,2.935
129,3.622,3.673,6.931,5.888
130,2.264,8.731,5.333,7.651
131,7.83,2.927,9.194,2.553
132,6.622,3.764,1.942,2.788
133,4.518,7.858,9.36,9.421
134,8.6,6.718,5.628,4.627
135,1.472,4.139,5.628,6.523
136,6.982,3.632,9.671,2.648
137,4.591,9.072,9.965,2.411
138,8.839,2.517,4.997,6.561
139,5.173,3.788,1.537,8.044
140,1.475,8.139,2.847,0.641
141,2.758,6.797,0.222,7.784
142,1.55,3.37,9.815,2.725
143,5.573,5.113,2.841,4.346
144,5.636,7.813,2.181,3.027
145,6.99,1.559,7.037,7.008
146,1.108,6.582,4.834,2.18
147,3.602,2.521,2.644,8.484
148,3.164,9.425,8.928,7.526
149,5.002,7.525,6.524,5.555
150,2.296,6.66,6.264,6.694
151,5.105,0.387,0.029,7.049
152,8.816,2.655,6.795,5.241
153,9.338,5.362,2.14,6.383
154,4.583,7.938,3.801,3.122
155,3.864,9.916,0.731,2.663
156,0.536,6.403,2.539,7.679
157,3.641,6.034,8.06,3.445
158,6.609,7.232,9.791,9.893
159,2.509,3.534,7.39,5.062
160,3.263,8.701,5.653,7.175
161,3.461,9.295,2.187,0.616
162,4.296,8.019,5.845,5.745
163,3.522,9.235,0.661,0.437
164,4.474,9.548,7.463,9.616
165,3.558,5.936,5.954,0.36
166,3.997,3.988,4.972,2.155
167,8.621,1.775,8.378,9.751
168,3.125,7.437,9.447,1.803
169,6.163,9.023,0.461,9.321
170,8.876,7.403,8.318,4.111
171,5.905,5.441,1.021,1.604
172,3.679,3.255,9.984,5.813
173,1.185,2.416,9.417,6.016
174,4.508,6.265,0.558,7.425
175,0.548,0.693,6.053,0.077
176,0.853,5.434,8.45,6.194
177,8.408,0.548,7.247,2.464
178,9.503,0.516,3.294,6.789
179,6.187,5.107,2.614,4.547
180,6.592,0.455,2.42,4.475
181,0.743,1.002,2.689,1.783
182,5.204,0.356,3.471,7.046
183,2.039,4.094,4.929,8.786
184,0.172,3.295,6.175,6.03
185,7.543,8.102,9.902,3.229
186,5.099,8.9,3.627,3.541
187,5.808,5.214,2.185,1.763
188,1.672,5.468,8.765,7.417
189,7.517,2.002,8.867,3.505
190,7.816,6.64,9.165,9.533
191,0.593,6.406,1.713,5.906
192,9.481,1.944,0.405,4.618
193,9.972,5.6,2.896,5.184
194,5.901,8.663,1.892,2.898
195,2.581,6.562,4.367,2.728
196,4.381,6.224,1.865,1.296
197,6.616,5.949,3.216,8.871
198,3.002,9.352,7.171,9.654
199,6.038,9.829,9.132,0.325
200,2.101,8.443,2.174,9.505
201,3.215,1.069,6.623,4.352
202,9.166,4.17,6.872,6.776
203,6.562,4.234,0.66,5.431
204,3.078,0.339,3.81,2.658
205,9.121,1.903,9.396,3.047
206,1.738,8.657,2.409,3.627
207,8.164,8.101,3.573,1.687
208,1.509,6.157,2.163,1.394
209,8.484,4.692,7.83,6.622
210,1.119,4.78,9.357,7.269
211,1.764,4.676,8.747,6.502
212,8.082,6.418,5.607,1.834
213,5.429,2.342,3.691,5.247
214,6.356,7.032,1.14,0.314
215,0.857,2.359,8.04,1.138
216,4.655,8.273,5.468,9.092
217,1.266,5.067,2.069,8.351
218,5.696,2.418,9.623,9.919
219,5.271,8.452,7.124,3.855
220,3.046,6.367,3.823,6.784
221,7.564,7.307,1.993,8.89
222,4.718,8.663,0.256,10.0
223,7.754,7.854,5.23,4.979
224,9.217,0.26,6.006,8.587
225,4.0,4.58,7.23,9.299
226,9.149,2.77,2.003,7.385
227,5.852,9.654,3.965,8.088
228,9.197,0.628,5.34,3.253
229,0.229,7.02,5.984,8.889
230,7.137,0.54,3.387,2.998
231,1.821,8.513,7.116,8.586
232,2.418,4.211,0.966,7.429
233,1.091,1.601,1.647,7.236
234,7.632,8.926,9.364,0.304
235,9.102,0.466,4.331,6.595
236,4.721,8.463,4.074,2.383
237,8.64,6.376,1.871,7.353
238,7.831,0.963,0.247,4.374
239,0.456,1.428,7.467,2.036
240,6.683,9.45,7.732,1.789
241,3.213,2.436,1.219,9.394
242,0.578,9.914,6.607,8.86
243,9.469,3.348,4.011,7.557
244,1.092,4.009,7.348,9.603
245,8.15,2.27,3.4,6.131
246,4.951,5.756,8.977,0.572
247,1.614,2.547,5.145,2.842
248,2.13,4.052,3.552,6.684
249,4.39,3.906,5.034,2.66
250,7.433,4.181,4.474,6.582
251,8.933,0.133,8.664,3.272
252,0.216,0.157,1.195,6.347
253,3.595,1.889,1.68,5.52
254,2.345,0.204,9.33,1.133
255,7.416,9.16,1.209,1.858
256,3.508,1.34,4.819,0.539
257,4.533,1.605,0.912,9.086
258,1.61,2.003,1.146,4.339
259,8.54,6.752,8.021,4.54
260,3.853,8.18,4.298,6.149
261,6.703,0.256,6.687,6.069
262,9.336,9.471,1.992,6.335
263,5.938,0.471,8.356,9.073
264,7.478,9.543,0.639,4.456
265,7.409,0.936,9.321,6.305
266,1.8,1.59,6.049,6.982
267,1.505,6.437,1.312,2.074
268,9.086,7.593,8.661,5.967
269,2.019,3.116,6.987,8.23
270,1.219,7.023,4.763,0.924
271,9.251,3.684,2.02,4.859
272,3.346,2.755,1.007,5.652
273,1.689,7.723,3.255,0.214
274,9.62,6.325,6.393,4.865
275,6.334,9.226,6.221,0.598
276,5.169,6.036,8.617,0.801
277,9.082,4.123,7.744,2.021
278,7.415,4.92,2.442,0.383
279,0.109,0.661,1.597,3.839
280,2.421,7.109,6.36,5.03
281,0.024,1.186,4.599,0.551
282,4.981,3.555,2.488,5.226
283,3.469,4.503,9.949,4.593
284,1.139,9.183,8.1,7.343
285,4.803,7.193,4.127,2.457
286,6.808,9.564,8.245,3.631
287,7.91,3.171,2.443,2.153
288,5.585,8.628,5.244,9.073
289,3.894,5.577,3.883,7.859
290,5.818,6.201,3.866,4.561
291,9.918,3.864,4.678,5.099
292,6.065,7.759,7.474,2.09
293,3.861,3.796,0.57,9.399
294,2.079,6.58,1.97,0.352
295,0.399,6.166,8.175,1.582
296,0.034,1.632,6.384,5.387
297,5.925,9.728,2.411,0.547
298,2.147,6.058,1.838,6.987
299,4.955,9.603,0.679,3.577
300,8.824,0.201,1.845,3.851
301,6.539,8.627,3.906,4.448
302,2.326,6.944,2.218,7.354
303,7.923,6.113,4.714,1.537
304,0.03,2.808,8.659,0.753
305,7.958,6.735,0.087,7.666
306,9.782,5.097,7.938,1.38
307,4.382,2.041,7.149,7.576
308,9.796,0.395,8.998,2.447
309,9.291,1.111,8.563,2.387
310,0.822,7.366,3.24,1.543
311,2.326,7.225,0.579,7.309
312,0.617,5.448,3.176,0.199
313,6.794,2.335,7.649,6.573
314,9.448,6.999,4.731,2.912
315,4.687,1.576,4.497,2.521
316,9.786,7.592,4.583,9.397
317,9.04,6.945,5.778,2.518
318,2.971,2.112,4.905,9.073
319,3.743,7.439,8.51,5.643
320,5.254,7.912,1.191,3.574
321,2.331,7.503,1.337,0.904
322,7.805,0.162,2.852,8.297
323,6.831,3.019,2.628,5.758
324,8.056,6.32,4.403,8.017
325,9.383,8.784,1.933,1.889
326,1.809,2.258,0.612,4.612
327,9.791,1.445,4.01,2.669
328,3.264,3.818,4.929,8.456
329,4.864,6.813,3.363,3.726
330,2.544,8.761,9.406,9.093
331,6.287,5.247,5.512,4.193
332,4.149,7.282,8.074,2.382
333,9.725,0.414,3.253,9.262
334,2.765,8.553,4.088,7.042
335,8.112,7.741,8.498,0.46
336,9.836,3.669,8.525,3.549
337,7.944,4.447,3.714,1.731
338,2.732,5.814,6.787,6.445
339,9.404,6.227,0.427,5.37
340,9.727,4.233,1.528,7.864
341,6.204,2.018,4.617,8.733
342,2.276,2.276,5.982,7.47
343,6.764,5.254,1.735,1.323
344,6.208,7.009,4.89,3.269
345,5.008,9.043,4.295,1.25
346,8.574,7.268,1.048,1.138
347,5.701,6.913,9.287,2.198
348,1.357,7.47,1.288,9.403
349,1.027,7.524,5.434,8.929
350,4.231,0.512,2.946,3.359
351,1.437,4.507,9.917,5.59
352,8.25,6.405,1.988,9.027
353,3.847,6.509,2.071,4.766
354,5.578,2.676,0.704,2.274
355,3.122,1.52,3.423,0.062
356,4.914,6.069,6.728,5.898
357,1.569,2.86,7.278,5.753
358,5.589,1.944,9.141,3.023
359,1.442,7.801,5.653,4.781
