angle,pol_0,pol_45,pol_90,pol_135
129,8.128,6.803,7.87,1.341
130,6.908,2.841,4.225,7.185
131,2.055,1.865,6.902,8.929
132,5.748,4.804,1.6,6.487
133,0.454,0.892,0.243,5.015
134,6.498,9.59,2.946,0.166
135,9.836,5.63,1.738,1.076
136,0.694,8.528,1.148,6.319
137,0.098,2.058,1.996,0.245
138,0.622,9.52,0.008,0.298
139,1.433,2.761,3.78,3.305
140,6.249,8.91,8.116,0.407
141,3.029,3.765,4.945,0.456
142,3.879,6.687,5.655,7.367
143,4.774,5.595,7.27,9.395
144,9.025,6.227,7.012,2.417
145,3.941,2.775,3.917,9.692
146,4.303,8.134,9.663,4.68
147,4.952,5.305,6.052,8.715
148,2.92,6.375,8.378,7.538
149,3.811,5.164,3.496,4.047
150,3.035,8.763,3.459,3.435
151,2.629,5.58,1.875,8.759
152,3.681,3.521,0.788,3.031
153,9.368,5.312,8.084,9.425
154,9.759,2.499,1.826,3.772
155,2.727,9.599,1.744,4.144
156,3.98,4.218,3.974,4.678
157,0.761,5.557,0.292,9.473
158,4.313,4.867,0.486,9.998
159,1.058,2.129,0.279,5.632
160,7.692,2.841,6.858,8.139
161,7.059,0.446,3.517,6.03
162,9.834,7.581,4.137,3.524
163,0.646,8.805,2.044,2.753
164,5.814,1.584,4.189,0.035
165,0.141,4.778,1.72,0.781
166,9.921,6.022,0.191,8.412
167,3.26,6.545,6.261,3.051
168,1.694,6.925,0.733,4.785
169,8.443,6.132,0.035,2.049
170,1.469,8.085,2.355,3.022
171,9.528,9.126,7.665,3.607
172,2.314,5.129,2.99,0.116
173,2.273,8.818,2.798,6.409
174,5.248,9.831,0.266,9.3
175,8.472,7.889,8.156,1.643
176,0.181,7.035,9.393,4.507
177,4.963,6.59,1.345,6.295
178,1.104,2.453,3.178,7.266
179,4.247,7.304,5.138,8.388
180,4.55,0.571,1.27,6.058
181,7.377,7.881,9.12,6.733
182,9.501,0.471,8.1,1.382
183,4.324,7.848,3.853,9.964
184,6.182,3.575,1.622,4.769
185,7.965,6.662,5.983,9.319
186,6.867,5.43,9.431,1.017
187,1.71,7.682,8.405,4.928
188,4.714,5.766,7.193,8.446
189,9.007,2.215,1.099,6.994
190,6.285,3.893,2.007,6.447
191,9.107,9.001,6.085,1.422
192,9.835,9.387,9.151,0.019
193,0.14,1.623,8.206,0.615
194,3.717,6.713,4.898,6.046
195,0.038,9.853,7.839,4.445
196,8.23,2.645,3.536,0.397
197,8.284,4.169,8.827,9.054
198,9.578,8.656,7.417,9.403
199,1.519,0.645,4.764,3.828
200,7.178,9.761,9.68,0.896
201,7.992,5.842,8.01,8.696
202,4.452,8.845,4.007,5.824
203,7.951,8.135,6.603,6.273
204,5.648,4.9,4.189,9.432
205,5.975,9.255,5.221,5.002
206,6.855,2.709,2.367,9.827
207,4.226,2.132,7.273,5.968
208,5.133,1.944,7.216,7.707
209,7.895,5.485,9.513,4.808
210,4.137,8.688,0.985,3.958
211,0.641,1.052,8.693,5.229
212,0.305,6.305,6.739,1.094
213,2.037,2.397,0.103,9.779
214,5.693,1.479,1.237,3.994
215,8.182,9.214,2.51,8.821
216,0.517,0.591,1.168,2.507
217,8.793,9.376,4.058,2.62
218,3.263,0.949,2.221,7.734
219,0.862,2.146,7.205,5.403
220,6.584,9.369,6.507,8.087
221,5.94,0.987,9.302,4.877
222,0.86,2.356,6.744,5.545
223,7.911,2.195,2.38,7.604
224,3.278,2.195,5.724,3.567
225,2.828,4.412,1.973,7.428
226,4.153,7.842,2.976,4.109
227,5.38,2.85,9.731,9.381
228,8.681,2.779,5.631,9.923
229,1.74,5.771,0.203,0.093
230,6.67,7.986,6.073,7.106
231,9.478,6.783,3.78,7.31
232,0.041,6.904,3.461,3.506
233,4.641,8.021,5.17,2.692
234,5.316,3.916,2.206,1.22
235,9.438,8.956,6.591,9.837
236,6.132,5.303,4.07,1.255
237,5.924,8.128,4.462,2.561
238,4.516,7.344,9.086,2.314
239,5.87,9.089,1.214,9.8
240,0.981,9.787,1.733,7.235
241,2.439,3.29,5.054,3.445
242,3.91,4.602,6.94,6.459
243,0.059,2.681,7.487,4.326
244,2.352,2.098,4.332,0.86
245,6.798,4.05,2.925,7.05
246,7.984,2.403,0.949,7.644
247,1.224,9.003,8.029,9.157
248,0.886,2.402,4.842,1.603
249,1.043,2.284,1.313,0.443
250,3.265,4.904,1.182,0.477
251,3.231,0.046,9.405,1.168
252,4.869,0.151,7.473,2.545
253,6.031,7.998,4.145,0.556
254,8.437,1.535,4.007,7.271
255,9.828,0.774,3.54,6.98
256,5.47,5.02,4.248,6.3
257,3.771,7.311,3.609,6.888
258,7.438,9.494,9.581,9.126
259,3.693,8.532,9.586,9.917
260,1.199,7.767,1.53,7.694
261,7.873,9.808,5.11,0.871
262,9.521,2.99,9.127,8.254
263,6.601,7.472,3.331,4.546
264,1.412,6.167,1.223,3.007
265,3.044,8.92,5.774,0.072
266,0.762,4.612,9.551,4.548
267,9.551,3.951,7.487,3.494
268,2.112,6.751,6.335,1.582
269,7.619,3.218,7.771,2.09
270,5.588,5.164,3.008,8.155
271,5.327,9.974,0.525,2.976
272,3.795,1.372,0.436,9.258
273,8.603,4.627,2.903,4.401
274,0.156,9.849,3.282,0.723
275,2.111,0.322,0.683,3.715
276,5.376,7.067,7.572,8.666
277,7.389,6.183,8.151,5.51
278,2.561,7.664,7.893,9.941
279,9.327,5.16,8.142,0.7
280,7.691,7.314,4.83,5.952
281,0.805,9.749,6.615,6.578
282,1.667,6.222,5.255,4.829
283,9.806,2.031,6.364,5.469
284,3.692,9.153,8.38,0.707
285,7.833,3.78,2.863,2.979
286,9.896,4.177,0.736,5.23
287,6.233,6.59,5.147,4.563
288,5.57,1.979,1.161,1.785
289,8.829,7.922,6.039,2.489
290,5.601,9.5,2.37,9.973
291,6.279,0.118,9.542,1.351
292,4.615,6.939,7.919,0.839
293,4.439,1.067,6.664,2.849
294,2.378,2.918,1.077,0.667
295,1.542,1.909,3.376,8.91
296,2.226,4.996,5.814,9.182
297,7.249,9.431,1.552,1.502
298,9.402,1.422,6.522,6.686
299,4.377,1.38,7.346,1.71
300,5.559,0.426,1.709,3.802
301,3.045,2.874,1.439,8.773
302,7.452,2.15,1.219,8.596
303,1.145,3.799,4.49,1.276
304,9.711,6.166,3.742,3.991
305,0.632,5.077,2.877,0.251
306,8.112,4.174,2.05,7.613
307,5.113,9.096,5.282,2.981
308,2.369,4.283,1.498,7.363
309,4.632,1.518,7.112,8.366
310,8.515,2.855,5.464,0.596
311,7.528,7.72,8.503,1.609
312,4.62,6.575,6.673,6.529
313,1.131,9.99,9.65,3.348
314,0.802,2.544,3.785,2.886
315,0.163,4.047,4.326,6.766
316,8.495,7.639,1.429,5.264
317,6.951,4.521,7.187,0.594
318,3.865,5.585,7.894,1.169
319,2.933,0.817,9.641,4.209
320,0.789,8.322,6.156,2.802
321,9.617,7.97,6.963,9.821
322,7.339,3.946,9.593,4.859
323,0.173,7.528,5.534,8.919
324,9.238,0.027,7.99,8.973
325,4.194,6.63,8.94,7.79
326,2.024,0.354,2.821,6.697
327,7.642,1.215,8.91,0.141
328,3.43,1.391,1.642,4.362
329,4.79,1.881,0.558,6.565
330,3.33,9.678,1.093,9.724
331,8.089,0.434,3.011,1.894
332,1.918,9.206,6.893,7.596
333,4.198,5.88,8.96,6.417
334,5.647,0.064,7.468,2.861
335,4.717,6.2,9.891,9.54
336,3.165,2.166,6.429,0.517
337,2.806,1.619,1.787,6.087
338,3.194,9.413,5.238,4.359
339,8.715,1.54,3.404,7.187
340,3.469,2.27,2.869,8.291
341,7.598,7.982,5.295,3.823
342,7.137,6.176,9.956,3.849
343,5.38,9.094,4.059,8.432
344,7.872,7.053,7.042,4.097
345,4.61,4.73,1.485,5.353
346,1.719,1.311,6.702,2.309
347,8.967,6.008,7.795,2.602
348,9.889,0.36,4.546,0.273
349,3.187,6.602,0.628,9.204
350,5.583,4.019,0.297,9.902
351,6.686,3.548,4.34,4.273
352,4.74,0.413,6.83,3.427
353,6.501,6.039,9.159,8.06
354,9.315,2.421,1.063,8.962
355,6.585,3.787,3.135,6.58
356,2.157,3.011,5.555,1.893
357,5.429,6.435,7.086,1.104
358,0.09,4.298,3.385,3.039
359,9.066,4.649,1.767,5.588
