angle,pol_0,pol_45,pol_90,pol_135
172,9.206,0.877,1.807,9.83
173,1.524,2.167,1.739,7.014
174,3.094,3.255,7.188,8.86
175,9.995,2.555,3.745,6.774
176,5.158,5.676,6.592,2.203
177,4.718,0.869,0.441,4.226
178,8.707,0.524,7.368,4.135
179,4.188,1.692,1.451,7.785
180,0.395,5.519,9.019,2.394
181,5.224,7.636,7.54,6.933
182,1.71,8.633,7.756,8.281
183,6.836,0.085,4.518,5.128
184,0.956,7.065,4.255,1.017
185,1.726,5.509,8.935,1.399
186,4.028,4.409,2.956,5.352
187,4.933,4.504,7.502,9.272
188,1.735,5.141,6.471,6.955
189,4.418,4.223,8.257,2.793
190,4.05,8.755,9.204,3.378
191,4.313,0.483,5.722,1.976
192,9.945,1.137,6.923,3.709
193,1.772,6.654,0.347,6.261
194,5.45,9.948,2.705,4.478
195,9.586,7.566,8.556,2.649
196,0.472,7.149,3.672,1.123
197,4.754,3.323,5.231,0.44
198,1.081,2.619,8.419,7.552
199,2.02,8.728,4.114,4.656
200,1.458,6.965,2.097,1.57
201,6.056,3.232,8.73,0.054
202,2.031,7.323,2.983,9.21
203,7.226,3.272,1.866,8.531
204,4.504,4.149,1.464,0.159
205,0.947,3.557,7.746,2.922
206,4.441,3.183,9.655,7.067
207,4.878,9.231,3.907,1.536
208,9.369,4.939,4.95,5.386
209,3.735,6.576,2.174,6.057
210,2.585,7.985,5.575,1.263
211,1.567,0.053,3.767,3.371
212,4.932,7.035,8.35,0.707
213,0.19,8.272,4.567,3.434
214,7.499,8.902,4.498,4.938
215,8.61,9.041,0.924,8.598
216,4.056,6.331,0.926,6.061
217,7.728,4.395,8.877,7.175
218,6.256,6.225,7.199,2.183
219,6.163,6.705,8.413,8.429
220,0.56,2.873,7.596,6.445
221,7.507,7.53,1.244,4.335
222,5.812,4.991,5.963,7.757
223,4.595,3.494,0.951,5.239
224,1.554,1.708,2.148,4.306
225,4.462,9.998,3.891,2.39
226,9.069,4.866,7.195,7.382
227,7.97,1.729,3.12,5.686
228,2.946,2.002,8.826,7.818
229,3.779,4.696,2.901,2.115
230,3.509,2.697,5.877,2.278
231,5.707,0.086,4.711,8.809
232,6.783,8.054,4.217,6.406
233,9.118,3.675,2.879,1.745
234,3.674,4.138,9.585,4.08
235,6.052,8.727,0.562,8.879
236,6.179,8.339,0.87,5.886
237,9.833,2.449,4.13,3.946
238,0.477,9.815,0.782,7.977
239,9.949,8.295,1.488,2.006
240,5.503,7.309,6.279,3.34
241,1.903,8.324,6.563,5.754
242,2.119,5.463,1.654,9.126
243,9.525,0.842,4.262,4.753
244,3.777,1.531,1.293,2.087
245,7.535,3.725,2.787,9.003
246,4.734,8.587,5.983,0.455
247,1.65,1.109,9.259,7.548
248,0.729,2.525,7.766,8.601
249,8.014,1.501,8.933,4.076
250,5.504,8.211,2.554,6.564
251,8.536,7.173,7.621,0.895
252,4.685,6.033,7.512,5.954
253,4.597,4.81,2.726,1.883
254,9.657,6.626,7.885,6.111
255,5.05,3.573,8.234,4.604
256,2.82,0.706,2.545,7.706
257,0.693,6.18,1.121,5.769
258,2.723,9.364,1.607,5.191
259,1.694,0.824,4.789,3.577
260,1.773,5.341,1.684,6.397
261,0.773,0.616,3.436,5.953
262,8.544,0.723,5.888,7.299
263,9.669,0.869,0.794,5.654
264,9.842,6.67,2.92,6.645
265,8.521,4.741,5.015,4.633
266,8.651,9.211,9.813,2.854
267,8.334,4.468,2.486,9.937
268,3.917,5.771,7.052,4.784
269,4.607,4.656,7.905,7.36
270,0.102,1.246,8.844,8.41
271,3.536,2.377,9.599,2.723
272,1.736,1.722,8.456,7.719
273,8.87,6.076,7.735,9.882
274,2.648,1.156,1.685,0.622
275,1.626,0.548,4.582,8.687
276,3.547,7.17,0.147,6.272
277,8.815,2.536,3.892,6.867
278,7.392,9.153,9.141,5.257
279,5.938,2.346,8.114,7.889
280,3.592,8.137,2.537,7.244
281,0.13,5.456,0.941,3.626
282,7.175,6.931,2.88,4.197
283,0.134,8.006,5.901,8.149
284,3.028,0.256,9.122,9.583
285,1.563,6.987,1.752,7.335
286,6.306,0.832,5.646,9.377
287,8.007,3.443,1.117,5.342
288,8.071,3.707,0.498,0.255
289,6.021,6.37,7.963,2.798
290,1.518,9.063,8.749,6.777
291,9.605,6.068,8.952,8.677
292,9.1,6.363,7.165,3.978
293,9.031,9.178,3.279,8.03
294,6.372,0.625,7.667,7.722
295,2.726,0.067,8.075,4.431
296,8.621,3.912,8.456,7.987
297,2.906,4.274,7.439,5.534
298,3.972,4.601,9.239,1.317
299,7.641,1.219,6.433,5.495
300,1.494,1.505,2.417,9.056
301,0.679,7.122,1.34,2.593
302,9.611,7.959,3.258,4.549
303,1.383,0.438,6.805,0.602
304,6.17,0.332,3.494,6.189
305,8.6,3.738,1.848,4.897
306,3.18,9.565,5.97,2.979
307,1.497,1.255,8.696,6.631
308,6.789,0.6,3.347,8.353
309,2.064,0.315,9.633,8.867
310,9.661,0.023,7.695,6.771
311,6.885,3.533,7.427,9.103
312,3.21,8.119,6.972,5.266
313,6.057,9.875,0.917,5.841
314,1.144,7.188,4.401,3.126
315,4.915,1.064,9.91,9.585
316,7.201,5.891,6.285,6.137
317,2.391,0.81,8.454,7.836
318,5.67,3.956,3.503,6.486
319,2.811,2.873,8.989,0.692
320,2.921,6.945,5.326,9.167
321,3.568,6.987,4.052,5.899
322,5.576,2.052,3.82,0.459
323,6.128,3.857,8.183,4.933
324,2.335,1.406,5.547,0.044
325,0.841,1.012,0.213,0.871
326,1.854,2.667,1.328,0.68
327,8.196,8.132,3.906,1.292
328,0.7,7.241,6.435,5.682
329,7.689,3.775,1.915,5.203
330,2.897,8.137,3.812,9.576
331,9.895,1.54,6.435,5.19
332,1.146,2.661,2.263,0.494
333,0.137,7.948,4.95,5.277
334,6.608,9.047,8.69,8.119
335,8.544,7.225,2.413,2.738
336,1.567,8.081,0.239,7.284
337,7.774,1.468,2.604,8.26
338,0.386,2.714,0.678,3.313
339,9.414,1.09,2.964,2.842
340,2.596,1.219,0.921,1.518
341,9.934,8.898,1.474,6.403
342,0.011,8.114,4.177,9.243
343,5.869,6.562,2.702,2.219
344,7.143,7.694,3.56,0.756
345,9.342,7.974,1.561,2.667
346,6.775,4.437,5.666,2.238
347,8.456,6.241,4.956,5.321
348,9.253,7.062,7.468,2.601
349,7.774,1.577,5.85,9.994
350,5.211,1.524,3.167,5.113
351,8.002,7.963,6.688,7.069
352,3.397,1.469,5.006,1.751
353,5.953,6.073,1.871,3.984
354,3.028,8.553,8.569,9.26
355,8.395,8.989,1.44,5.72
356,9.904,3.425,9.601,6.899
357,7.113,9.671,8.393,3.582
358,8.415,0.707,1.686,7.431
359,0.661,8.488,7.99,3.594
