angle,pol_0,pol_45,pol_90,pol_135
340,0.55,5.766,0.707,9.519
341,8.121,3.098,2.535,9.547
342,8.291,1.882,1.23,7.578
343,8.764,7.271,7.219,0.66
344,1.342,7.715,5.595,0.896
345,9.41,2.681,2.482,0.357
346,1.899,9.775,3.821,3.633
347,8.348,1.936,2.261,8.961
348,5.802,4.508,7.612,9.82
349,5.626,6.306,8.868,6.43
350,7.039,8.634,1.946,2.556
351,5.532,2.49,1.508,6.052
352,8.896,1.14,2.218,4.379
353,8.645,1.958,9.501,4.375
354,4.529,2.179,6.205,9.485
355,8.746,6.289,7.857,5.154
356,3.53,3.959,1.64,9.607
357,1.614,8.443,4.836,0.768
358,2.797,9.353,2.201,9.815
359,9.93,8.996,7.317,0.487
