angle,pol_0,pol_45,pol_90,pol_135
76,6.338,0.844,6.49,8.177
77,6.64,5.034,7.478,4.024
78,1.011,9.195,9.545,5.266
79,7.525,4.393,6.408,9.49
80,6.639,5.876,0.547,4.28
81,5.296,6.49,3.145,4.403
82,9.548,9.369,7.901,7.084
83,0.236,4.367,2.439,5.793
84,6.599,3.702,8.097,6.992
85,2.758,7.926,3.376,3.157
86,1.546,8.204,3.065,8.742
87,0.873,3.355,7.268,9.011
88,4.446,9.578,8.05,9.941
89,0.888,9.552,6.73,7.59
90,2.519,7.186,8.075,1.86
91,1.452,1.264,1.32,6.091
92,5.321,3.123,9.056,0.597
93,9.862,0.886,8.349,2.276
94,4.867,9.881,1.18,9.87
95,0.202,4.942,0.401,2.032
96,1.858,2.486,9.501,5.843
97,0.876,1.651,1.372,0.637
98,2.832,3.648,4.79,5.697
99,9.008,2.158,8.369,3.283
100,9.356,7.293,9.241,3.63
101,0.432,3.635,9.252,1.938
102,7.241,0.483,0.461,2.459
103,2.231,5.116,3.725,2.192
104,4.103,0.5,0.784,2.016
105,8.709,0.43,8.583,5.22
106,1.229,1.557,6.569,5.159
107,4.915,4.955,8.82,9.747
108,2.495,6.129,8.661,3.685
109,2.963,9.423,7.039,1.521
110,3.491,1.838,5.297,2.457
111,0.789,9.417,1.101,3.153
112,3.854,6.724,8.183,7.274
113,6.486,5.058,9.823,9.307
114,8.553,6.978,9.097,6.9
115,7.73,0.891,0.385,6.822
116,2.296,2.381,8.427,0.545
117,9.832,2.282,5.636,4.606
118,2.909,1.044,7.278,0.533
119,6.324,6.491,7.503,2.395
120,9.2,0.715,9.344,9.363
121,7.818,3.275,8.413,4.777
122,6.406,7.933,7.932,6.335
123,8.341,3.864,3.175,9.042
124,1.352,4.528,9.83,7.03
125,8.734,4.228,5.971,4.059
126,7.969,0.303,2.341,8.307
127,5.635,6.603,4.189,1.409
128,9.425,1.458,8.85,6.054
129,5.415,8.488,3.318,8.78
130,1.925,3.887,2.146,6.64
131,8.573,6.91,1.749,4.118
132,8.457,8.561,9.046,7.079
133,7.478,6.912,1.642,0.698
134,3.553,5.912,7.923,2.004
135,6.511,8.509,3.901,4.654
136,2.422,5.458,9.678,3.236
137,5.561,7.746,8.674,6.225
138,1.401,0.68,0.789,6.053
139,0.649,8.117,8.763,9.197
140,6.033,6.027,9.084,5.39
141,1.986,7.21,2.133,2.523
142,9.256,2.805,3.835,2.24
143,8.997,8.081,6.054,8.405
144,6.577,6.71,0.857,3.575
145,8.951,7.176,3.906,1.792
146,6.756,8.425,5.646,2.634
147,6.512,3.828,8.805,4.281
148,3.5,0.726,0.347,8.547
149,1.587,7.371,3.849,8.58
150,8.056,8.953,4.276,6.573
151,0.647,0.102,4.492,6.917
152,0.807,4.927,0.864,5.506
153,6.989,5.336,5.868,0.753
154,7.254,9.474,4.074,9.784
155,3.522,8.034,8.53,2.649
156,1.104,8.749,3.127,8.416
157,3.043,8.129,6.728,0.556
158,9.389,0.682,7.794,0.528
159,0.767,7.431,2.308,9.393
160,5.908,0.227,9.032,3.705
161,4.49,8.745,3.955,1.579
162,2.761,4.653,3.639,7.353
163,9.278,9.213,9.526,1.024
164,1.94,9.066,2.646,7.536
165,5.596,5.232,2.267,6.182
166,5.519,9.808,6.176,9.767
167,9.861,5.167,7.853,9.25
168,1.621,8.61,0.741,5.616
169,1.909,9.931,2.954,8.687
170,6.104,5.713,8.818,5.064
171,2.037,7.633,1.679,7.888
172,6.992,3.647,8.176,1.773
173,8.22,4.805,8.077,0.431
174,7.951,0.362,3.925,6.882
175,5.898,4.428,2.958,1.903
176,3.88,3.956,1.057,2.327
177,4.251,5.859,5.241,2.435
178,8.468,8.116,3.502,9.845
179,3.21,3.704,8.792,4.5
180,7.697,0.947,0.037,3.533
181,6.129,2.48,5.11,0.564
182,3.06,8.678,0.724,4.31
183,8.406,8.343,7.816,7.991
184,6.649,9.851,3.238,1.104
185,5.662,5.192,9.186,6.235
186,5.463,3.398,6.767,5.168
187,3.548,9.657,4.836,6.973
188,9.073,0.587,0.414,7.721
189,3.692,8.834,6.331,0.058
190,5.1,8.813,0.218,8.273
191,5.863,2.429,3.576,1.207
192,4.194,1.437,2.002,7.242
193,2.236,6.751,9.798,5.679
194,5.45,3.972,5.484,3.043
195,2.796,1.142,3.678,2.417
196,3.072,7.371,4.247,3.38
197,8.399,5.856,6.621,2.723
198,2.879,3.977,6.185,1.202
199,0.099,6.865,5.935,9.293
200,4.269,1.319,2.521,9.147
201,6.593,2.17,2.779,0.353
202,0.991,0.712,2.122,3.291
203,5.908,3.084,4.68,0.393
204,1.313,8.626,3.454,2.003
205,8.22,7.729,9.237,1.228
206,8.483,2.312,9.468,0.591
207,2.913,5.033,8.711,4.924
208,8.234,8.654,0.813,4.617
209,3.71,2.817,8.713,4.457
210,7.334,5.523,5.69,2.833
211,9.007,6.208,5.466,8.209
212,2.047,1.676,0.996,8.503
213,7.835,8.295,2.843,9.491
214,7.736,0.552,6.904,8.024
215,4.964,8.437,8.731,5.224
216,0.631,6.804,6.82,2.458
217,6.79,8.773,5.492,1.895
218,3.77,7.845,4.043,1.224
219,8.459,4.262,5.239,2.73
220,2.256,0.163,6.047,6.935
221,0.86,0.837,3.476,3.541
222,5.3,9.751,6.438,5.288
223,3.559,9.935,0.51,7.446
224,7.879,2.722,5.607,6.707
225,6.475,7.471,6.723,8.827
226,2.834,7.034,0.454,7.996
227,4.456,9.649,2.643,8.474
228,2.211,7.168,3.609,0.984
229,7.7,2.638,4.11,6.571
230,8.173,7.954,9.024,4.124
231,6.723,7.312,0.716,1.299
232,0.183,7.354,4.584,7.273
233,2.217,1.992,2.217,0.029
234,6.868,7.034,5.86,7.516
235,3.468,6.036,7.238,1.291
236,0.108,2.227,2.414,8.294
237,4.876,3.064,2.299,7.446
238,6.415,8.201,4.551,7.21
239,5.822,5.091,4.952,9.013
240,3.418,8.619,9.452,9.785
241,4.286,3.524,6.521,2.882
242,9.426,4.365,5.611,6.852
243,3.156,8.503,8.764,8.082
244,4.721,9.559,5.053,2.691
245,4.709,2.991,5.735,3.658
246,0.653,0.835,2.606,2.453
247,9.458,1.264,5.355,3.503
248,2.629,4.079,7.081,6.943
249,0.019,5.499,1.262,9.145
250,0.368,5.3,7.445,3.137
251,2.328,7.352,3.546,2.786
252,1.435,0.877,6.543,3.524
253,7.991,7.131,5.832,8.814
254,1.48,4.591,0.003,6.672
255,2.702,9.386,1.573,7.657
256,0.292,6.632,7.137,5.137
257,4.231,7.873,8.575,6.985
258,3.284,0.428,0.721,1.455
259,8.566,0.789,3.178,5.991
260,7.954,0.871,3.331,3.047
261,8.347,7.676,8.454,8.854
262,1.746,3.68,6.424,5.691
263,2.057,0.883,6.617,1.102
264,4.443,1.191,9.988,0.084
265,2.907,4.253,1.743,6.958
266,0.061,9.397,5.051,7.427
267,2.74,0.781,6.569,0.691
268,0.151,7.108,6.507,0.688
269,9.1,7.399,0.1,1.721
270,2.746,9.907,1.052,3.344
271,5.69,8.082,1.233,7.514
272,8.198,3.393,6.772,4.07
273,5.901,0.144,1.998,7.709
274,6.121,1.147,4.947,3.576
275,9.991,0.016,3.054,3.24
276,8.953,2.671,1.958,5.353
277,8.929,3.957,9.437,7.24
278,1.169,3.229,4.865,5.939
279,8.303,5.911,8.424,4.903
280,1.727,3.638,5.397,0.571
281,8.069,7.79,1.124,4.216
282,7.782,1.679,7.854,9.772
283,1.954,8.202,6.841,6.998
284,3.587,9.255,2.111,7.072
285,9.617,2.777,7.401,5.724
286,4.135,4.578,9.3,4.104
287,5.424,7.59,5.411,2.157
288,4.448,8.561,4.206,4.346
289,8.082,0.54,2.215,1.677
290,6.485,0.764,9.57,1.969
291,5.18,6.881,3.259,7.886
292,0.832,7.202,8.254,6.791
293,2.328,2.376,7.485,4.168
294,4.389,9.718,1.532,2.717
295,4.275,5.746,0.305,0.178
296,5.04,4.366,0.098,0.8
297,7.873,9.056,7.624,0.117
298,3.207,4.373,7.744,4.561
299,4.022,6.797,3.284,8.981
300,4.47,7.627,5.823,2.77
301,9.019,1.366,9.04,9.101
302,6.476,7.112,5.192,4.354
303,2.619,6.021,3.118,6.608
304,5.353,6.723,9.769,5.105
305,3.117,1.341,0.984,7.333
306,1.932,7.678,3.311,4.172
307,7.234,8.6,8.09,1.343
308,8.038,6.398,3.266,4.954
309,1.455,4.269,6.613,9.462
310,9.256,8.952,4.721,1.667
311,7.0,3.761,8.275,9.096
312,8.497,5.303,7.162,4.777
313,9.216,2.309,1.548,0.055
314,7.657,5.029,0.398,6.39
315,0.414,5.365,7.938,3.286
316,7.193,6.425,8.563,6.14
317,2.538,3.49,4.243,4.847
318,0.97,5.43,4.932,5.739
319,6.937,3.057,7.308,5.193
320,4.787,1.144,1.406,6.165
321,0.62,4.317,9.03,3.453
322,3.011,9.635,0.055,4.068
323,3.298,2.941,9.808,3.974
324,6.963,1.496,2.385,2.99
325,8.573,6.67,3.938,3.683
326,2.092,3.525,6.069,2.756
327,1.894,2.001,1.224,8.501
328,3.926,6.937,8.381,0.092
329,5.711,4.327,4.037,1.238
330,4.834,3.537,0.08,0.155
331,2.616,6.365,2.021,8.287
332,2.267,1.351,6.515,3.101
333,0.66,0.386,6.809,2.911
334,2.83,2.687,3.907,4.091
335,1.823,1.581,1.767,0.893
336,8.655,6.459,4.206,5.637
337,5.79,3.7,5.972,1.089
338,6.984,3.545,2.633,0.692
339,1.519,6.437,6.972,1.536
340,3.746,9.872,2.368,8.38
341,1.007,3.819,9.797,7.422
342,4.667,2.664,9.047,1.549
343,1.608,4.604,8.177,9.306
344,2.232,9.013,0.688,7.288
345,0.974,5.323,8.578,9.796
346,2.968,9.848,8.189,0.521
347,9.359,6.22,9.715,7.148
348,6.215,6.292,3.566,6.729
349,5.471,2.834,9.267,3.48
350,8.12,9.185,3.651,4.636
351,5.907,5.033,1.728,9.092
352,1.707,8.135,5.263,5.703
353,0.032,6.576,7.654,7.77
354,1.966,4.926,7.843,3.129
355,5.564,2.307,8.432,2.152
356,8.651,2.614,1.432,2.988
357,7.225,1.081,4.737,5.6
358,9.927,8.179,7.746,4.254
359,0.933,0.346,5.29,5.099
