angle,pol_0,pol_45,pol_90,pol_135
69,5.778,3.672,4.798,9.704
70,6.1,4.967,9.867,6.913
71,3.327,5.265,1.411,1.921
72,8.155,4.652,1.955,6.102
73,5.538,0.626,1.194,8.62
74,0.163,9.262,0.485,8.127
75,1.766,1.402,8.902,3.537
76,3.311,4.546,4.826,4.752
77,8.362,5.59,7.013,5.758
78,1.019,8.177,9.398,5.692
79,5.716,2.931,2.037,4.297
80,1.355,7.965,6.625,0.626
81,1.307,5.022,9.085,1.503
82,3.804,2.805,9.312,4.235
83,0.453,2.295,4.134,8.6
84,4.58,2.433,8.899,9.425
85,4.437,8.232,9.524,9.105
86,1.272,5.292,7.212,4.698
87,5.901,4.966,4.398,9.112
88,5.372,7.189,3.553,3.151
89,0.843,5.089,2.508,7.185
90,5.179,4.477,0.332,1.741
91,5.126,1.407,0.91,1.74
92,6.223,8.523,7.638,1.576
93,2.012,0.008,8.979,0.845
94,9.686,2.681,5.492,7.815
95,1.1,2.649,5.487,3.451
96,9.829,5.862,7.173,3.728
97,7.833,1.152,4.87,1.03
98,4.181,0.333,9.976,4.972
99,2.441,2.947,9.989,7.861
100,4.04,9.084,7.557,8.48
101,2.011,9.621,2.626,8.857
102,7.0,8.899,1.356,3.726
103,0.67,0.473,7.208,8.58
104,8.869,9.131,7.402,8.901
105,5.738,1.097,9.079,4.842
106,0.509,6.839,3.956,0.549
107,4.968,4.599,8.78,8.084
108,0.291,2.692,8.943,2.501
109,1.426,7.888,5.955,6.448
110,6.539,3.424,9.506,5.506
111,6.634,5.783,0.309,3.47
112,2.965,5.4,9.676,1.846
113,4.697,5.119,6.563,8.856
114,7.17,1.368,9.787,4.096
115,7.707,6.388,5.738,6.149
116,6.721,6.417,0.101,4.489
117,4.513,9.78,9.486,7.507
118,0.04,9.078,5.089,4.107
119,2.708,7.678,1.399,1.65
120,8.529,7.17,1.042,4.55
121,8.18,1.91,4.123,0.218
122,6.473,1.271,1.262,0.109
123,6.574,0.325,0.293,9.783
124,7.88,5.404,0.508,4.541
125,7.919,1.363,1.84,8.255
126,9.389,7.455,2.031,2.896
127,2.176,6.682,0.471,2.653
128,0.248,1.466,9.071,4.361
129,5.104,5.557,2.449,5.012
130,0.891,4.993,9.161,2.412
131,7.976,1.303,2.54,0.153
132,2.35,3.461,4.267,0.743
133,5.51,0.217,5.45,8.56
134,7.968,3.016,8.89,2.332
135,8.358,0.6,9.705,6.071
136,0.703,2.614,0.741,2.835
137,4.425,1.528,4.197,0.966
138,4.968,1.36,2.431,3.982
139,4.402,9.257,6.017,3.375
140,6.147,3.024,0.27,0.09
141,3.235,7.383,3.65,8.285
142,9.669,0.256,8.671,5.108
143,5.191,9.856,1.88,2.935
144,6.786,1.128,9.834,9.173
145,3.675,6.773,0.734,0.05
146,0.851,7.781,6.828,2.064
147,9.487,4.77,5.772,3.696
148,1.29,8.039,6.451,0.71
149,4.915,3.561,3.45,4.76
150,8.537,1.873,0.577,9.62
151,2.532,4.66,7.93,5.072
152,2.419,5.384,7.957,2.827
153,6.792,9.638,3.187,3.49
154,9.062,2.756,2.561,4.989
155,3.208,2.877,8.607,5.822
156,9.912,4.169,6.805,3.645
157,1.793,5.732,8.123,7.11
158,9.171,0.09,8.764,2.178
159,6.186,9.138,6.451,2.192
160,2.289,9.679,3.883,8.235
161,3.636,5.265,0.19,9.901
162,5.993,5.685,0.9,0.07
163,3.4,1.923,7.684,4.597
164,5.083,6.359,2.143,2.906
165,9.277,6.543,6.214,1.402
166,3.492,0.506,2.119,7.854
167,7.768,2.57,0.92,7.54
168,6.099,7.176,2.029,9.778
169,0.843,6.72,0.84,4.263
170,0.737,2.226,9.013,4.867
171,0.085,9.482,0.479,7.547
172,6.381,5.725,1.371,3.982
173,4.356,3.155,5.332,1.257
174,5.316,4.084,8.301,9.238
175,3.534,9.281,1.631,6.972
176,8.762,4.183,0.294,1.476
177,7.079,6.02,6.58,0.295
178,0.063,0.605,4.758,0.216
179,7.171,3.431,4.434,5.75
180,2.793,0.736,2.889,6.262
181,6.002,7.199,9.158,2.292
182,0.664,6.824,7.932,5.728
183,9.159,9.423,8.158,9.919
184,5.628,9.897,1.009,4.715
185,3.221,0.433,1.527,4.8
186,6.941,0.901,7.32,2.794
187,5.383,1.267,0.358,8.19
188,4.0,2.83,0.873,0.086
189,2.754,6.239,5.162,1.58
190,5.067,9.162,2.985,4.758
191,1.844,2.723,5.971,1.908
192,1.597,0.311,3.843,0.834
193,8.734,0.83,3.72,7.208
194,0.982,8.842,6.715,8.613
195,7.731,8.17,3.404,4.402
196,0.08,6.405,8.975,0.641
197,5.827,4.956,7.199,3.327
198,4.642,8.03,7.104,3.723
199,4.104,7.346,4.474,5.808
200,9.713,0.102,8.821,8.134
201,5.35,5.611,8.599,2.129
202,4.601,2.79,4.898,8.215
203,7.078,6.123,4.019,9.166
204,2.696,9.142,5.586,5.138
205,0.032,6.025,0.968,8.066
206,7.17,0.188,5.089,3.891
207,1.641,7.281,4.836,6.093
208,9.212,1.578,2.732,2.775
209,3.963,7.789,3.364,6.798
210,3.995,1.417,5.117,8.2
211,1.691,8.722,1.626,0.479
212,3.73,2.616,7.36,5.818
213,8.038,6.332,3.239,3.116
214,2.169,0.405,6.952,1.137
215,3.035,4.406,2.739,7.574
216,0.893,0.234,0.334,2.431
217,2.761,2.157,9.962,9.325
218,5.878,0.097,5.978,2.372
219,8.316,8.484,4.105,3.023
220,9.778,6.622,4.59,2.037
221,0.064,1.256,5.444,1.099
222,0.54,9.644,0.75,1.559
223,0.529,9.58,9.686,9.087
224,4.527,2.451,8.418,8.26
225,0.395,7.958,0.651,5.459
226,1.059,7.853,4.831,9.448
227,6.99,7.523,8.159,1.09
228,3.808,1.847,4.255,8.641
229,1.538,5.081,5.219,1.72
230,3.484,4.147,9.564,2.085
231,9.608,5.155,8.357,4.03
232,8.46,7.095,5.621,9.884
233,6.262,6.716,1.583,1.29
234,8.69,8.749,6.144,7.091
235,4.254,6.979,3.553,4.871
236,9.814,6.256,6.808,7.264
237,0.923,7.928,7.103,0.372
238,2.865,4.774,6.014,6.151
239,3.895,6.301,2.679,9.566
240,2.099,8.332,9.007,6.717
241,1.113,6.219,6.394,4.945
242,1.565,7.045,2.37,1.775
243,2.339,9.494,9.102,8.672
244,1.179,9.771,9.676,2.185
245,6.253,3.877,1.156,2.84
246,3.712,3.637,1.717,9.884
247,0.273,7.024,4.794,6.129
248,0.199,0.84,3.916,1.587
249,0.419,6.938,3.803,4.131
250,0.757,6.858,6.1,4.222
251,8.801,2.136,3.839,2.022
252,4.591,3.048,0.28,7.747
253,5.412,9.554,0.044,2.811
254,7.736,2.448,3.086,9.966
255,2.662,8.91,6.521,7.4
256,3.025,8.336,6.351,0.454
257,0.761,3.978,8.377,9.151
258,9.543,1.639,4.396,6.213
259,0.814,5.307,5.728,5.711
260,7.554,1.145,4.653,4.268
261,4.848,7.769,3.801,3.003
262,0.778,4.912,4.752,3.465
263,6.998,3.715,7.649,2.696
264,0.715,5.939,6.124,8.282
265,6.025,4.18,0.011,6.285
266,2.795,2.641,0.284,5.985
267,6.434,5.341,8.686,3.987
268,4.292,4.251,1.31,5.096
269,3.033,7.062,0.997,8.176
270,9.441,6.368,8.652,7.774
271,7.465,9.05,8.56,2.179
272,5.147,5.608,2.212,2.055
273,0.436,3.749,6.045,7.877
274,2.803,4.088,6.799,1.815
275,3.153,0.493,6.618,9.932
276,2.994,7.377,2.578,7.975
277,0.245,9.313,0.448,5.257
278,6.124,7.729,9.433,9.041
279,3.908,8.132,8.966,7.777
280,9.095,7.929,6.657,1.513
281,5.704,5.907,1.231,4.552
282,9.6,2.226,6.752,7.151
283,9.307,8.285,8.004,0.479
284,9.707,6.288,4.971,0.314
285,3.994,9.548,7.088,4.621
286,1.113,8.876,0.711,3.081
287,1.105,7.316,7.06,5.73
288,8.402,4.187,3.47,3.08
289,3.002,4.168,9.075,5.56
290,7.43,3.257,1.052,2.19
291,3.429,9.031,5.238,4.876
292,6.792,6.591,0.116,4.042
293,4.794,2.736,4.684,1.269
294,0.683,0.045,8.242,0.615
295,0.705,2.701,8.824,9.949
296,2.87,4.855,8.331,4.132
297,4.887,0.816,6.603,1.1
298,3.447,1.245,4.511,3.958
299,8.982,6.843,1.887,8.818
300,1.711,8.957,0.826,3.863
301,2.617,7.821,6.222,1.883
302,3.67,3.773,4.331,6.639
303,5.386,4.364,9.301,2.814
304,9.799,8.815,5.55,5.125
305,9.434,6.997,2.391,9.609
306,7.14,6.957,8.353,4.803
307,7.947,2.375,6.859,5.866
308,9.781,5.382,9.603,3.3
309,6.866,2.09,9.094,0.597
310,5.215,4.029,4.771,2.271
311,7.848,0.898,4.601,7.384
312,3.224,1.99,1.998,6.837
313,3.503,7.201,4.123,5.207
314,6.373,3.265,3.644,1.96
315,3.845,2.93,1.727,9.409
316,3.194,9.876,1.125,3.165
317,0.672,6.238,5.689,2.418
318,4.885,6.013,4.751,2.719
319,8.803,8.011,5.079,0.45
320,4.874,3.997,8.905,6.858
321,2.986,8.39,3.185,0.052
322,3.904,9.376,6.045,2.671
323,5.474,0.741,4.027,7.574
324,1.849,6.16,3.69,7.045
325,7.031,1.703,6.82,2.343
326,8.195,4.078,1.827,9.892
327,8.063,1.792,9.421,8.084
328,2.729,6.992,4.755,9.337
329,7.379,0.518,5.06,3.774
330,7.366,2.378,9.49,0.397
331,2.019,4.694,3.205,5.604
332,7.071,3.824,4.836,3.482
333,4.09,4.28,6.386,6.491
334,9.138,3.867,4.208,1.409
335,5.403,1.874,3.885,1.342
336,9.509,0.428,8.249,7.951
337,2.999,7.082,3.809,7.288
338,4.562,8.284,6.546,8.106
339,7.891,8.819,1.687,7.186
340,2.283,1.04,3.044,0.468
341,5.847,5.526,5.461,7.955
342,3.373,0.802,0.744,3.4
343,6.765,3.305,1.15,0.983
344,8.192,4.497,2.156,9.246
345,2.781,6.553,4.547,5.389
346,8.253,5.635,1.6,6.498
347,1.424,6.386,5.646,4.373
348,1.716,7.213,1.517,8.523
349,9.005,4.356,6.312,8.717
350,4.626,7.244,6.27,4.889
351,6.546,2.333,1.924,0.704
352,5.283,0.055,6.045,9.718
353,3.431,6.025,0.212,9.704
354,2.071,9.036,8.958,9.65
355,0.988,9.242,8.405,4.462
356,4.492,6.936,6.088,5.383
357,6.256,8.023,0.209,8.855
358,4.001,9.918,8.766,6.243
359,3.87,1.135,5.147,0.849
