angle,pol_0,pol_45,pol_90,pol_135
83,7.343,3.11,1.645,8.083
84,9.898,4.47,2.94,5.386
85,1.671,4.297,3.099,6.766
86,7.27,0.009,3.343,9.029
87,6.344,3.178,0.657,1.034
88,5.622,8.562,2.194,0.288
89,7.225,6.829,0.615,9.578
90,1.215,8.107,9.089,4.301
91,4.703,2.233,9.546,7.65
92,5.784,5.112,9.997,8.092
93,5.059,4.974,0.818,2.531
94,2.59,7.083,9.071,5.821
95,6.489,3.487,9.448,9.955
96,6.927,5.512,7.334,2.237
97,4.752,6.322,7.384,3.228
98,2.669,5.625,0.087,6.329
99,2.965,1.251,9.218,4.487
100,3.413,5.031,4.185,6.003
101,3.17,5.431,9.466,8.892
102,8.338,9.213,2.243,1.294
103,1.426,1.318,7.361,2.962
104,9.601,5.789,1.207,7.981
105,5.091,2.86,1.112,5.262
106,7.405,9.497,6.109,2.118
107,8.289,1.178,3.445,6.619
108,6.334,4.997,3.915,8.81
109,0.045,8.781,2.08,2.283
110,2.308,6.06,1.262,1.05
111,9.986,6.844,2.895,7.274
112,1.366,5.954,0.707,1.078
113,5.127,3.734,4.599,7.757
114,1.225,4.496,3.156,3.074
115,3.282,2.773,3.526,7.438
116,2.619,3.418,9.19,7.195
117,1.501,9.908,4.967,3.077
118,2.993,5.269,6.857,8.877
119,6.465,5.583,7.441,4.986
120,2.774,6.645,5.265,3.679
121,1.698,4.773,2.582,0.973
122,3.679,4.714,4.922,9.222
123,6.426,1.124,0.817,8.48
124,4.054,8.927,1.824,9.745
125,2.293,5.072,7.398,7.532
126,9.364,8.196,3.575,6.062
127,1.83,7.422,6.238,9.257
128,1.128,7.861,3.903,8.394
129,3.756,3.702,4.058,7.732
130,5.899,9.736,9.508,9.69
131,0.178,3.46,0.205,8.212
132,4.433,4.225,3.816,0.007
133,5.829,3.472,6.517,0.339
134,4.647,6.943,8.415,2.404
135,8.084,0.236,1.544,2.009
136,2.115,8.484,6.869,6.95
137,9.985,8.084,4.642,8.449
138,1.457,7.31,8.838,5.238
139,3.58,7.483,7.82,7.873
140,7.994,3.856,9.256,6.14
141,5.692,4.569,4.74,0.523
142,4.864,5.359,1.393,6.915
143,9.174,7.577,9.577,0.351
144,6.74,9.819,8.821,5.661
145,4.1,4.98,5.292,0.265
146,6.769,5.012,9.837,7.875
147,9.367,7.672,7.207,5.483
148,6.783,2.116,5.181,1.922
149,3.964,2.249,2.096,5.771
150,9.034,9.923,2.616,5.151
151,1.39,0.498,1.984,6.034
152,1.474,4.708,7.403,4.822
153,9.058,6.036,4.565,3.718
154,8.635,0.564,4.069,1.002
155,9.837,6.821,9.617,5.308
156,0.33,7.666,2.351,9.143
157,7.514,0.635,0.881,5.5
158,7.826,2.832,1.81,6.252
159,9.904,0.533,9.328,7.509
160,9.065,2.742,6.347,3.706
161,9.878,3.229,7.922,5.28
162,3.46,9.305,2.149,8.648
163,8.804,7.806,4.712,1.236
164,1.604,7.971,1.736,1.404
165,9.083,6.554,8.856,6.412
166,7.089,4.497,6.782,3.763
167,3.933,3.033,4.802,9.302
168,0.062,9.137,7.676,6.086
169,5.274,7.931,6.165,7.213
170,3.799,3.148,9.17,4.976
171,0.28,6.062,4.585,7.422
172,3.517,6.544,1.088,6.181
173,2.198,8.156,1.644,3.158
174,7.124,7.043,8.007,0.925
175,8.544,1.07,6.192,2.476
176,7.604,9.266,8.079,0.944
177,8.98,7.383,0.998,6.705
178,8.866,2.622,4.279,9.44
179,0.298,4.668,1.096,1.795
180,8.23,0.32,0.369,2.808
181,2.324,4.593,9.763,1.692
182,0.493,1.275,7.944,6.786
183,9.241,0.02,0.797,5.423
184,7.336,8.075,3.654,9.698
185,9.612,8.663,8.742,2.352
186,4.198,6.582,7.367,6.331
187,7.558,4.642,7.964,7.395
188,2.624,8.856,8.12,0.403
189,8.899,2.728,8.27,4.361
190,1.923,0.967,7.474,4.744
191,0.479,6.21,2.488,1.162
192,5.914,5.044,3.908,0.143
193,2.585,9.069,2.11,2.385
194,7.761,5.765,1.61,5.426
195,6.816,3.284,3.053,1.269
196,4.149,1.25,6.975,3.902
197,8.134,2.964,0.496,2.193
198,0.358,4.306,0.034,9.253
199,6.002,3.02,7.846,4.096
200,0.534,1.502,8.353,4.312
201,7.942,6.741,0.128,4.171
202,7.246,9.844,8.47,0.314
203,9.68,7.539,4.337,4.472
204,8.48,3.522,9.98,8.236
205,2.889,3.258,0.977,1.099
206,4.717,1.993,3.085,0.799
207,5.154,5.567,4.48,4.642
208,2.139,9.183,7.234,4.321
209,8.702,5.043,0.558,8.06
210,1.589,4.683,4.24,4.841
211,8.315,8.506,2.921,7.942
212,1.533,9.438,2.284,4.193
213,8.071,2.186,5.984,3.97
214,1.993,7.774,1.743,3.929
215,3.784,7.895,3.121,9.509
216,6.662,1.604,4.379,6.725
217,9.767,9.469,5.608,0.708
218,0.966,7.52,0.872,1.174
219,0.843,5.41,9.13,1.613
220,4.947,0.822,0.2,7.366
221,8.11,6.939,6.354,1.787
222,6.128,4.889,9.9,3.062
223,3.162,0.367,8.426,3.058
224,8.546,3.028,1.436,8.767
225,6.201,5.026,2.375,2.706
226,0.841,6.995,2.427,8.03
227,7.779,5.183,5.235,6.466
228,6.512,7.818,2.19,2.473
229,1.92,7.174,2.613,0.376
230,6.66,8.813,9.784,0.943
231,0.701,5.09,2.657,6.193
232,3.202,0.898,1.386,7.995
233,6.954,7.443,6.381,1.765
234,0.317,7.532,0.391,8.987
235,5.055,9.949,3.178,8.227
236,8.081,9.319,5.043,1.912
237,6.489,4.929,4.819,9.791
238,5.915,4.574,9.005,4.232
239,8.076,0.522,3.202,5.712
240,4.261,8.108,7.77,1.418
241,3.84,8.31,2.541,9.814
242,3.464,6.198,1.119,4.949
243,8.639,2.149,2.748,8.404
244,4.558,3.323,6.134,6.322
245,9.146,9.116,8.657,6.287
246,4.32,3.346,1.423,0.083
247,4.624,0.637,6.401,6.88
248,7.931,0.419,5.918,2.722
249,6.766,7.282,9.417,3.859
250,7.005,9.553,6.714,1.969
251,3.577,1.801,8.715,0.199
252,4.562,3.952,6.929,3.21
253,1.427,2.045,6.189,8.599
254,9.603,4.002,2.763,6.67
255,4.905,2.203,8.031,9.518
256,3.699,1.532,6.422,2.574
257,5.447,8.701,0.901,6.794
258,1.531,5.721,1.855,3.571
259,9.804,4.38,8.888,7.719
260,0.14,3.069,5.109,9.272
261,3.826,6.775,9.936,8.429
262,7.207,8.391,2.498,7.577
263,5.26,5.371,1.35,6.343
264,3.804,5.118,0.286,1.505
265,8.663,3.987,0.781,9.763
266,3.909,4.537,3.739,6.568
267,1.932,6.384,2.486,2.94
268,4.469,1.733,0.54,9.013
269,9.21,2.193,1.546,9.654
270,9.045,7.654,6.084,5.618
271,9.339,6.395,4.014,6.286
272,1.687,9.109,2.25,6.504
273,1.906,3.373,0.524,5.926
274,5.29,8.853,2.381,1.498
275,8.04,1.969,0.879,1.032
276,3.474,9.504,9.905,9.908
277,0.197,1.6,4.06,0.439
278,4.092,9.087,6.548,4.473
279,0.205,9.207,0.013,2.165
280,0.348,1.735,6.087,3.136
281,5.071,5.122,8.721,2.418
282,3.52,3.103,8.654,0.555
283,6.954,1.694,3.227,6.648
284,1.429,9.959,0.516,5.864
285,4.236,6.382,3.669,9.366
286,6.563,5.279,0.37,5.006
287,5.979,4.263,2.779,3.139
288,3.564,7.12,4.83,7.767
289,9.881,7.855,8.944,4.432
290,1.385,2.18,4.61,8.765
291,2.395,8.043,9.752,4.417
292,2.573,1.822,6.234,4.625
293,4.42,1.399,8.931,5.375
294,5.625,2.78,3.573,6.676
295,3.809,3.798,1.58,9.852
296,3.693,3.163,8.093,4.38
297,3.533,1.944,5.201,3.157
298,3.892,3.06,1.107,2.695
299,3.217,9.804,7.403,5.96
300,0.929,8.16,0.47,9.192
301,2.503,8.164,8.441,0.665
302,2.587,8.488,4.325,7.451
303,4.624,7.651,5.142,4.655
304,9.491,2.389,8.245,9.182
305,5.502,8.271,4.387,6.684
306,7.365,8.851,1.878,9.902
307,0.889,2.955,3.959,4.281
308,5.877,2.898,7.978,8.005
309,0.423,5.233,2.073,3.246
310,0.661,7.012,7.944,3.434
311,7.435,5.563,9.283,6.915
312,0.009,5.726,9.175,4.078
313,2.359,6.025,8.919,9.361
314,5.521,4.621,1.94,6.404
315,2.357,8.689,6.037,3.368
316,8.615,4.654,8.242,1.946
317,3.931,8.76,7.306,1.276
318,6.181,6.316,0.167,4.416
319,2.362,1.579,2.968,2.959
320,0.218,3.342,6.977,5.353
321,2.815,7.913,5.404,0.928
322,5.109,6.693,7.046,6.558
323,8.016,1.048,4.758,3.658
324,3.157,5.899,9.57,4.986
325,7.879,9.743,3.771,4.837
326,8.707,3.426,8.379,9.789
327,7.912,8.855,9.443,9.838
328,0.69,7.523,3.474,9.674
329,8.439,6.755,2.492,9.404
330,8.481,0.909,0.612,1.187
331,9.097,1.4,8.44,0.88
332,5.95,6.849,0.54,4.237
333,8.111,2.892,3.554,9.623
334,8.016,1.961,8.595,4.864
335,8.167,0.501,0.507,0.205
336,7.055,4.613,8.61,9.279
337,8.049,2.967,4.559,2.224
338,7.315,1.542,0.014,1.975
339,6.122,4.061,7.522,1.822
340,7.007,8.715,2.102,8.777
341,3.047,9.654,3.561,2.856
342,2.534,2.604,5.663,9.197
343,6.346,9.748,1.793,0.413
344,7.158,6.887,6.248,2.399
345,3.032,4.324,9.407,9.446
346,9.613,4.779,8.177,0.088
347,8.683,0.81,9.108,7.391
348,7.378,8.076,2.976,0.707
349,2.159,9.75,9.234,5.26
350,6.636,5.516,6.514,7.294
351,9.681,0.385,5.033,6.923
352,1.768,1.839,0.303,1.542
353,7.062,2.738,0.494,6.37
354,7.183,9.508,2.476,2.281
355,4.997,6.208,7.185,4.874
356,6.706,0.223,7.812,2.491
357,1.952,3.908,4.211,7.996
358,4.221,3.793,2.132,8.494
359,2.868,0.327,5.904,8.159
