angle,pol_0,pol_45,pol_90,pol_135
330,0.977,5.822,6.229,9.668
331,3.316,5.24,7.001,2.48
332,2.921,1.958,4.44,6.048
333,0.252,6.245,7.274,1.241
334,3.367,6.248,9.84,8.066
335,5.18,2.047,5.243,7.714
336,3.828,9.915,9.116,1.76
337,7.338,8.042,7.698,1.768
338,6.009,6.247,5.774,3.575
339,8.287,1.718,2.881,2.444
340,6.865,9.491,6.325,1.477
341,8.25,6.751,4.473,0.795
342,1.352,8.803,6.819,1.112
343,1.513,7.996,4.347,2.022
344,8.002,8.254,0.04,0.276
345,7.422,7.711,9.765,8.679
346,4.599,7.907,9.915,4.345
347,3.074,3.49,5.942,9.714
348,1.151,7.377,1.176,9.626
349,4.113,0.994,8.067,1.529
350,9.72,6.354,9.965,2.769
351,9.926,6.348,0.394,8.726
352,2.18,9.832,3.809,4.975
353,9.599,6.999,0.565,3.703
354,5.451,4.87,1.359,5.385
355,0.067,4.75,3.566,8.859
356,4.021,5.431,8.047,4.977
357,7.725,2.125,9.838,6.28
358,1.833,4.911,3.465,0.806
359,2.218,7.719,4.641,8.22
