angle,pol_0,pol_45,pol_90,pol_135
192,9.58,4.02,9.874,8.831
193,4.55,5.985,3.808,3.085
194,4.261,4.652,5.042,5.737
195,7.624,1.709,3.39,7.569
196,1.806,6.622,9.288,7.226
197,0.971,3.852,0.024,7.385
198,1.282,7.836,0.413,6.136
199,5.558,2.453,0.912,0.078
200,0.005,8.18,3.261,5.739
201,9.771,4.729,1.997,6.809
202,8.061,4.813,5.839,7.663
203,6.292,4.237,3.819,1.78
204,9.299,5.715,5.004,3.21
205,9.195,2.044,0.053,6.31
206,4.242,2.78,7.482,7.463
207,6.611,3.917,5.655,9.352
208,5.905,0.902,7.074,0.039
209,7.12,3.656,0.894,1.923
210,1.422,4.711,1.525,2.606
211,9.27,5.277,8.833,7.696
212,5.045,5.432,9.14,9.726
213,5.708,7.435,4.888,6.858
214,8.986,1.15,7.774,2.345
215,1.464,8.999,2.223,2.993
216,9.137,7.341,0.734,1.708
217,8.303,5.993,3.317,6.178
218,1.128,6.029,2.375,6.445
219,5.439,5.764,8.049,1.465
220,5.082,4.948,1.529,9.219
221,5.696,1.386,5.115,6.537
222,0.677,9.934,4.245,1.235
223,1.1,8.062,5.5,4.305
224,5.219,2.28,8.038,2.104
225,8.517,9.771,6.307,1.156
226,2.524,6.613,6.821,3.962
227,0.933,2.757,2.935,9.911
228,2.77,6.148,7.377,9.119
229,9.748,6.821,3.302,2.223
230,3.795,6.155,1.026,6.808
231,5.901,1.256,7.448,3.971
232,9.28,3.859,7.126,0.762
233,4.378,8.543,0.257,8.343
234,2.697,0.337,8.317,7.151
235,3.308,3.486,5.139,3.332
236,2.859,0.38,0.376,0.979
237,0.07,5.742,1.778,7.307
238,0.451,6.612,8.026,5.975
239,5.418,2.17,9.824,1.871
240,6.167,2.245,3.0,1.925
241,4.586,7.668,9.629,3.449
242,2.87,3.61,0.778,0.317
243,0.739,4.903,4.329,3.636
244,2.133,4.005,2.728,7.61
245,7.66,8.917,9.622,4.659
246,0.756,3.651,2.305,2.834
247,5.741,9.147,2.62,9.087
248,3.381,3.52,1.727,8.681
249,0.542,1.426,0.156,9.29
250,3.006,9.765,0.162,0.55
251,2.693,9.17,8.754,1.368
252,4.191,3.777,6.281,1.287
253,8.156,5.8,1.098,8.664
254,5.352,7.378,2.288,1.16
255,8.836,4.758,6.543,2.614
256,8.187,1.339,9.679,2.263
257,4.278,0.035,1.473,7.599
258,8.875,1.37,4.428,8.956
259,3.385,0.258,8.146,5.421
260,8.397,7.81,2.984,4.608
261,3.553,3.907,1.867,3.509
262,7.624,2.112,2.621,3.58
263,7.504,0.929,6.107,9.51
264,4.721,5.298,8.041,4.988
265,9.88,1.468,4.673,1.132
266,2.904,6.903,7.252,3.508
267,8.277,9.91,1.352,4.278
268,8.792,1.657,5.983,4.12
269,5.771,0.922,9.387,1.482
270,4.021,4.496,4.977,6.855
271,5.147,1.174,7.421,5.935
272,0.402,2.187,0.781,1.532
273,5.865,7.562,6.092,7.014
274,8.67,1.309,3.4,9.614
275,8.323,0.58,8.192,2.914
276,6.145,7.966,4.381,7.068
277,6.43,2.951,7.649,2.817
278,3.726,5.702,6.99,7.922
279,0.092,1.107,6.345,9.26
280,3.946,7.025,8.324,4.39
281,4.305,0.677,4.219,2.567
282,9.942,8.791,9.672,1.375
283,2.547,3.844,6.668,7.346
284,4.372,8.075,8.527,6.066
285,5.851,5.182,4.178,0.377
286,5.94,6.429,2.241,4.254
287,5.086,2.61,9.998,4.649
288,1.1,9.968,5.68,6.52
289,1.959,2.051,7.322,8.569
290,1.952,0.081,5.445,3.199
291,9.766,1.693,5.67,2.092
292,3.167,9.093,2.231,4.159
293,2.118,7.21,8.977,6.714
294,5.42,1.093,8.31,1.94
295,8.173,1.057,3.651,8.85
296,1.935,8.806,0.307,7.749
297,4.158,8.478,2.667,3.147
298,7.452,3.97,7.76,6.018
299,1.312,6.215,4.7,5.388
300,0.462,4.883,6.515,7.541
301,4.557,1.748,5.281,8.478
302,3.977,9.538,9.39,3.893
303,0.185,1.014,9.909,4.127
304,5.923,1.6,8.318,5.911
305,9.083,7.775,7.296,8.381
306,9.148,5.393,2.759,1.722
307,6.787,4.648,4.664,1.414
308,3.784,6.697,6.63,1.786
309,5.909,6.487,9.857,6.242
310,6.698,2.167,7.684,6.659
311,3.182,5.624,3.679,4.193
312,3.097,4.221,7.497,9.563
313,3.262,3.47,6.51,8.279
314,4.575,0.61,6.085,0.269
315,5.724,6.75,4.217,1.925
316,4.377,4.364,1.424,0.192
317,6.256,4.244,8.154,1.155
318,1.481,7.692,6.378,9.465
319,6.302,4.939,6.628,2.332
320,8.49,2.842,6.283,7.664
321,4.802,2.07,0.145,3.449
322,3.86,0.839,2.919,2.456
323,2.032,9.951,6.843,1.507
324,7.258,7.166,9.222,1.014
325,7.99,2.11,8.215,4.983
326,8.423,9.975,7.804,6.894
327,8.66,0.569,6.401,4.734
328,9.924,8.44,6.987,1.653
329,7.223,1.191,7.243,9.846
330,8.928,1.793,3.698,1.456
331,8.531,4.75,7.712,3.983
332,5.422,1.2,9.175,4.738
333,6.102,7.121,1.728,3.977
334,1.585,8.217,3.723,0.361
335,7.098,5.379,2.135,9.892
336,9.752,9.971,9.885,1.445
337,4.435,8.032,6.372,0.663
338,1.629,7.776,4.687,4.202
339,4.08,6.857,4.549,9.604
340,8.987,4.066,5.193,5.827
341,1.348,6.875,2.758,6.002
342,0.4,7.404,8.629,3.051
343,3.9,1.232,1.267,0.776
344,3.461,9.824,1.647,5.227
345,5.626,2.545,2.198,8.483
346,4.741,3.564,9.345,1.627
347,7.941,5.788,3.468,3.446
348,8.64,0.617,3.502,1.61
349,2.77,8.996,7.774,4.961
350,2.556,1.871,5.547,1.887
351,5.802,7.093,8.83,6.043
352,0.884,6.311,6.402,4.318
353,9.786,8.807,8.748,8.745
354,8.263,8.152,4.859,4.948
355,6.217,5.905,0.406,9.277
356,9.919,9.457,1.111,6.089
357,9.373,8.41,6.009,7.004
358,9.243,5.488,5.399,7.926
359,4.374,0.003,4.967,8.027
