angle,pol_0,pol_45,pol_90,pol_135
185,5.888,5.7,2.662,2.282
186,5.531,2.392,3.671,6.681
187,1.036,7.149,7.781,3.348
188,8.264,6.922,4.968,7.806
189,4.344,8.778,1.041,2.929
190,1.184,9.384,6.813,4.465
191,1.928,9.13,4.983,1.219
192,4.098,3.265,8.389,3.899
193,8.854,3.556,3.02,7.338
194,2.355,8.865,4.636,9.37
195,8.472,7.078,6.84,8.92
196,3.767,6.377,7.188,6.264
197,2.626,2.114,8.031,3.204
198,2.179,5.458,1.581,5.88
199,4.398,9.236,9.081,9.399
200,8.92,8.626,0.173,6.043
201,1.371,8.586,9.029,7.614
202,4.594,5.919,1.202,9.426
203,6.457,0.387,8.791,6.74
204,8.206,3.879,6.262,4.078
205,5.523,9.182,2.003,1.698
206,9.523,3.645,1.321,1.314
207,3.243,0.755,3.524,5.532
208,0.471,1.847,4.145,0.36
209,8.942,9.245,4.607,0.941
210,0.609,4.614,6.572,9.27
211,9.424,4.686,9.436,8.534
212,6.547,1.384,0.941,5.461
213,2.37,1.891,3.431,8.11
214,3.851,3.288,3.897,8.127
215,7.072,4.617,4.306,7.452
216,1.22,2.612,1.772,5.655
217,3.145,1.579,2.168,4.173
218,1.419,6.865,3.48,9.233
219,1.622,6.729,8.25,5.144
220,2.618,7.774,6.149,9.331
221,7.561,4.929,7.478,9.306
222,3.507,2.143,4.388,5.7
223,2.145,2.241,6.526,0.554
224,5.906,1.193,0.606,3.73
225,5.277,0.494,9.667,5.721
226,4.815,5.267,1.927,2.652
227,4.609,6.912,9.022,2.858
228,9.59,3.382,9.785,2.4
229,1.582,2.223,9.432,2.902
230,2.141,3.04,6.468,6.839
231,5.651,1.848,0.81,5.709
232,8.307,7.059,6.131,8.967
233,6.588,2.82,7.143,5.727
234,0.392,7.432,5.198,9.654
235,8.615,7.551,3.467,9.866
236,3.225,8.818,3.254,7.874
237,1.693,0.859,1.65,0.447
238,8.462,9.715,6.606,4.719
239,5.904,8.054,5.508,0.229
240,3.727,3.545,9.0,4.056
241,0.151,2.155,6.225,2.659
242,5.574,6.484,6.613,0.925
243,2.703,4.503,3.499,1.208
244,6.691,4.606,2.275,4.343
245,4.395,8.788,5.325,5.042
246,7.826,3.313,3.996,9.273
247,1.495,3.304,9.703,6.731
248,0.023,2.877,6.875,7.386
249,9.7,6.493,0.422,9.677
250,2.693,1.402,7.705,9.807
251,6.025,5.669,2.585,5.977
252,8.898,2.263,0.401,1.262
253,7.758,8.788,7.376,3.909
254,5.534,0.963,4.893,0.545
255,7.743,2.536,5.605,1.248
256,0.525,1.028,3.46,8.112
257,0.298,2.311,9.915,5.858
258,4.862,9.704,0.327,0.815
259,2.615,3.82,1.143,5.982
260,1.141,7.941,0.76,5.398
261,6.456,5.711,1.995,2.011
262,7.752,4.514,3.538,2.447
263,7.465,4.956,1.891,3.76
264,3.38,8.229,7.326,1.674
265,4.771,6.623,6.368,2.23
266,4.88,0.991,1.414,9.287
267,6.726,7.837,7.874,8.979
268,8.875,3.261,7.662,0.278
269,6.295,0.479,7.361,5.784
270,9.923,4.079,9.452,0.841
271,5.824,4.715,0.213,6.18
272,9.794,6.128,3.48,1.828
273,3.402,3.609,0.23,0.321
274,1.308,9.941,6.24,2.546
275,4.158,2.139,0.446,9.006
276,7.634,6.308,5.137,3.707
277,3.035,5.123,9.288,3.119
278,1.417,0.604,2.129,9.942
279,1.691,8.275,8.867,5.839
280,4.185,6.383,2.168,8.822
281,5.043,1.042,0.89,1.144
282,7.94,9.109,8.133,8.536
283,0.312,0.93,2.536,8.581
284,9.764,1.076,6.826,9.875
285,7.267,4.894,6.789,5.825
286,1.412,0.424,5.275,2.293
287,3.916,4.272,8.991,8.421
288,5.74,1.463,5.646,2.357
289,5.713,7.17,2.558,2.759
290,2.008,7.978,8.698,8.664
291,5.841,8.267,4.974,2.486
292,5.111,3.767,9.842,4.088
293,1.479,8.968,3.747,2.532
294,4.71,4.495,5.804,0.972
295,9.835,8.074,3.956,1.028
296,6.797,8.026,7.983,1.53
297,0.337,1.81,0.472,1.553
298,3.801,3.687,5.776,8.989
299,5.4,2.781,0.43,4.054
300,7.746,8.546,5.667,9.417
301,2.964,8.325,1.014,8.463
302,2.267,2.036,4.717,4.487
303,7.966,8.517,9.411,4.096
304,8.464,4.609,3.722,3.046
305,2.459,7.938,3.964,2.933
306,4.157,6.847,1.859,1.752
307,9.579,6.625,1.656,3.501
308,0.04,4.006,9.238,9.293
309,3.041,8.021,7.035,1.482
310,1.989,9.364,8.757,4.449
311,3.074,7.096,6.454,3.617
312,1.414,1.136,0.511,0.867
313,1.571,3.734,2.519,3.339
314,1.977,4.568,0.421,1.993
315,0.928,6.432,1.164,3.701
316,8.004,0.105,3.812,8.871
317,3.564,5.257,1.256,4.082
318,7.83,7.525,0.04,6.683
319,5.711,7.649,8.915,8.025
320,0.396,1.664,4.436,9.181
321,5.191,8.952,9.779,9.859
322,0.725,9.197,2.702,3.632
323,7.476,0.021,4.585,7.511
324,4.488,0.388,2.815,8.574
325,8.781,5.901,6.294,7.276
326,4.058,1.626,7.841,9.33
327,9.817,7.746,0.996,8.884
328,3.464,0.685,3.592,9.869
329,2.762,9.669,7.018,6.736
330,0.768,7.713,5.568,0.679
331,2.801,3.798,1.151,5.961
332,3.923,0.203,3.813,7.23
333,1.54,3.104,8.833,8.476
334,8.73,3.216,9.626,2.912
335,4.236,3.522,5.536,4.568
336,2.236,3.675,7.971,7.817
337,9.025,4.965,8.768,3.85
338,5.573,4.322,2.68,5.273
339,4.464,2.096,6.156,0.379
340,2.279,4.35,6.385,4.021
341,2.663,7.443,7.85,1.041
342,8.937,4.271,0.776,8.953
343,5.717,7.138,2.382,3.147
344,3.83,6.739,9.142,1.138
345,7.317,8.125,9.909,9.502
346,0.498,7.056,6.148,0.99
347,7.146,3.475,7.781,9.102
348,0.643,5.559,0.868,9.565
349,1.004,2.162,2.17,8.272
350,3.434,5.107,4.057,6.889
351,2.779,7.798,3.117,4.895
352,5.512,9.288,9.801,7.958
353,5.759,3.822,8.38,3.56
354,6.055,4.519,7.241,3.526
355,4.653,0.406,6.567,4.544
356,1.699,0.565,5.332,7.389
357,6.765,7.724,2.782,3.009
358,8.957,1.479,2.334,9.725
359,6.05,6.223,8.761,0.77
