angle,pol_0,pol_45,pol_90,pol_135
109,4.501,9.954,3.333,7.508
110,8.185,2.198,4.588,2.787
111,5.242,7.249,3.894,7.063
112,6.4,4.141,3.854,1.115
113,4.767,3.43,9.666,8.504
114,1.943,7.151,6.273,9.673
115,6.588,1.311,7.898,9.63
116,8.304,5.098,7.028,0.964
117,1.208,5.761,3.933,7.471
118,0.149,2.901,4.861,7.338
119,3.781,7.903,1.051,3.723
120,7.044,1.584,3.56,4.514
121,7.537,6.829,6.262,1.984
122,3.201,2.392,7.69,5.85
123,4.375,7.184,1.204,9.399
124,6.033,4.175,8.343,0.357
125,0.508,5.04,1.673,0.049
126,8.473,3.809,9.871,0.285
127,1.459,0.885,9.572,5.136
128,6.142,7.649,3.69,1.975
129,3.108,2.256,0.089,4.963
130,1.742,3.294,0.034,4.454
131,6.067,9.45,0.181,8.413
132,9.001,5.582,4.447,5.08
133,1.054,9.332,9.874,8.994
134,9.313,0.071,8.798,1.904
135,5.463,8.208,9.878,6.63
136,8.807,0.758,2.178,3.485
137,7.422,5.703,3.942,1.518
138,4.664,7.506,7.029,6.078
139,9.336,0.981,1.493,1.467
140,8.108,8.797,7.174,3.828
141,8.811,4.602,6.786,8.898
142,7.121,9.229,4.911,7.761
143,1.675,9.468,5.37,8.852
144,4.736,7.661,6.611,2.469
145,5.392,1.532,2.306,2.788
146,1.595,3.7,8.222,4.572
147,6.706,3.026,2.636,8.454
148,8.852,8.408,7.143,1.445
149,5.377,6.817,2.645,1.244
150,5.163,1.528,4.439,3.808
151,8.558,2.465,3.814,5.292
152,2.663,4.428,4.765,6.677
153,0.178,8.786,6.781,8.026
154,8.761,6.692,0.544,2.171
155,1.885,9.039,8.001,8.546
156,9.676,6.165,1.378,4.262
157,4.413,9.981,6.95,4.803
158,8.632,5.055,9.449,3.715
159,6.554,0.172,2.237,1.973
160,9.864,4.485,9.232,7.09
161,8.694,9.224,7.517,8.908
162,6.358,6.555,3.686,5.097
163,1.064,8.377,3.854,6.679
164,5.505,7.146,8.989,1.944
165,7.163,7.045,2.641,7.693
166,1.764,9.049,3.816,6.223
167,8.341,3.713,5.877,1.711
168,7.545,1.582,9.259,8.237
169,6.814,5.337,2.414,9.762
170,1.389,5.676,2.179,2.863
171,1.756,4.864,9.273,7.327
172,4.607,2.22,1.968,0.09
173,7.377,0.647,3.594,8.088
174,2.433,3.876,0.908,6.6
175,3.39,7.288,7.473,3.686
176,2.264,7.288,5.622,3.7
177,2.562,6.177,2.474,5.731
178,5.661,3.06,1.675,1.728
179,3.306,2.991,1.106,1.741
180,8.91,5.119,6.971,0.779
181,9.363,5.835,8.485,9.826
182,3.347,5.124,0.96,7.401
183,4.313,0.162,4.251,4.116
184,4.44,9.658,6.021,9.117
185,0.251,0.817,6.38,8.005
186,8.877,7.539,1.0,2.328
187,3.224,2.263,3.851,1.739
188,6.124,3.816,8.376,1.139
189,9.972,4.798,5.235,8.912
190,8.491,4.343,8.463,1.388
191,3.106,3.511,1.945,4.247
192,4.826,4.237,9.132,3.9
193,5.383,3.238,6.356,3.75
194,2.775,6.643,8.986,5.3
195,0.548,4.728,4.217,0.924
196,6.232,8.871,1.894,0.198
197,6.673,8.492,9.119,1.387
198,4.088,7.261,5.691,3.14
199,9.774,5.266,7.773,7.11
200,4.1,6.894,6.511,8.904
201,4.062,8.696,9.133,3.009
202,6.075,9.707,2.529,3.127
203,3.726,9.032,6.017,9.11
204,0.921,7.871,7.138,7.05
205,9.26,3.629,7.567,2.192
206,0.735,8.063,2.757,0.611
207,7.393,6.021,5.904,7.617
208,4.121,8.586,2.965,5.364
209,6.509,0.582,0.152,2.516
210,0.596,0.111,9.351,1.751
211,6.713,1.433,7.807,6.857
212,6.742,3.046,6.93,0.743
213,9.008,4.339,9.73,4.378
214,0.278,1.22,5.406,2.223
215,7.156,7.117,6.376,3.737
216,3.943,3.199,0.165,7.206
217,2.143,5.992,2.128,6.132
218,4.502,5.766,6.691,9.315
219,0.147,9.105,5.521,2.757
220,3.511,7.751,9.819,0.83
221,1.969,2.485,5.439,8.196
222,8.564,2.987,7.917,2.809
223,6.082,8.518,9.298,4.052
224,7.066,7.423,6.852,0.52
225,7.094,7.322,7.378,1.146
226,1.624,6.337,1.284,2.211
227,6.394,7.408,7.612,1.048
228,5.122,0.89,1.817,7.722
229,8.592,2.967,5.572,5.114
230,5.075,8.104,2.292,6.843
231,3.729,5.486,0.235,2.278
232,4.892,6.359,0.847,3.669
233,5.209,8.76,9.715,9.052
234,7.203,9.877,3.989,2.111
235,6.103,4.886,6.96,5.854
236,1.576,8.579,5.106,3.747
237,8.877,9.231,6.857,5.896
238,9.371,8.346,1.706,7.814
239,1.494,6.834,4.737,0.543
240,3.559,1.913,9.603,4.456
241,4.011,8.039,7.591,3.594
242,2.589,2.814,4.777,1.826
243,4.185,6.092,8.836,0.795
244,3.822,9.619,0.729,5.1
245,4.689,6.509,7.703,7.425
246,5.976,0.907,4.159,7.953
247,9.783,9.74,5.062,1.114
248,4.491,0.344,3.085,0.448
249,4.719,3.856,6.621,4.418
250,4.447,5.328,0.465,7.326
251,8.595,0.755,4.031,1.298
252,9.539,7.49,5.062,6.617
253,9.516,0.929,2.242,4.094
254,4.274,1.907,2.593,0.49
255,6.375,9.491,9.575,8.54
256,5.285,7.494,0.776,3.993
257,0.227,2.465,4.321,3.708
258,2.693,5.996,7.265,9.822
259,4.483,1.644,9.793,1.646
260,6.847,2.045,4.478,9.595
261,0.48,5.643,5.175,9.549
262,3.285,8.121,5.666,8.497
263,1.471,2.495,6.105,4.655
264,9.86,0.67,4.38,4.7
265,7.204,2.912,9.304,5.217
266,3.635,2.069,0.418,5.479
267,5.516,7.349,9.138,6.837
268,8.131,8.534,2.234,4.52
269,6.848,1.629,3.289,9.826
270,7.369,1.101,1.48,9.959
271,5.231,3.657,2.089,9.032
272,6.438,9.111,3.304,0.59
273,2.679,5.828,6.033,5.053
274,6.823,1.642,7.725,2.424
275,8.24,1.15,7.065,5.492
276,2.343,1.127,3.923,4.664
277,9.933,6.643,6.345,3.885
278,4.388,0.305,0.578,1.032
279,3.218,7.879,3.719,6.064
280,6.417,8.955,8.425,3.443
281,0.417,7.139,1.591,2.203
282,1.654,8.178,2.43,8.299
283,2.897,6.956,8.278,8.905
284,4.649,9.318,0.042,1.529
285,7.575,6.434,8.007,8.362
286,8.052,2.936,2.617,8.689
287,4.376,3.073,9.346,2.733
288,4.073,9.032,7.362,3.834
289,8.324,9.448,0.64,0.322
290,1.645,6.572,1.222,3.68
291,4.133,4.923,3.203,6.497
292,6.853,5.997,5.19,6.804
293,8.436,5.586,6.663,3.582
294,5.652,3.676,8.47,2.973
295,0.216,8.692,7.201,3.512
296,4.605,5.877,7.533,0.559
297,1.922,6.213,9.76,6.829
298,8.72,4.018,0.381,6.077
299,1.828,1.408,2.937,8.359
300,0.866,9.65,6.278,1.666
301,4.614,9.295,7.386,1.3
302,7.06,1.818,2.799,4.374
303,5.759,5.457,5.891,2.842
304,5.339,5.402,1.849,8.583
305,0.68,0.776,0.606,3.838
306,0.976,7.552,4.156,8.117
307,6.921,2.93,6.326,8.833
308,2.852,2.961,0.903,4.27
309,4.705,2.95,7.21,8.836
310,9.865,4.196,8.631,7.44
311,0.278,1.081,1.914,8.445
312,8.313,8.431,1.815,4.125
313,6.412,7.28,9.109,1.004
314,6.593,3.271,8.005,1.483
315,9.016,0.216,2.439,8.14
316,1.772,9.767,4.361,9.26
317,2.261,1.43,5.359,1.122
318,0.701,6.797,7.838,6.013
319,5.162,8.035,6.627,8.604
320,7.511,8.572,1.296,8.159
321,2.014,9.961,1.359,2.144
322,1.74,2.372,5.162,9.169
323,2.625,3.75,4.086,8.107
324,3.32,8.183,0.762,0.926
325,5.765,9.807,2.962,6.554
326,9.524,9.823,4.536,4.881
327,7.016,2.414,9.903,0.755
328,1.296,0.076,5.609,9.005
329,3.516,4.343,3.158,2.628
330,1.556,2.678,4.507,4.967
331,8.618,3.725,2.411,7.13
332,0.1,7.648,9.348,7.912
333,7.084,9.708,3.649,6.886
334,7.315,4.49,0.442,0.992
335,2.913,4.67,8.774,2.295
336,7.494,4.559,9.158,7.852
337,1.529,4.582,0.453,7.268
338,2.319,5.07,3.774,6.492
339,8.959,5.263,9.646,2.208
340,9.573,6.239,0.714,4.247
341,7.646,7.285,0.163,8.818
342,3.251,1.752,1.718,9.67
343,4.289,5.022,6.6,2.643
344,1.982,9.927,7.674,7.081
345,0.167,1.907,0.625,8.179
346,9.348,6.798,2.526,4.673
347,8.278,1.07,7.974,8.739
348,2.975,0.301,6.607,9.429
349,4.915,5.555,7.035,2.409
350,5.981,9.251,2.28,8.984
351,4.424,6.186,7.067,2.616
352,5.354,4.047,7.251,3.898
353,2.515,7.829,3.355,7.237
354,6.02,3.877,0.599,4.33
355,8.427,0.697,0.275,4.709
356,6.254,3.788,2.558,7.337
357,4.933,7.43,2.719,7.769
358,6.047,7.026,6.813,6.914
359,4.914,0.366,6.361,3.565
