angle,pol_0,pol_45,pol_90,pol_135
63,4.796,7.31,9.596,2.554
64,1.588,9.744,6.001,6.92
65,1.352,9.125,2.347,4.579
66,9.887,9.163,8.376,6.229
67,4.031,3.102,9.074,3.199
68,6.346,8.324,8.542,3.822
69,0.399,5.389,2.332,5.343
70,7.081,0.958,6.23,5.668
71,0.959,6.624,8.314,3.578
72,6.638,9.615,9.93,6.633
73,0.102,7.789,3.109,5.253
74,9.898,1.245,0.06,9.788
75,0.71,6.729,8.835,9.057
76,2.068,2.707,8.74,3.279
77,2.465,1.95,8.597,9.191
78,2.664,8.135,9.295,1.566
79,2.656,9.108,6.223,5.877
80,8.586,2.056,6.262,0.741
81,6.591,5.659,7.295,0.663
82,6.3,7.148,2.504,6.835
83,4.768,0.723,7.234,3.373
84,1.55,5.237,1.826,1.871
85,4.187,2.932,3.78,7.572
86,7.826,6.146,6.505,7.255
87,5.626,2.964,0.971,8.412
88,6.84,0.026,1.978,6.237
89,0.349,7.386,5.202,8.237
90,4.924,2.175,7.722,8.671
91,3.002,8.818,7.768,0.443
92,5.169,0.603,4.482,0.566
93,0.483,3.413,0.842,6.102
94,9.006,2.144,7.114,8.194
95,2.141,5.031,1.259,5.355
96,4.238,0.671,5.25,9.702
97,7.751,4.471,1.823,9.926
98,5.528,0.509,8.005,9.213
99,7.91,2.185,6.047,0.651
100,3.766,6.282,4.185,4.602
101,8.993,10.0,1.577,5.513
102,3.272,9.188,7.066,4.873
103,4.464,2.632,9.594,7.195
104,1.72,9.741,6.922,3.463
105,2.432,1.938,6.837,4.321
106,2.327,0.302,2.453,7.006
107,7.657,4.292,2.196,9.932
108,0.064,9.207,4.782,8.23
109,5.154,9.176,2.683,4.274
110,9.504,1.977,4.029,8.957
111,6.869,6.185,6.363,1.64
112,6.433,2.202,8.274,1.885
113,3.455,7.664,4.488,8.267
114,6.043,0.013,6.712,1.108
115,0.707,4.414,0.666,3.751
116,7.091,8.691,9.461,1.759
117,2.178,3.555,8.278,9.443
118,3.605,6.78,9.699,1.306
119,0.842,4.435,0.419,8.97
120,9.841,3.138,9.799,0.351
121,7.144,0.056,8.304,4.896
122,4.842,0.901,0.557,5.399
123,3.957,2.02,5.842,2.121
124,3.454,5.521,9.526,6.068
125,6.196,0.353,1.261,1.964
126,8.509,4.808,7.382,9.768
127,3.527,3.262,5.631,5.696
128,3.452,6.411,6.413,5.049
129,4.518,2.161,9.323,8.703
130,7.693,5.854,7.715,9.024
131,2.319,6.033,8.555,5.413
132,5.75,9.104,9.701,7.728
133,8.859,5.935,6.544,6.766
134,2.258,0.28,9.227,6.385
135,0.995,1.38,6.697,2.87
136,0.494,3.572,8.075,6.568
137,3.574,4.264,7.6,9.972
138,4.673,6.362,8.609,5.39
139,9.593,0.979,8.362,0.15
140,0.845,8.147,5.185,0.767
141,3.652,9.935,4.832,7.835
142,1.157,0.139,1.463,4.695
143,6.313,0.617,4.948,5.55
144,0.849,0.444,2.132,3.286
145,3.838,1.28,1.644,1.236
146,5.046,3.099,3.02,3.007
147,9.904,1.436,8.58,3.323
148,9.177,3.636,2.637,5.995
149,3.134,5.304,9.718,6.183
150,0.691,0.927,2.586,2.78
151,1.513,5.888,9.632,6.832
152,9.248,2.724,4.351,3.374
153,3.931,2.14,3.871,1.782
154,5.254,4.004,3.092,0.553
155,7.082,4.506,1.666,4.235
156,3.697,0.093,5.605,0.627
157,1.268,9.094,7.709,3.858
158,3.769,4.58,6.175,9.015
159,3.48,3.298,6.02,8.263
160,4.776,4.542,0.642,1.402
161,9.792,5.134,8.259,6.688
162,8.471,6.521,8.457,4.912
163,3.484,3.056,9.343,0.421
164,2.677,9.697,5.208,0.684
165,4.366,4.655,7.289,7.271
166,4.862,4.976,5.129,5.639
167,5.844,3.777,9.059,1.194
168,0.719,4.964,3.186,7.401
169,0.573,5.317,6.41,2.083
170,8.743,7.385,7.893,2.984
171,0.137,9.212,2.499,9.178
172,2.618,4.371,3.486,2.299
173,7.204,1.812,1.581,3.565
174,4.357,7.237,7.526,9.407
175,0.446,3.269,9.38,2.659
176,7.558,7.183,7.722,7.615
177,5.029,9.252,4.077,4.944
178,1.024,5.168,2.525,4.77
179,0.903,7.587,6.41,5.559
180,4.836,9.006,2.033,2.924
181,0.673,4.644,8.352,7.87
182,2.011,0.062,0.413,4.961
183,9.834,4.973,5.447,1.296
184,7.07,3.847,6.011,7.23
185,9.601,8.119,0.221,6.69
186,0.97,1.89,8.112,0.154
187,0.37,0.139,8.41,8.346
188,3.849,0.268,6.92,5.23
189,7.825,8.542,5.616,5.804
190,0.366,8.797,1.512,6.119
191,7.666,5.875,9.556,8.058
192,2.285,2.949,7.026,9.743
193,2.854,1.016,0.909,9.481
194,4.889,7.997,5.133,7.954
195,5.207,6.634,8.237,8.916
196,7.844,2.543,5.526,5.738
197,6.019,1.856,3.297,4.27
198,4.658,4.314,8.936,0.882
199,7.317,3.986,4.809,8.862
200,5.727,7.635,1.691,9.308
201,0.079,7.988,5.782,4.433
202,1.106,5.712,0.589,9.672
203,3.797,3.883,7.727,9.337
204,5.701,0.814,8.486,5.766
205,6.974,6.939,8.743,8.459
206,0.122,6.804,8.258,9.806
207,2.082,7.164,0.881,0.032
208,0.565,1.565,5.001,9.003
209,6.37,7.615,1.158,3.481
210,0.136,4.932,7.358,6.35
211,6.482,0.394,4.788,5.637
212,1.637,3.406,3.646,2.585
213,6.597,0.968,4.145,0.074
214,1.28,0.211,6.08,0.244
215,1.621,9.423,3.136,1.079
216,3.667,1.647,6.431,4.411
217,9.371,4.888,4.862,5.636
218,4.901,7.921,0.577,2.922
219,5.438,4.953,7.65,1.719
220,9.443,8.261,8.486,6.721
221,6.519,9.491,0.455,3.214
222,8.377,5.413,5.186,9.148
223,8.726,8.693,6.906,1.234
224,9.872,5.34,3.878,0.541
225,7.894,5.509,2.426,6.703
226,8.764,8.719,9.963,2.76
227,2.673,0.482,7.662,5.009
228,1.254,2.008,4.463,5.179
229,6.507,4.302,4.793,6.545
230,9.282,0.274,5.798,8.284
231,4.016,2.597,0.677,9.858
232,1.207,9.515,4.498,2.134
233,6.18,5.993,7.237,0.199
234,0.73,9.641,6.211,0.362
235,2.834,4.216,6.314,5.581
236,7.324,6.573,1.316,2.31
237,1.221,8.042,3.284,0.013
238,3.875,8.197,4.164,6.587
239,1.912,0.309,3.34,6.932
240,1.428,5.801,5.938,5.699
241,1.215,3.055,4.371,0.327
242,8.701,6.482,1.5,9.816
243,7.56,9.263,6.458,5.44
244,4.349,6.077,0.708,6.22
245,1.095,9.557,3.812,6.697
246,8.03,5.662,6.828,2.535
247,7.101,3.918,4.119,2.883
248,9.32,0.939,1.581,4.414
249,2.614,9.425,7.728,1.813
250,2.137,8.498,5.847,5.867
251,8.858,7.815,6.864,4.949
252,3.304,0.686,1.321,7.825
253,9.33,6.482,2.345,3.519
254,5.161,6.364,1.545,6.306
255,3.028,2.694,1.361,2.457
256,5.681,9.997,6.582,7.562
257,5.227,8.08,0.184,4.535
258,2.896,4.158,5.099,6.423
259,6.384,8.806,8.902,4.01
260,9.345,4.21,6.591,7.267
261,9.395,2.126,6.368,0.429
262,5.903,7.174,9.047,4.21
263,8.985,5.39,2.352,3.763
264,0.073,5.262,9.126,8.694
265,3.875,1.516,5.108,9.779
266,4.567,6.638,5.636,3.681
267,1.646,1.808,4.456,5.415
268,5.317,4.001,7.752,1.285
269,1.291,4.759,1.177,6.08
270,0.249,4.009,7.293,5.901
271,4.967,6.279,6.168,7.23
272,9.773,9.251,7.835,9.634
273,9.83,9.485,0.221,9.044
274,0.784,0.921,6.782,6.985
275,8.944,4.406,4.165,4.351
276,7.17,8.806,4.639,3.044
277,9.561,9.051,2.599,9.171
278,7.99,4.099,8.06,8.87
279,0.278,7.795,3.831,9.662
280,7.712,8.291,0.371,3.677
281,1.057,1.146,9.604,1.555
282,6.341,2.127,9.515,6.469
283,5.072,4.857,9.118,5.007
284,7.342,8.254,7.722,9.219
285,5.911,8.464,8.959,6.872
286,0.17,3.917,2.8,5.467
287,5.238,3.282,8.792,7.265
288,3.745,3.426,2.272,7.351
289,8.473,3.301,6.459,3.726
290,2.68,4.869,3.506,5.103
291,5.143,8.775,5.632,9.132
292,3.7,2.927,3.142,3.25
293,6.666,9.731,8.99,0.133
294,3.099,5.654,2.776,6.576
295,8.82,1.111,4.073,3.213
296,7.26,5.762,5.119,0.586
297,2.053,6.019,3.872,8.961
298,4.74,5.408,2.958,3.646
299,6.499,6.418,8.122,6.074
300,4.27,9.376,2.903,4.602
301,9.705,7.156,3.826,6.608
302,5.56,2.875,5.395,2.951
303,9.511,5.795,8.991,2.861
304,2.96,7.464,9.387,3.452
305,4.55,2.228,2.09,3.035
306,1.418,9.365,5.108,9.293
307,5.098,7.503,8.998,0.448
308,8.41,2.455,5.675,7.916
309,6.482,1.04,7.994,6.776
310,6.677,0.085,2.228,9.719
311,4.949,5.813,0.354,0.285
312,4.367,0.748,7.733,4.16
313,1.679,9.201,8.993,5.123
314,3.823,5.104,9.681,1.174
315,5.24,8.524,1.148,6.407
316,8.568,4.763,0.929,9.123
317,3.886,5.78,7.953,4.647
318,4.009,2.223,4.949,5.539
319,4.325,3.741,9.381,6.382
320,9.285,7.005,3.757,9.018
321,8.098,6.805,4.349,8.345
322,0.652,1.135,5.181,4.018
323,6.863,7.828,4.172,3.271
324,8.987,6.127,5.213,4.242
325,3.322,3.861,5.411,1.244
326,3.775,1.353,1.005,8.851
327,1.262,5.069,1.186,9.232
328,2.31,7.876,0.12,1.486
329,8.591,4.55,2.011,6.207
330,3.569,5.3,2.336,4.082
331,2.943,1.386,5.417,6.667
332,7.447,6.133,2.262,1.287
333,1.079,6.165,5.494,5.169
334,0.79,9.476,9.293,4.555
335,0.337,1.118,7.789,0.042
336,7.988,0.425,7.318,7.971
337,5.338,6.805,2.338,2.654
338,3.446,4.28,7.547,1.458
339,9.006,3.398,7.984,3.304
340,2.143,8.7,8.315,2.471
341,5.98,9.657,6.072,9.34
342,8.452,6.121,2.118,2.058
343,7.343,9.267,6.315,1.451
344,3.166,0.624,2.983,2.192
345,8.237,9.622,2.84,7.344
346,3.425,4.235,8.278,3.92
347,4.412,4.6,7.784,2.507
348,8.289,5.79,4.274,4.022
349,1.661,0.622,7.989,4.254
350,8.512,8.807,4.382,8.923
351,6.197,8.89,2.088,4.195
352,3.114,0.368,7.873,6.451
353,7.353,9.545,9.878,1.225
354,8.918,5.351,4.308,8.877
355,8.981,5.954,5.497,4.613
356,9.711,4.112,9.094,8.128
357,4.625,2.526,1.827,4.371
358,0.821,5.792,4.267,4.448
359,1.626,0.309,8.961,0.032
